swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,pa,k_percent,bb_percent,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,bat_speed_contact_ratio,squared_up_efficiency,contact_quality_composite,swing_efficiency_ratio,whiff_to_contact_ratio,power_potential_score,sweet_spot_optimization
36,0.9,29,74.719161667,0.4444444444444445,0.3103448275862069,0.25,0.1034482758620689,0.0833333333333333,7.667863333,0,-3.061641030972396,7,0.1944444444444444,13,0.3611111111111111,433,23.1,9.7,34.2,15.1,52.1,103.347393857,96.58467276,24.5,46.1,2.576522816103448,0.07758620689655173,0.28607918263090676,9.744456626585,0.5384615384615383,0.4880248979300079,24.650000000000002
37,0.9736842105263158,24,74.659831622,0.5135135135135135,0.2916666666666667,0.1891891891891892,0.125,0.081081081081081,7.489556486,0,-3.1184502682674005,13,0.3513513513513513,9,0.2432432432432432,597,26.5,10.1,36.4,10.4,46.5,102.094383676,95.689199432,28.2,45.2,3.1108263175833333,0.055180180180180186,0.31006006006006004,9.968525073755616,1.4444444444444446,0.48710979884198025,23.4
46,0.9019607843137256,32,74.657136957,0.5434782608695653,0.34375,0.2391304347826087,0.28125,0.1956521739130435,7.422771522,1,-1.9255798493961,14,0.3043478260869565,16,0.3478260869565217,706,16.4,8.2,27.9,11.2,50.4,105.507038582,97.328619789,24.4,49.7,2.33303552990625,0.08220108695652174,0.38949275362318847,10.057851940576006,0.8750000000000001,0.5506587011218178,19.549999999999997
48,0.96,23,74.590296667,0.3958333333333333,0.391304347826087,0.1875,0.217391304347826,0.1041666666666666,7.71897125,1,-1.59267426248619,25,0.5208333333333334,13,0.2708333333333333,560,25.9,7.1,32.7,13.1,50.7,103.718795769,96.379006446,30.4,50.2,3.243056376826087,0.07336956521739131,0.3348429951690821,9.663243229076674,1.9230769230769234,0.4956437040437963,22.900000000000002
47,0.903846153846154,31,74.511884043,0.5319148936170213,0.2903225806451613,0.1914893617021276,0.1935483870967742,0.1276595744680851,7.762410851,1,-3.573615092294334,16,0.3404255319148936,16,0.3404255319148936,415,29.4,9.2,36.0,15.4,43.5,101.200073622,95.046335375,32.1,52.6,2.403609162677419,0.0555936856554564,0.33859528711965226,9.5990647072489,1.0,0.4941283781811655,25.7
42,0.9130434782608696,34,74.502618571,0.5238095238095238,0.2941176470588235,0.238095238095238,0.1764705882352941,0.1428571428571428,7.441411429,1,-2.7319255114218164,8,0.1904761904761904,14,0.3333333333333333,699,24.3,10.7,33.8,13.6,50.9,103.665099911,96.545680491,28.9,49.5,2.191253487382353,0.07002801120448175,0.3314659197012138,10.0118934804028,0.5714285714285713,0.5189680948416091,23.7
26,0.8666666666666667,20,74.494582308,0.4230769230769231,0.35,0.2692307692307692,0.1,0.0769230769230769,7.624633077,1,-2.032527878047249,6,0.2307692307692307,12,0.4615384615384615,522,23.2,7.5,32.7,10.9,43.6,101.645981292,95.173188394,27.0,47.8,3.7247291154,0.09423076923076922,0.291025641025641,9.77025144104518,0.4999999999999999,0.4419338924401341,21.8
41,0.9318181818181818,30,74.480695122,0.4390243902439024,0.5,0.3658536585365853,0.3,0.2195121951219512,7.900252195,1,0.3560316199881861,11,0.2682926829268293,19,0.4634146341463415,644,20.7,9.8,36.7,9.8,49.0,102.622706786,95.790495526,24.9,50.8,2.4826898374,0.18292682926829265,0.41300813008130083,9.427635129058054,0.5789473684210527,0.5188839589786811,23.25
44,0.8979591836734694,37,74.423458636,0.5227272727272727,0.3783783783783784,0.3181818181818182,0.2162162162162162,0.1818181818181818,6.992168864,0,2.4842212154403733,7,0.1590909090909091,19,0.4318181818181818,347,20.5,14.7,30.4,12.1,46.0,101.790400273,95.340542192,23.9,39.2,2.011444828,0.1203931203931204,0.3724406224406224,10.643830274062443,0.3684210526315789,0.5065974140223182,21.25
48,0.8888888888888888,31,74.275961042,0.4791666666666666,0.2580645161290322,0.1666666666666666,0.2258064516129032,0.1458333333333333,6.595533958,3,-1.6232670450639692,17,0.3541666666666667,12,0.25,98,29.6,5.1,38.7,11.3,50.0,102.094287742,95.636152581,32.8,55.4,2.3959987432903227,0.04301075268817202,0.32101254480286734,11.261553881002701,1.4166666666666667,0.5121048886206764,25.0
2,1.0,2,74.211295,0.5,1.0,1.0,1.0,1.0,7.82375,0,1.1962836351800252,0,0.0,2,1.0,57,15.8,10.5,25.0,5.0,30.0,95.3083725,92.10581375,17.7,49.4,37.1056475,1.0,0.8333333333333334,9.485386803003674,0.0,0.6253104605122183,15.0
19,0.8260869565217391,10,74.181462105,0.5263157894736842,0.3,0.1578947368421052,0.0,0.0,8.139032632,2,-0.1647668096706545,9,0.4736842105263157,5,0.2631578947368421,425,32.2,8.9,30.0,13.4,40.3,101.819951356,95.086096314,38.5,50.1,7.4181462105,0.04736842105263156,0.27543859649122804,9.114284886061629,1.7999999999999998,0.4255718256795386,21.7
40,0.8888888888888888,25,74.0615775,0.3,0.4,0.25,0.2,0.125,7.6679295,1,-3.1639059621713765,15,0.375,13,0.325,667,19.6,10.3,33.3,11.5,44.0,101.466371179,95.00141326,24.6,44.7,2.9624631,0.1,0.3,9.65861481903296,1.1538461538461537,0.42919788961157956,22.4
34,0.918918918918919,21,74.026695588,0.4411764705882353,0.3333333333333333,0.2058823529411764,0.0952380952380952,0.0588235294117647,7.272970882,0,-2.69726481544142,13,0.3823529411764705,12,0.3529411764705882,291,38.5,8.9,32.2,10.1,43.0,101.289725342,94.721199726,38.0,47.2,3.525080742285714,0.06862745098039214,0.2899159663865546,10.178329707219085,1.0833333333333333,0.4357960067248554,21.150000000000002
43,0.8958333333333334,32,73.990087442,0.3488372093023255,0.28125,0.2093023255813953,0.1875,0.1395348837209302,7.741738837,1,1.335490807629345,11,0.2558139534883721,16,0.3720930232558139,302,16.6,1.7,28.6,2.1,30.7,97.184953739,92.612726201,22.6,57.0,2.3121902325625,0.05886627906976743,0.27252906976744184,9.557295718680159,0.6875000000000001,0.3815154833503782,15.350000000000001
34,0.8947368421052632,22,73.950443529,0.4411764705882353,0.2727272727272727,0.1764705882352941,0.1363636363636363,0.088235294117647,7.379887647,1,-2.115854194569895,12,0.3529411764705882,10,0.2941176470588235,372,30.6,11.0,26.3,12.2,40.4,100.221227453,94.334188302,30.6,43.2,3.3613837967727274,0.048128342245989296,0.2834224598930481,10.020537854537881,1.2000000000000002,0.43386548798850383,19.25
47,0.9215686274509804,28,73.878331915,0.4042553191489362,0.1071428571428571,0.0638297872340425,0.0714285714285714,0.0425531914893617,8.075745106,1,-3.5001799137475387,19,0.4042553191489361,11,0.2340425531914893,95,24.2,20.0,28.3,7.5,41.5,99.403010741,93.836791698,26.3,37.9,2.638511854107143,0.00683890577507598,0.1942755825734549,9.14817530089093,1.7272727272727273,0.4113624812254519,17.9
43,0.8958333333333334,39,73.869368837,0.3953488372093023,0.4358974358974359,0.3953488372093023,0.282051282051282,0.2558139534883721,7.567772791,0,-4.102503054353134,4,0.0930232558139534,24,0.5581395348837209,558,10.8,14.0,30.7,4.8,49.0,103.107838195,96.208559878,14.3,41.3,1.8940863804358974,0.17233154442456766,0.3710991850526734,9.761044745535886,0.16666666666666652,0.4933432389525465,17.75
34,0.8947368421052632,27,73.844085294,0.4705882352941176,0.2592592592592592,0.2058823529411764,0.1111111111111111,0.088235294117647,7.420553235,1,-1.3270381213777824,7,0.2058823529411764,14,0.4117647058823529,298,11.4,11.7,34.1,8.8,46.9,101.197336607,95.08140192,15.3,46.0,2.734966122,0.053376906318082756,0.280319535221496,9.951291090495086,0.4999999999999999,0.46132815252667747,21.450000000000003
54,0.8852459016393442,34,73.785635556,0.4444444444444444,0.2647058823529412,0.1666666666666666,0.2058823529411764,0.1296296296296296,7.418671667,2,-0.688835081996675,20,0.3703703703703703,12,0.2222222222222222,645,24.2,7.1,28.2,7.9,41.0,101.17822,94.772195116,28.7,46.1,2.1701657516470587,0.04411764705882351,0.3050108932461873,9.945936262985718,1.6666666666666665,0.4521192613964059,18.05
49,0.9074074074074074,37,73.774758776,0.4285714285714285,0.2972972972972973,0.2244897959183673,0.1621621621621621,0.1224489795918367,6.980595102,1,-2.325677820664452,12,0.2448979591836734,15,0.3061224489795918,632,21.4,4.7,32.5,8.7,38.6,100.836506783,94.527115512,25.2,51.8,1.9939123993513512,0.06674020959735244,0.29601029601029594,10.568548626300199,0.7999999999999999,0.42661040290641705,20.6
31,0.8378378378378378,21,73.679780968,0.3225806451612903,0.1904761904761904,0.1290322580645161,0.0952380952380952,0.064516129032258,6.845675806,1,-0.5560627030047653,10,0.3225806451612903,7,0.2258064516129032,94,33.0,8.5,49.1,14.5,49.1,101.65603963,95.263844815,29.9,43.6,3.5085609984761907,0.024577572964669725,0.20276497695852533,10.762966733455622,1.4285714285714288,0.4247741140171726,31.8
32,0.8888888888888888,22,73.664772188,0.46875,0.2272727272727272,0.15625,0.0454545454545454,0.03125,7.288963125,1,-3.0386985519316365,10,0.3125,6,0.1875,507,24.1,6.1,31.8,13.1,43.8,101.775141886,95.035047714,28.7,49.4,3.348398735818182,0.035511363636363626,0.24715909090909086,10.106344472417673,1.6666666666666667,0.42850085729708987,22.45
41,0.8913043478260869,28,73.636607805,0.3414634146341463,0.1785714285714285,0.1219512195121951,0.1428571428571428,0.0975609756097561,7.447722683,2,-3.205559317504449,13,0.3170731707317073,12,0.2926829268292683,56,28.6,8.9,20.6,11.8,32.4,99.758804706,94.271729091,30.6,48.9,2.6298788501785713,0.021777003484320545,0.2209639953542392,9.887130729649913,1.0833333333333335,0.37015529545065395,16.200000000000003
27,0.9642857142857144,21,73.575539259,0.2962962962962963,0.2857142857142857,0.2222222222222222,0.1428571428571428,0.1111111111111111,7.644912593,0,0.136775584721268,6,0.2222222222222222,6,0.2222222222222222,538,23.6,4.5,27.3,6.8,43.6,101.601495926,95.066145714,24.7,50.6,3.5035971075714283,0.06349206349206349,0.24162257495590825,9.624117786038367,1.0,0.4047311820343908,17.05
42,0.8936170212765957,33,73.53196619,0.3333333333333333,0.4242424242424242,0.3333333333333333,0.303030303030303,0.238095238095238,7.395161667,1,-1.571931279978883,9,0.2142857142857142,20,0.4761904761904761,223,28.3,6.3,27.5,7.7,38.0,99.170221176,93.807350882,28.2,49.9,2.22824139969697,0.14141414141414138,0.35353535353535354,9.943253373097624,0.4499999999999999,0.430189852509766,17.6
37,0.9487179487179488,22,73.502113784,0.3783783783783784,0.2272727272727272,0.1351351351351351,0.1363636363636363,0.081081081081081,7.401601622,0,-3.0183655760714485,15,0.4054054054054054,12,0.3243243243243243,181,33.7,8.8,27.2,13.6,35.0,99.0507575,93.58765835,33.3,48.5,3.341005172,0.030712530712530692,0.24733824733824727,9.93056875224512,1.25,0.38731703579418353,20.4
32,0.8888888888888888,28,73.498717813,0.375,0.5357142857142857,0.46875,0.4642857142857143,0.40625,7.580875313,1,-1.232502542855154,4,0.125,18,0.5625,631,17.4,4.9,37.7,6.8,43.0,100.649873374,94.552579815,21.1,51.2,2.624954207607143,0.2511160714285714,0.4583333333333333,9.695281188303063,0.2222222222222222,0.5023019424618305,22.25
36,0.9473684210526316,17,73.4911,0.4444444444444445,0.1764705882352941,0.0833333333333333,0.1764705882352941,0.0833333333333333,7.283468611,1,-1.7164035073969928,19,0.5277777777777778,7,0.1944444444444444,72,33.3,9.7,31.6,13.2,39.5,100.628204737,94.641931351,39.9,50.7,4.323005882352941,0.01470588235294117,0.2657952069716776,10.090123802965065,2.7142857142857153,0.4338561451435924,22.4
32,0.8888888888888888,28,73.453747188,0.34375,0.3928571428571428,0.34375,0.2142857142857142,0.1875,7.864260938,2,2.2520368754221307,4,0.125,15,0.46875,410,21.0,6.6,32.3,6.5,36.1,98.93534363,93.559241787,21.9,47.7,2.623348113857143,0.13504464285714285,0.31696428571428564,9.340197097615684,0.26666666666666666,0.4015047745421575,19.4
41,0.8913043478260869,24,73.238202195,0.3414634146341463,0.3333333333333333,0.1951219512195122,0.1666666666666666,0.0975609756097561,7.731161707,0,1.950744292496388,17,0.4146341463414634,10,0.2439024390243902,241,27.4,8.7,37.3,16.7,46.7,100.669336216,94.818931905,32.8,47.2,3.051591758125,0.06504065040650406,0.28048780487804875,9.473117361998543,1.7000000000000002,0.43065803913705447,27.0
34,0.918918918918919,26,73.203016765,0.2941176470588235,0.3846153846153846,0.2941176470588235,0.3076923076923077,0.2352941176470588,7.934286176,0,-1.9170475125782496,8,0.2352941176470588,13,0.3823529411764705,306,29.4,10.1,33.1,12.2,43.6,103.631341,96.127923222,31.5,46.0,2.8155006448076922,0.11312217194570133,0.3288084464555053,9.2261629012611,0.6153846153846154,0.43961370731859656,22.65
47,0.903846153846154,35,73.143045532,0.3404255319148936,0.2285714285714285,0.1702127659574468,0.1428571428571428,0.1063829787234042,7.292011277,2,-1.1014764539010446,12,0.2553191489361702,17,0.3617021276595745,499,27.9,10.8,37.7,19.7,51.0,104.135929733,96.5588815,30.2,43.4,2.089801300914286,0.03890577507598783,0.2372847011144883,10.030572191063824,0.7058823529411764,0.44121285146166467,28.700000000000003
27,0.9,23,73.120341852,0.1851851851851852,0.3043478260869565,0.2592592592592592,0.0869565217391304,0.074074074074074,7.042782222,0,-2.5692168304501988,4,0.1481481481481481,15,0.5555555555555556,548,24.1,7.5,32.6,6.5,34.5,98.449522283,93.255458474,21.1,44.1,3.1791452979130432,0.07890499194847019,0.192163177670424,10.382309085689062,0.2666666666666666,0.3155395542515774,19.55
75,0.9036144578313252,56,73.087359467,0.36,0.2678571428571428,0.2,0.1607142857142857,0.12,7.333458133,1,0.8207642021125598,19,0.2533333333333333,23,0.3066666666666666,446,24.7,9.4,36.9,11.0,41.3,100.244268881,94.350662098,22.8,39.0,1.3051314190535714,0.05357142857142856,0.26285714285714284,9.966288501479607,0.8260869565217392,0.40885599125303573,23.95
38,0.926829268292683,26,73.045039474,0.4210526315789473,0.1923076923076923,0.131578947368421,0.1538461538461538,0.1052631578947368,7.321707368,1,-2.3983389899618817,12,0.3157894736842105,11,0.2894736842105263,562,21.2,7.3,35.6,11.3,47.2,101.252893641,95.157569177,25.7,49.0,2.8094245951538466,0.025303643724696342,0.2557354925775978,9.97650353976835,1.0909090909090908,0.44777646036618,23.450000000000003
31,0.9117647058823528,28,72.965347742,0.3225806451612903,0.3214285714285714,0.2903225806451613,0.1785714285714285,0.1612903225806451,7.193702903,1,0.3863279947865961,3,0.0967741935483871,12,0.3870967741935484,145,24.1,5.5,38.0,7.0,48.0,102.062682041,95.76288949,24.1,49.4,2.6059052765,0.09331797235023041,0.2741935483870967,10.142947064379204,0.25,0.42991780019977544,22.5
44,0.8627450980392157,33,72.907235909,0.3181818181818182,0.2121212121212121,0.1590909090909091,0.1515151515151515,0.1136363636363636,8.119834091,1,-1.918841646042592,11,0.25,16,0.3636363636363636,473,23.0,3.8,34.8,11.2,49.0,101.468749294,95.293979056,31.8,57.4,2.209310179060606,0.033746556473829195,0.22727272727272727,8.978907092425713,0.6875000000000001,0.4253311349950447,23.0
37,0.8043478260869565,21,72.858153243,0.1081081081081081,0.1428571428571428,0.081081081081081,0.0476190476190476,0.027027027027027,7.580891622,2,-3.3250895414299144,16,0.4324324324324324,6,0.1621621621621621,120,36.7,7.5,32.8,7.5,40.3,99.722920588,94.057525373,33.8,47.7,3.469435868714286,0.011583011583011567,0.0995280995280995,9.610763070608108,2.666666666666668,0.3057662606877483,20.15
42,0.8936170212765957,32,72.731463571,0.3333333333333333,0.375,0.2857142857142857,0.28125,0.2142857142857142,7.602652619,4,0.2842089128783036,10,0.238095238095238,17,0.4047619047619047,673,17.2,10.5,28.1,7.0,39.8,100.251301732,94.354698482,19.6,43.8,2.27285823659375,0.10714285714285714,0.3298611111111111,9.566590401517859,0.5882352941176469,0.4200364371308155,17.55
48,0.9056603773584906,34,72.723451667,0.2916666666666667,0.5588235294117647,0.3958333333333333,0.2941176470588235,0.2083333333333333,7.906803333,0,0.2806175673977096,14,0.2916666666666667,20,0.4166666666666667,657,27.9,6.1,36.9,12.9,47.4,102.368780141,95.786867388,33.5,53.5,2.138925049029412,0.22120098039215685,0.3815359477124183,9.19757942675517,0.7000000000000001,0.44429911356305646,24.9
66,0.9565217391304348,55,72.704631061,0.3333333333333333,0.3454545454545454,0.2878787878787879,0.1272727272727272,0.106060606060606,7.632247121,0,2.791316514715824,11,0.1666666666666666,29,0.4393939393939394,609,15.6,9.7,34.4,10.2,42.4,100.332560357,94.468288036,20.0,52.7,1.3219023829272727,0.09944903581267217,0.26868686868686864,9.525979689645325,0.3793103448275861,0.39216385918941254,22.299999999999997
28,0.9333333333333332,21,72.694235,0.2857142857142857,0.3809523809523809,0.2857142857142857,0.238095238095238,0.1785714285714285,8.113206429,0,3.832652596249575,7,0.25,12,0.4285714285714285,190,26.3,2.6,34.4,5.5,29.7,97.432853438,92.759540157,31.4,57.1,3.461630238095238,0.10884353741496595,0.3015873015873015,8.959988339525092,0.5833333333333335,0.3531313844931961,19.95
38,0.8837209302325582,31,72.685377105,0.1842105263157895,0.3870967741935484,0.3157894736842105,0.0967741935483871,0.0789473684210526,7.141957105,0,0.2377249334919642,7,0.1842105263157894,16,0.4210526315789473,153,34.6,5.9,42.9,9.9,38.5,99.086486739,93.605224725,42.7,54.2,2.344689584032258,0.12224108658743632,0.222693831352575,10.17723518027206,0.43749999999999994,0.3280028289469607,26.4
31,0.9117647058823528,27,72.666270323,0.2258064516129032,0.2222222222222222,0.1935483870967742,0.1111111111111111,0.0967741935483871,6.671846129,1,-3.1220478255879094,4,0.1290322580645161,12,0.3870967741935484,663,15.5,8.7,38.4,10.5,45.5,101.598305628,95.219542252,26.5,54.5,2.6913433452962967,0.04301075268817204,0.18637992831541217,10.891478747860674,0.33333333333333326,0.3720735791575718,24.45
35,0.8974358974358975,28,72.659443143,0.2571428571428571,0.2142857142857142,0.1714285714285714,0.0714285714285714,0.0571428571428571,7.493758571,1,-1.134760641319998,7,0.2,11,0.3142857142857143,180,31.7,10.0,36.2,11.4,43.8,101.431611321,95.113861143,40.2,41.6,2.59498011225,0.036734693877550996,0.1809523809523809,9.695994667373439,0.6363636363636365,0.3631715369860413,23.8
36,0.9230769230769232,22,72.649967222,0.2777777777777778,0.5909090909090909,0.3611111111111111,0.3636363636363636,0.2222222222222222,7.921216667,1,2.367104292065395,14,0.3888888888888889,13,0.3611111111111111,629,31.2,11.6,36.4,14.8,43.5,100.691818466,94.681885812,33.1,41.8,3.3022712373636365,0.2133838383838384,0.41077441077441074,9.17156672720009,1.0769230769230769,0.4402955180146868,25.6
31,0.8857142857142857,25,72.62466871,0.2580645161290322,0.44,0.3548387096774194,0.24,0.1935483870967742,7.211059677,0,-1.294922628241605,6,0.1935483870967742,16,0.5161290322580645,541,10.7,11.6,32.0,6.7,45.4,101.053304663,94.989537614,15.4,41.0,2.9049867484,0.15612903225806452,0.31268817204301075,10.071289375352093,0.375,0.4118144217531807,19.35
36,0.8780487804878049,30,72.557606667,0.3611111111111111,0.4333333333333333,0.3611111111111111,0.0666666666666666,0.0555555555555555,8.415369722,1,2.920996461416737,6,0.1666666666666666,18,0.5,620,11.6,8.4,35.4,8.2,38.9,99.558566721,93.952810862,19.1,48.4,2.4185868889,0.15648148148148147,0.287037037037037,8.622034332884418,0.3333333333333332,0.3672811580390092,21.799999999999997
34,0.8947368421052632,23,72.527293529,0.2941176470588235,0.2608695652173913,0.1764705882352941,0.1739130434782608,0.1176470588235294,7.276859412,0,-1.514505109423889,11,0.3235294117647059,11,0.3235294117647059,671,24.1,13.1,30.3,8.2,48.6,102.984892126,96.020852446,25.1,43.2,3.1533605882173914,0.04603580562659846,0.2429667519181585,9.966840009221276,1.0,0.41696771862272597,19.25
34,0.8947368421052632,28,72.469639118,0.2941176470588235,0.3571428571428571,0.2941176470588235,0.2857142857142857,0.2352941176470588,7.173564412,0,1.6011256655154311,6,0.1764705882352941,13,0.3823529411764705,392,20.9,3.8,35.5,3.5,31.4,97.165751549,92.663004452,28.5,58.2,2.588201397071429,0.10504201680672266,0.31232492997198874,10.102319426695628,0.4615384615384616,0.3710235693648264,19.5
34,0.8292682926829268,26,72.447376176,0.2352941176470588,0.3846153846153846,0.2941176470588235,0.1153846153846153,0.088235294117647,7.312217353,0,-2.6203702764262404,8,0.2352941176470588,15,0.4411764705882353,35,25.7,5.7,37.5,12.5,33.3,98.390343333,93.258712083,32.4,58.7,2.7864375452307693,0.11312217194570133,0.2450980392156862,9.907716452968518,0.5333333333333333,0.3205075948685461,25.0
65,0.9285714285714286,45,72.405248769,0.2153846153846154,0.2888888888888888,0.2,0.1777777777777777,0.123076923076923,6.850213538,1,-3.8782319335561386,20,0.3076923076923077,22,0.3384615384615385,614,23.0,9.1,35.5,7.9,42.9,100.882578564,94.722792556,27.8,50.4,1.6090055282,0.05777777777777776,0.22735042735042732,10.569779813045004,0.9090909090909091,0.3709045680555465,21.7
34,0.8947368421052632,24,72.392974118,0.2941176470588236,0.375,0.2647058823529412,0.125,0.088235294117647,7.185626176,1,1.680122908554363,10,0.2941176470588235,10,0.2941176470588235,446,14.8,11.0,31.9,7.1,39.9,100.09058546,94.217393221,20.0,46.1,3.0163739215833334,0.09926470588235295,0.2647058823529412,10.074692496499834,1.0,0.36574047608813925,19.5
41,0.8913043478260869,35,72.279741463,0.1951219512195122,0.3428571428571428,0.2926829268292683,0.1428571428571428,0.1219512195121951,7.488049756,2,-0.0711479065268527,6,0.1463414634146341,18,0.4390243902439024,431,21.8,7.2,36.0,4.8,28.8,97.40599669,92.71951917,23.6,41.3,2.065135470371428,0.1003484320557491,0.22694541231126594,9.652679111150928,0.3333333333333333,0.294998674645981,20.4
34,0.8947368421052632,19,72.142197941,0.2941176470588235,0.2105263157894736,0.1176470588235294,0.1052631578947368,0.0588235294117647,7.779982941,1,-2.0221442438260704,15,0.4411764705882353,8,0.2352941176470588,84,26.2,7.1,34.5,7.3,32.7,96.201781111,92.261975094,27.6,49.2,3.7969577863684214,0.024767801857585123,0.2033023735810113,9.272796417176618,1.8750000000000002,0.3263775663050029,20.9
35,0.8974358974358975,28,72.125123429,0.2285714285714286,0.3214285714285714,0.2571428571428571,0.1071428571428571,0.0857142857142857,7.464022571,1,-0.1871452610448024,7,0.2,14,0.4,631,18.7,9.0,30.3,6.5,39.5,99.97943964,94.08380455,24.8,45.7,2.5758972653214287,0.08265306122448977,0.21904761904761905,9.66303661905151,0.5,0.33800282988960184,18.4
42,0.9545454545454546,29,72.103455714,0.1666666666666666,0.3793103448275862,0.2619047619047619,0.1724137931034483,0.119047619047619,8.219592381,0,-3.669307174580056,13,0.3095238095238095,15,0.3571428571428571,617,26.9,7.9,36.4,13.0,43.6,100.099002736,94.300793591,28.2,49.6,2.4863260591034484,0.0993431855500821,0.23946360153256704,8.772144940018043,0.8666666666666667,0.354914044188588,24.7
34,0.918918918918919,27,72.102405588,0.088235294117647,0.3703703703703703,0.2941176470588235,0.1481481481481481,0.1176470588235294,7.794826765,1,-1.199904061975619,7,0.2058823529411764,13,0.3823529411764705,651,21.7,12.1,31.8,11.6,47.4,102.244608246,95.440152299,26.8,41.7,2.6704594662222223,0.10893246187363831,0.20225127087872183,9.250033100382828,0.5384615384615384,0.344087600880363,21.7
38,0.9047619047619048,34,72.056419474,0.2105263157894737,0.2647058823529412,0.2368421052631578,0.088235294117647,0.0789473684210526,7.526511316,0,-1.245798171814212,4,0.1052631578947368,15,0.3947368421052631,53,17.0,9.4,35.9,10.3,48.7,100.518393158,95.136274211,25.8,51.1,2.119306455117647,0.06269349845201236,0.18782249742002063,9.57368114505071,0.2666666666666666,0.36646303203426495,23.1
39,0.8863636363636364,30,72.030737179,0.2307692307692307,0.2666666666666666,0.2051282051282051,0.1333333333333333,0.1025641025641025,7.660846667,1,-2.3647285700271814,9,0.2307692307692307,16,0.4102564102564102,441,24.3,4.8,32.8,10.1,45.1,102.581692941,95.614748459,28.1,52.4,2.4010245726333332,0.05470085470085468,0.2102564102564102,9.402451231569598,0.5624999999999999,0.36744846298556044,21.45
67,0.9054054054054054,54,72.027832985,0.1791044776119403,0.2037037037037037,0.1641791044776119,0.074074074074074,0.0597014925373134,7.107025522,1,-2.316881366825485,13,0.1940298507462686,25,0.373134328358209,641,23.2,9.0,29.2,6.5,40.4,100.312408396,94.405566288,27.2,49.0,1.3338487589814816,0.03344389165284686,0.152294085129906,10.134736784332038,0.5199999999999998,0.31889029162978055,17.85
24,0.8888888888888888,16,72.015045,0.25,0.3125,0.2083333333333333,0.1875,0.125,7.75760375,0,-1.435201851482198,8,0.3333333333333333,9,0.375,483,18.8,5.8,34.2,6.2,42.4,99.818973051,94.236161898,24.3,51.5,4.5009403125,0.06510416666666666,0.25,9.283155897206015,0.8888888888888888,0.37440582909579295,20.200000000000003
40,0.8888888888888888,25,71.98387775,0.25,0.2,0.125,0.08,0.05,6.74032575,0,-2.650110795139291,15,0.375,9,0.225,376,27.7,10.4,31.9,13.4,46.6,102.334962328,95.58762026,34.3,44.6,2.87935511,0.025,0.17666666666666667,10.679584402875484,1.6666666666666665,0.3648768739039244,22.65
45,0.9183673469387756,34,71.950294444,0.1333333333333333,0.4117647058823529,0.3111111111111111,0.1470588235294117,0.1111111111111111,7.448733333,2,-0.4550260628922464,11,0.2444444444444444,20,0.4444444444444444,493,16.8,6.3,34.7,3.8,45.7,100.376795914,94.662022446,21.3,48.7,2.1161851307058823,0.12810457516339868,0.23071895424836597,9.65939995800894,0.5499999999999999,0.34625510877484034,19.25
34,0.8947368421052632,24,71.938872353,0.2352941176470588,0.3333333333333333,0.2352941176470588,0.1666666666666666,0.1176470588235294,7.171403529,3,-2.554515082859808,10,0.2941176470588235,14,0.4117647058823529,565,25.0,15.9,34.3,13.4,45.6,100.488456196,94.680756043,26.1,38.6,2.997453014708333,0.07843137254901959,0.24509803921568626,10.031351891173156,0.7142857142857142,0.37769115110508933,23.849999999999998
51,0.8793103448275862,36,70.749045882,0.1764705882352941,0.1388888888888889,0.0980392156862745,0.0555555555555555,0.0392156862745098,7.137329804,2,-5.0939215519628185,15,0.2941176470588235,11,0.2156862745098039,565,25.0,15.9,34.3,13.4,45.6,100.488456196,94.680756043,26.1,38.6,1.9652512745000001,0.013616557734204792,0.12363834422657949,9.91253701662348,1.3636363636363635,0.31590467803951416,23.849999999999998
32,0.9142857142857144,24,71.918170313,0.28125,0.375,0.28125,0.0833333333333333,0.0625,7.145590313,2,-1.249599632061939,8,0.25,10,0.3125,433,26.3,7.4,35.1,9.8,37.5,99.519949858,93.912687082,27.8,47.1,2.9965904297083337,0.10546875,0.24652777777777776,10.064692651376753,0.8,0.33438836076947953,22.450000000000003
11,1.0,11,71.89635,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0909090909090909,7.623725455,0,0.9561994587470432,0,0.0,4,0.3636363636363636,524,28.6,10.9,25.5,8.1,35.5,99.46593125,93.84436934,26.2,38.7,6.536031818181818,0.07438016528925619,0.1515151515151515,9.430605866433316,0.0,0.27680149770934515,16.8
30,0.9090909090909092,24,71.829554333,0.1666666666666666,0.4166666666666667,0.3333333333333333,0.125,0.1,7.469403667,2,1.6982113553453235,6,0.2,14,0.4666666666666667,36,33.3,2.8,30.4,8.7,26.1,96.251788333,92.446245217,26.8,60.3,2.9928980972083337,0.1388888888888889,0.23611111111111108,9.616504547792035,0.4285714285714286,0.26455700508917523,19.549999999999997
