"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Swanson, Dansby",621020,2022,696,26.1,7.0,0.337,0.337,0.43,37.0,10.8,46.3,100.839209567,94.810341952,30.7,49.4,2022
"Ahmed, Nick",605113,2022,54,27.8,3.7,0.302,0.227,0.294,32.4,5.4,32.4,96.865202778,92.508848611,25.0,51.2,2022
"Judge, Aaron",592450,2022,696,25.1,15.9,0.458,0.463,0.611,39.0,26.5,61.8,107.110072714,99.053359221,29.8,42.7,2022
"Andrus, Elvis",462101,2022,577,15.9,6.8,0.31,0.293,0.316,29.1,4.5,34.8,98.336003699,93.236647643,21.4,45.6,2022
"Marte, Starling",516782,2022,505,19.2,5.1,0.355,0.336,0.386,38.5,6.8,33.9,99.153544837,93.595179373,24.3,49.8,2022
"Burdick, Peyton",680814,2022,102,34.3,7.8,0.294,0.296,0.408,35.1,10.5,38.6,100.275255357,94.431755179,33.6,52.6,2022
"Hays, Austin",669720,2022,582,19.6,5.8,0.314,0.298,0.337,32.3,5.2,37.7,98.997922429,93.543165976,23.5,51.0,2022
"Soto, Juan",665742,2022,664,14.5,20.3,0.376,0.401,0.402,28.5,12.4,47.4,102.236934112,95.653888852,19.4,35.5,2022
"Haggerty, Sam",664059,2022,201,26.4,9.0,0.32,0.285,0.344,32.5,4.0,24.6,96.38917,92.207266333,28.2,49.3,2022
"Machín, Vimael",605353,2022,253,18.6,9.9,0.268,0.301,0.321,36.3,3.9,39.1,98.588009667,93.53259419,17.9,44.7,2022
"Neuse, Sheldon",641914,2022,293,27.3,6.8,0.253,0.254,0.312,23.0,3.1,38.2,98.983222447,93.674738289,27.2,50.7,2022
"Pérez, Roberto",547379,2022,69,36.2,13.0,0.315,0.308,0.43,42.9,11.4,51.4,101.789615556,95.453621714,36.6,39.9,2022
"Jeffers, Ryan",680777,2022,236,26.3,9.7,0.287,0.315,0.388,35.8,13.2,42.4,101.152073919,94.809587415,22.6,46.2,2022
"Palacios, Jermaine",650339,2022,77,35.1,5.2,0.184,0.237,0.339,34.8,6.5,39.1,98.38676913,93.33343,35.6,58.4,2022
"Bemboom, Anthony",621532,2022,59,28.8,10.2,0.196,0.246,0.29,30.6,5.6,36.1,99.029268824,94.197804545,24.3,43.9,2022
"Barnes, Austin",605131,2022,212,17.5,12.7,0.315,0.298,0.292,31.0,4.8,35.2,98.048094085,93.029970704,17.9,42.1,2022
"Stefanic, Michael",683021,2022,69,17.4,7.2,0.239,0.266,0.269,28.0,2.0,22.0,93.49606,90.955379592,19.2,41.4,2022
"Peterson, Jace",607054,2022,328,25.9,10.1,0.306,0.3,0.361,33.7,7.2,36.1,98.360158137,93.264631576,26.7,40.9,2022
"Cave, Jake",595909,2022,177,27.7,6.2,0.278,0.285,0.366,38.5,10.3,42.7,99.526718814,94.448232906,35.0,50.7,2022
"Duran, Ezequiel",677649,2022,220,24.5,5.5,0.282,0.256,0.313,24.7,4.5,31.8,97.9242875,93.124773224,29.1,55.7,2022
"Barrera, Tres",668663,2022,53,30.2,3.8,0.187,0.187,0.245,31.4,0.0,14.3,91.985822941,90.149646176,24.0,53.6,2022
"Contreras, Mark",676628,2022,61,34.4,1.6,0.189,0.304,0.45,28.9,31.6,57.9,104.284496316,97.133628947,32.6,62.7,2022
"Castellanos, Nick",592206,2022,558,23.3,5.2,0.304,0.302,0.37,36.9,6.6,35.1,98.393032843,93.293370431,32.2,57.0,2022
"Kreidler, Ryan",668952,2022,84,26.2,7.1,0.218,0.273,0.331,34.5,7.3,32.7,96.201781111,92.261975094,27.6,49.2,2022
"Martin Jr., Richie",621006,2022,33,30.3,9.1,0.24,0.238,0.29,30.0,5.0,35.0,97.404105,92.934049,28.3,40.8,2022
"Fortes, Nick",663743,2022,240,18.8,7.5,0.308,0.317,0.349,30.2,7.0,37.8,99.460571882,93.908283529,22.9,44.7,2022
"Dozier, Hunter",641531,2022,500,25.0,6.8,0.298,0.301,0.371,33.1,7.7,38.5,99.977574226,94.108179224,29.2,50.6,2022
"McMahon, Ryan",641857,2022,597,26.5,10.1,0.326,0.33,0.407,36.4,10.4,46.5,102.094383676,95.689199432,28.2,45.2,2022
"Arenado, Nolan",571448,2022,620,11.6,8.4,0.381,0.339,0.349,35.4,8.2,38.9,99.558566721,93.952810862,19.1,48.4,2022
"Bethancourt, Christian",542194,2022,333,24.0,3.6,0.301,0.318,0.404,31.4,11.7,44.8,101.959454237,95.365619619,34.7,62.5,2022
"Heredia, Guillermo",628338,2022,82,39.0,7.3,0.246,0.228,0.331,38.6,11.4,31.8,97.683478636,92.851456136,36.3,54.8,2022
"Barnhart, Tucker",571466,2022,308,24.0,8.1,0.253,0.244,0.276,30.3,1.9,26.0,95.275826176,91.655968177,22.5,46.2,2022
"Henderson, Gunnar",683002,2022,132,25.8,12.1,0.343,0.338,0.415,25.6,9.8,53.7,103.04003561,96.431520488,26.6,41.2,2022
"Reks, Zach",676646,2022,34,29.4,0.0,0.245,0.231,0.327,33.3,0.0,41.7,99.422948333,93.789835833,26.6,56.1,2022
"Payton, Mark",592622,2022,25,16.0,16.0,0.216,0.236,0.185,11.8,0.0,11.8,91.032321111,89.83413,15.7,53.4,2022
"Demeritte, Travis",641513,2022,96,33.3,6.3,0.263,0.263,0.365,34.5,6.9,37.9,100.223234828,94.186779655,38.2,43.3,2022
"Culberson, Charlie",518586,2022,124,25.0,4.0,0.281,0.251,0.317,28.4,1.1,27.3,95.647602143,91.889355952,30.5,59.0,2022
"Wade Jr., LaMonte",664774,2022,251,20.3,10.4,0.298,0.319,0.346,33.7,9.5,34.3,98.05927131,93.112804491,18.0,44.8,2022
"Arozarena, Randy",668227,2022,645,24.2,7.1,0.336,0.301,0.36,28.2,7.9,41.0,101.17822,94.772195116,28.7,46.1,2022
"Aquino, Aristides",606157,2022,276,36.6,6.2,0.267,0.243,0.353,27.2,8.2,34.6,99.168037143,93.584018571,37.9,56.6,2022
"Hummel, Cooper",669450,2022,201,31.8,11.4,0.262,0.292,0.374,30.1,7.1,35.4,99.536416429,93.823074324,27.5,40.9,2022
"Maton, Nick",665155,2022,85,34.1,11.8,0.364,0.306,0.41,37.8,6.7,31.1,96.703721364,92.378948864,35.4,48.8,2022
"Mercedes, Yermín",606213,2022,83,20.5,10.8,0.301,0.329,0.364,42.9,7.1,28.6,97.540917857,92.781276429,23.3,49.9,2022
"Heyward, Jason",518792,2022,151,21.2,7.3,0.253,0.278,0.306,26.7,4.8,38.1,99.795272642,93.960513048,27.8,48.4,2022
"White, Eli",642201,2022,117,35.0,9.4,0.26,0.255,0.343,30.8,4.6,29.2,97.840377143,92.922132679,39.6,46.6,2022
"Plummer, Nick",663911,2022,31,38.7,3.2,0.248,0.28,0.428,47.1,11.8,41.2,100.664212222,94.946844118,36.2,49.0,2022
"Olson, Matt",621566,2022,699,24.3,10.7,0.344,0.347,0.422,33.8,13.6,50.9,103.665099911,96.545680491,28.9,49.5,2022
"Springer III, George",543807,2022,583,17.2,9.3,0.352,0.342,0.374,31.8,8.4,42.3,101.320507081,94.768491799,28.2,50.9,2022
"Thomas, Alek",677950,2022,411,18.0,5.4,0.272,0.277,0.31,27.9,3.8,34.6,98.660118182,93.330771656,25.0,49.2,2022
"Cabrera, Oswaldo",665828,2022,171,25.7,8.8,0.322,0.287,0.347,41.1,6.3,34.8,97.586874909,92.793437455,26.9,52.4,2022
"Reynolds, Matt",608703,2022,272,28.7,9.6,0.293,0.272,0.331,36.5,3.0,42.4,99.450327831,94.04816097,29.2,41.5,2022
"Moustakas, Mike",519058,2022,285,26.3,8.4,0.286,0.27,0.311,36.1,6.1,33.9,98.852222556,93.461727111,29.2,54.3,2022
"Encarnacion, Jerar",666464,2022,81,39.5,3.7,0.236,0.228,0.357,30.4,6.5,41.3,100.049450435,94.552698043,42.7,54.6,2022
"Taylor, Chris",621035,2022,454,35.2,9.7,0.298,0.277,0.379,40.8,10.2,38.0,98.711167025,93.447132946,39.9,49.9,2022
"Nuñez, Dom",624513,2022,41,24.4,14.6,0.196,0.245,0.237,28.0,4.0,32.0,95.453406923,91.891524,20.6,38.2,2022
"McCann, James",543510,2022,191,24.1,5.8,0.243,0.309,0.373,33.8,6.9,40.8,100.237659692,94.399973876,28.3,51.6,2022
"Owings, Chris",572008,2022,68,35.3,14.7,0.204,0.238,0.26,24.2,3.0,15.2,93.847479375,91.246089355,38.4,42.9,2022
"Bell, Josh",605137,2022,647,15.8,12.5,0.344,0.349,0.366,30.7,7.2,40.8,100.551357456,94.511584791,21.7,45.3,2022
"Mountcastle, Ryan",663624,2022,609,25.3,7.1,0.316,0.362,0.463,39.5,15.0,46.3,101.941494208,95.335163391,29.8,56.2,2022
"Kelenic, Jarred",672284,2022,181,33.7,8.8,0.238,0.271,0.362,27.2,13.6,35.0,99.0507575,93.58765835,33.3,48.5,2022
"Ruiz, Esteury",665923,2022,36,19.4,2.8,0.197,0.216,0.253,32.1,3.6,10.7,85.063086429,89.873328519,22.7,56.4,2022
"Donovan, Brendan",680977,2022,468,15.0,12.8,0.349,0.339,0.332,32.7,3.4,37.7,98.14258882,93.299366978,15.6,38.1,2022
"Alberto, Hanser",593643,2022,159,15.7,1.9,0.27,0.234,0.268,30.5,1.5,18.3,93.791635156,91.008477165,26.2,61.6,2022
"DeLuzio, Ben",641512,2022,25,20.0,12.0,0.242,0.33,0.342,37.5,0.0,12.5,84.559385,89.671839333,28.6,50.5,2022
"Fairchild, Stuart",656413,2022,110,30.9,7.3,0.35,0.317,0.409,31.7,9.5,41.3,99.364164194,93.906276721,35.8,48.2,2022
"Wisdom, Patrick",621550,2022,534,34.3,9.9,0.316,0.295,0.399,29.8,14.2,46.3,102.164032394,95.695873993,36.5,48.1,2022
"Witt Jr., Bobby",677951,2022,632,21.4,4.7,0.311,0.313,0.377,32.5,8.7,38.6,100.836506783,94.527115512,25.2,51.8,2022
"González, Luis",670768,2022,350,21.4,8.6,0.299,0.268,0.294,27.0,2.9,32.0,97.698676404,92.886404298,23.3,47.2,2022
"Sierra, Magneuris",642423,2022,96,26.0,4.2,0.195,0.212,0.263,22.4,0.0,16.4,94.478225,91.413321017,26.8,54.9,2022
"Thomas, Cody",642137,2022,32,37.5,6.3,0.264,0.247,0.363,33.3,0.0,38.9,98.98887,93.831318889,48.1,63.2,2022
"Tapia, Raimel",606132,2022,433,18.7,3.7,0.293,0.286,0.336,27.5,5.1,38.0,99.701438303,93.926071212,21.5,55.4,2022
"Call, Alex",669743,2022,131,22.9,11.5,0.332,0.281,0.299,29.8,1.2,31.0,96.200864048,92.155563976,24.8,44.6,2022
"Peraza, Oswald",672724,2022,57,15.8,10.5,0.371,0.343,0.349,25.0,5.0,30.0,95.3083725,92.10581375,17.7,49.4,2022
"Lowe, Nathaniel",663993,2022,645,22.8,7.4,0.368,0.344,0.419,34.1,9.9,44.8,101.963916216,95.317229707,24.9,52.2,2022
"Hilliard, Sam",656541,2022,200,28.5,11.5,0.251,0.303,0.37,27.7,9.2,48.7,102.616565833,95.872595546,35.1,43.9,2022
"Mateo, Jorge",622761,2022,533,27.6,5.1,0.281,0.272,0.348,35.5,6.0,32.7,98.63578407,93.337279593,31.1,53.9,2022
"Edman, Tommy",669242,2022,630,17.6,7.3,0.318,0.308,0.341,31.6,6.2,37.8,98.931648319,93.598664536,20.6,47.0,2022
"Larnach, Trevor",663616,2022,180,31.7,10.0,0.309,0.322,0.437,36.2,11.4,43.8,101.431611321,95.113861143,40.2,41.6,2022
"MacKinnon, David",676950,2022,57,29.8,10.5,0.181,0.259,0.313,26.5,2.9,20.6,95.337789412,91.668894706,24.1,44.4,2022
"Tucker, Kyle",663656,2022,609,15.6,9.7,0.348,0.353,0.386,34.4,10.2,42.4,100.332560357,94.468288036,20.0,52.7,2022
"Farmer, Kyle",571657,2022,583,17.0,5.7,0.309,0.311,0.339,37.7,4.4,33.8,97.050252093,92.534027326,19.4,50.3,2022
"Kemp, Tony",643393,2022,558,12.4,8.1,0.287,0.267,0.257,33.9,1.6,14.9,93.050155144,90.545713639,13.4,48.9,2022
"Haniger, Mitch",571745,2022,247,26.3,8.1,0.319,0.326,0.412,31.1,11.8,47.2,101.996690741,95.72188441,29.6,45.5,2022
"Rosario, Amed",642708,2022,670,16.6,3.7,0.311,0.31,0.354,31.1,4.5,38.3,99.690201132,93.991990529,21.0,53.1,2022
"Naylor, Josh",647304,2022,498,16.1,7.6,0.331,0.327,0.358,28.9,8.6,42.8,101.054916237,94.744173602,19.5,51.0,2022
"Astudillo, Willians",553902,2022,55,5.5,1.8,0.243,0.265,0.272,27.5,0.0,21.6,95.272520769,91.848511961,17.2,66.0,2022
"Davidson, Matt",571602,2022,37,35.1,8.1,0.24,0.29,0.412,23.8,14.3,33.3,99.907509091,94.240907143,32.3,46.8,2022
"Ramírez, Harold",623912,2022,435,16.6,4.4,0.327,0.31,0.346,32.2,4.8,41.2,101.050881737,94.664812126,25.5,56.4,2022
"Odor, Rougned",596059,2022,472,23.1,6.8,0.278,0.277,0.318,30.5,6.5,33.3,98.233676795,93.245734647,27.6,50.6,2022
"McCarthy, Jake",664983,2022,354,21.5,6.5,0.337,0.298,0.343,32.5,4.8,33.7,98.235931513,93.298753151,28.0,53.1,2022
"Freeman, Tyler",671289,2022,86,12.8,4.7,0.274,0.27,0.263,28.4,1.5,26.9,96.960101818,92.566031846,18.5,50.7,2022
"Nimmo, Brandon",607043,2022,673,17.2,10.5,0.353,0.338,0.355,28.1,7.0,39.8,100.251301732,94.354698482,19.6,43.8,2022
"Stevenson, Cal",670276,2022,71,32.4,11.3,0.224,0.277,0.358,32.5,5.0,32.5,97.164706842,92.732142895,26.3,38.8,2022
"Madris, Bligh",676632,2022,123,25.2,8.1,0.231,0.262,0.309,30.5,4.9,41.5,99.381132683,94.178952099,26.8,46.3,2022
"Burger, Jake",669394,2022,183,30.6,5.5,0.327,0.318,0.438,33.3,14.9,43.0,102.65301125,95.597171532,35.4,53.8,2022
"Allen, Nick",669397,2022,326,19.6,5.8,0.245,0.238,0.264,26.0,1.2,22.3,94.329041897,91.214480087,23.4,53.0,2022
"Haseley, Adam",656514,2022,25,28.0,12.0,0.27,0.266,0.309,13.3,0.0,33.3,96.041551429,92.020775714,27.1,52.2,2022
"Pinder, Chad",640461,2022,379,31.1,3.7,0.281,0.28,0.393,33.3,6.5,40.7,100.06829876,94.061727355,34.5,52.9,2022
"Brown, Seth",664913,2022,555,26.3,9.2,0.323,0.338,0.426,34.9,13.0,41.4,101.723429266,95.001222068,29.6,48.3,2022
"Davis, Jonathan",641505,2022,91,28.6,15.4,0.278,0.284,0.318,33.3,0.0,21.6,95.4263956,91.7385968,25.0,41.5,2022
"Mathias, Mark",664029,2022,91,33.0,9.9,0.353,0.298,0.402,34.6,11.5,46.2,99.592462692,93.998095769,34.6,39.4,2022
"Drury, Brandon",592273,2022,568,22.2,6.7,0.35,0.316,0.373,34.8,10.4,42.2,100.586892132,94.438998321,21.5,45.9,2022
"Delay, Jason",641511,2022,167,29.9,5.4,0.243,0.23,0.29,31.1,1.9,28.3,95.000275094,91.571062286,31.2,54.5,2022
"Robert Jr., Luis",673357,2022,401,19.2,4.2,0.324,0.331,0.392,32.6,8.9,42.8,101.454212895,94.809771678,27.1,61.5,2022
"Hernández, Teoscar",606192,2022,535,28.4,6.4,0.348,0.351,0.47,36.3,15.0,53.3,103.420419483,96.496717867,35.1,48.8,2022
"Meadows, Austin",640457,2022,147,11.6,10.9,0.307,0.38,0.384,34.2,6.3,39.6,99.928750727,94.100384273,13.2,41.0,2022
"Rojas, Jose",670351,2022,57,33.3,0.0,0.134,0.182,0.264,21.6,2.7,32.4,96.317041667,92.241079444,26.0,57.5,2022
"Moniak, Mickey",666160,2022,112,39.3,3.6,0.223,0.206,0.312,22.2,7.9,31.7,98.719537419,93.466598689,37.9,58.3,2022
"Madrigal, Nick",663611,2022,228,11.8,6.1,0.267,0.283,0.286,26.6,0.0,24.6,94.969870795,91.48588483,10.3,44.5,2022
"Acuña Jr., Ronald",660670,2022,533,23.6,9.9,0.335,0.366,0.444,32.8,12.8,49.7,103.759318129,96.440064282,24.9,47.9,2022
"Cruz, Oneil",665833,2022,361,34.9,7.8,0.32,0.301,0.433,30.6,15.5,46.1,104.662067282,96.683239073,35.4,40.5,2022
"Bae, Ji Hwan",678225,2022,37,16.2,5.4,0.37,0.28,0.279,25.9,0.0,22.2,96.597569231,92.470736,20.3,49.2,2022
"Tovar, Ezequiel",678662,2022,35,25.7,5.7,0.261,0.3,0.38,37.5,12.5,33.3,98.390343333,93.258712083,32.4,58.7,2022
"Adames, Willy",642715,2022,617,26.9,7.9,0.325,0.323,0.414,36.4,13.0,43.6,100.099002736,94.300793591,28.2,49.6,2022
"Molina, Yadier",425877,2022,270,14.8,1.9,0.235,0.254,0.286,34.1,3.1,26.0,95.0195225,91.560423363,22.0,58.6,2022
"Polanco, Jorge",593871,2022,445,21.3,14.4,0.333,0.358,0.402,37.7,10.2,38.7,99.924839571,94.156301183,25.7,42.4,2022
"Gordon, Nick",624503,2022,443,23.7,4.3,0.321,0.333,0.413,36.6,9.4,44.7,99.949105229,94.408223268,28.0,59.4,2022
"Sánchez, Jesús",660821,2022,343,26.8,7.6,0.298,0.295,0.365,25.7,9.9,40.5,101.710457117,95.181364706,29.6,47.8,2022
"Mazara, Nomar",608577,2022,171,23.4,5.8,0.297,0.294,0.352,35.3,4.2,32.8,97.016111333,92.550589748,26.8,46.5,2022
"Muñoz, Yairo",622168,2022,60,16.7,5.0,0.283,0.263,0.292,14.9,4.3,36.2,97.975921667,93.119471277,26.0,59.1,2022
"Vogt, Stephen",519390,2022,191,24.1,8.9,0.249,0.282,0.323,38.9,7.9,27.8,96.256857778,92.21418128,27.1,46.5,2022
"Carroll, Corbin",682998,2022,115,27.0,7.0,0.358,0.293,0.356,34.2,5.5,32.9,97.229943784,92.678458904,29.3,44.8,2022
"Taveras, Leody",665750,2022,341,25.8,6.2,0.297,0.267,0.327,28.7,4.3,36.1,99.307027387,93.803918054,28.5,49.2,2022
"Bader, Harrison",664056,2022,313,19.8,4.8,0.286,0.267,0.303,28.4,3.4,26.3,96.180596034,92.143730991,22.3,48.0,2022
"Choi, Ji Man",596847,2022,419,29.4,13.8,0.322,0.337,0.428,37.3,11.9,47.5,101.295507712,95.335577574,32.3,41.7,2022
"Santana, Carlos",467793,2022,506,17.4,14.0,0.308,0.352,0.372,31.6,9.3,44.9,100.993708488,94.851060233,21.3,42.6,2022
"Espinal, Santiago",669289,2022,491,13.8,7.3,0.305,0.298,0.313,33.8,3.4,31.7,96.814213298,92.407779843,15.6,46.1,2022
"Beaty, Matt",607461,2022,47,17.0,4.3,0.158,0.243,0.245,22.9,0.0,31.4,96.810826667,92.643656286,16.0,42.4,2022
"Duggar, Steven",621453,2022,80,51.2,8.8,0.205,0.214,0.385,34.4,6.3,46.9,101.723999375,95.580566563,42.9,44.8,2022
"Melendez Jr., MJ",669004,2022,534,24.5,12.4,0.31,0.332,0.392,31.0,10.4,43.5,100.595888323,94.716383713,27.8,44.6,2022
"De La Cruz, Bryan",650559,2022,355,25.4,5.4,0.313,0.355,0.458,43.6,11.9,47.3,101.407773607,95.226009918,28.7,49.2,2022
"Murphy, Sean",669221,2022,612,20.3,9.2,0.331,0.344,0.39,34.7,10.5,41.4,101.085158756,94.706891435,24.0,49.3,2022
"Knapp, Andrew",595284,2022,46,26.1,10.9,0.195,0.254,0.269,32.1,0.0,25.0,95.527002143,91.90289,28.1,50.6,2022
"Díaz, Yandy",650490,2022,558,10.8,14.0,0.366,0.365,0.353,30.7,4.8,49.0,103.107838195,96.208559878,14.3,41.3,2022
"Turner, Trea",607208,2022,708,18.5,6.4,0.35,0.335,0.387,35.3,7.6,41.6,100.188198893,94.238854962,26.3,51.2,2022
"Aguilar, Jesús",542583,2022,507,23.5,5.5,0.288,0.298,0.364,39.7,6.9,36.0,98.459753543,93.301003066,27.0,49.5,2022
"Cooper, Garrett",643265,2022,469,25.4,8.5,0.33,0.341,0.418,39.0,10.7,43.7,101.295185,94.99247689,25.1,45.2,2022
"Mondesi, Adalberto",609275,2022,54,37.0,7.4,0.166,0.211,0.288,16.7,3.3,26.7,97.560296923,92.799797692,43.1,50.7,2022
"Stassi, Max",545358,2022,375,29.9,10.1,0.258,0.266,0.325,26.0,9.4,39.5,98.972653514,93.67534181,34.0,44.1,2022
"Matijevic, J.J.",656695,2022,71,35.2,2.8,0.258,0.259,0.371,33.3,2.4,42.9,99.865977143,94.197589762,37.3,51.8,2022
"Hernandez, Elier",609274,2022,35,42.9,2.9,0.193,0.183,0.3,36.8,5.3,15.8,92.420282,90.379245263,40.8,55.5,2022
"Rivas III, Alfonso",663845,2022,287,30.3,10.1,0.285,0.284,0.354,34.7,4.2,35.3,98.449898395,93.317647826,26.2,42.0,2022
"Luplow, Jordan",656669,2022,234,25.6,10.7,0.281,0.288,0.331,24.0,7.5,32.9,97.877095068,92.98903131,29.9,47.9,2022
"Votto, Joey",458015,2022,376,25.8,11.7,0.31,0.322,0.372,32.9,11.1,41.3,100.424827857,94.43276435,29.6,46.5,2022
"Torkelson, Spencer",679529,2022,404,24.5,9.2,0.272,0.302,0.354,35.4,8.4,41.8,100.743731756,94.657766412,25.6,45.9,2022
"Schoop, Jonathan",570731,2022,510,21.0,3.7,0.245,0.268,0.318,29.1,4.8,38.6,99.967628556,93.993791257,28.2,55.5,2022
"Brantley Jr., Michael",488726,2022,277,10.8,11.2,0.345,0.374,0.383,39.5,6.0,45.1,99.739801321,94.323002844,12.7,41.5,2022
"Zunino, Mike",572287,2022,123,37.4,4.9,0.219,0.252,0.374,34.3,8.6,41.4,101.818613429,95.463730286,40.2,51.0,2022
"Bride, Jonah",681146,2022,187,17.1,10.2,0.257,0.282,0.278,31.8,1.5,31.1,96.774698182,92.509176031,17.1,35.9,2022
"Canha, Mark",592192,2022,542,17.9,8.9,0.343,0.323,0.332,32.2,4.9,36.6,98.317698315,93.261380654,22.2,42.9,2022
"Cruz Jr., Nelson",443558,2022,507,23.5,9.7,0.292,0.32,0.377,28.0,9.3,46.1,102.29838061,95.468978262,32.0,50.8,2022
"Cabrera, Miguel",408234,2022,433,23.3,6.5,0.275,0.275,0.329,35.2,4.7,38.2,99.360961867,93.99969786,27.0,50.2,2022
"Dalbec, Bobby",666915,2022,353,33.4,8.2,0.287,0.296,0.406,32.0,11.8,45.8,101.246531881,94.95935203,35.0,46.5,2022
"Daza, Yonathan",602074,2022,408,14.2,6.4,0.323,0.308,0.328,34.1,1.9,25.0,95.180250189,91.627182587,18.7,50.5,2022
"Nido, Tomás",621512,2022,313,24.3,4.5,0.265,0.284,0.358,40.1,6.3,33.3,97.78503301,92.921847902,34.4,60.5,2022
"Hager, Jake",606993,2022,59,28.8,13.6,0.291,0.247,0.267,32.4,5.9,17.6,94.036659333,91.089237667,29.5,46.9,2022
"Straw, Myles",664702,2022,596,14.6,9.1,0.257,0.275,0.278,34.1,0.7,26.5,95.486124533,91.784236481,12.6,40.5,2022
"Jones, Nolan",666134,2022,94,33.0,8.5,0.297,0.325,0.461,49.1,14.5,49.1,101.65603963,95.263844815,29.9,43.6,2022
"Biggio, Cavan",624415,2022,303,28.1,12.5,0.302,0.288,0.327,36.2,6.9,32.8,97.288596395,92.82033538,25.9,40.3,2022
"Solano, Donovan",456781,2022,304,20.1,6.3,0.319,0.315,0.364,36.1,5.9,41.2,98.956029815,93.601690602,20.9,49.5,2022
"Bradley Jr., Jackie",598265,2022,370,20.8,6.5,0.252,0.268,0.308,29.4,4.8,37.2,98.071881353,93.116593208,29.4,49.7,2022
"Schwindel, Frank",643524,2022,292,19.9,6.5,0.278,0.278,0.32,31.6,4.7,35.5,98.512789626,93.354396573,26.5,54.7,2022
"Reyes, Victor",622682,2022,336,22.9,3.9,0.284,0.292,0.357,35.5,5.0,36.8,98.899174333,93.571189707,27.3,56.0,2022
"Joe, Connor",656582,2022,467,20.8,11.8,0.314,0.311,0.333,35.1,4.5,33.8,97.624297516,92.833330754,21.2,40.4,2022
"Casali, Curt",592200,2022,176,28.4,13.6,0.295,0.289,0.33,35.0,6.0,39.0,98.0141006,93.131572828,27.3,47.6,2022
"Garver, Mitch",641598,2022,215,24.7,10.7,0.308,0.319,0.374,37.2,8.8,38.7,99.517286232,93.963293942,25.3,42.3,2022
"Wong, Kolten",543939,2022,497,17.7,9.3,0.336,0.305,0.318,33.5,5.4,35.5,97.674374503,92.864768387,20.4,43.1,2022
"Beer, Seth",666179,2022,126,24.6,8.7,0.239,0.276,0.315,33.3,3.7,29.6,97.17208925,92.66727557,28.7,47.5,2022
"Naquin, Tyler",571980,2022,334,27.8,5.7,0.303,0.317,0.418,39.9,9.6,40.8,100.892608302,94.925001896,30.5,58.0,2022
"Miranda, Jose",669304,2022,483,18.8,5.8,0.329,0.317,0.358,34.2,6.2,42.4,99.818973051,94.236161898,24.3,51.5,2022
"Bryant, Kris",592178,2022,181,14.9,9.4,0.37,0.344,0.364,31.9,6.7,29.6,96.85815,92.461882963,21.5,47.4,2022
"Rojas, Miguel",500743,2022,507,12.0,5.1,0.268,0.293,0.306,33.1,1.9,27.1,96.249960631,92.126001845,15.8,47.9,2022
"Baty, Brett",683146,2022,42,19.0,4.8,0.26,0.332,0.384,43.3,6.7,36.7,100.49892,94.923889,23.6,49.3,2022
"Myers, Wil",571976,2022,286,30.1,7.3,0.311,0.288,0.382,37.6,7.3,37.6,98.804888523,93.5431,31.2,45.3,2022
"McKinney, Billy",641856,2022,57,28.1,7.0,0.144,0.2,0.247,29.7,5.4,21.6,94.801226111,91.441268889,27.8,42.2,2022
"Contreras, Willson",575929,2022,487,21.1,9.2,0.357,0.364,0.41,30.2,10.5,48.6,103.238284065,96.034015696,31.0,50.6,2022
"Vázquez, Christian",543877,2022,426,16.2,5.2,0.312,0.298,0.33,36.1,5.1,36.4,97.833724337,92.999999849,17.2,49.2,2022
"Cron, C.J.",543068,2022,632,25.9,6.8,0.335,0.32,0.406,36.8,10.8,42.3,101.410198894,94.867484771,24.3,47.7,2022
"Chavis, Michael",656308,2022,426,29.6,4.5,0.282,0.261,0.348,33.0,7.5,38.7,99.520768345,93.803336787,30.8,57.7,2022
"Suzuki, Seiya",673548,2022,446,24.7,9.4,0.334,0.326,0.397,36.9,11.0,41.3,100.244268881,94.350662098,22.8,39.0,2022
"Bohm, Alec",664761,2022,631,17.4,4.9,0.31,0.333,0.383,37.7,6.8,43.0,100.649873374,94.552579815,21.1,51.2,2022
"McGuire, Reese",624512,2022,274,20.4,4.4,0.297,0.267,0.311,33.2,2.5,29.7,96.374747396,92.217287539,21.0,51.7,2022
"Perdomo, Geraldo",672695,2022,500,20.6,10.0,0.253,0.269,0.283,28.1,2.0,25.1,95.305189236,91.661910605,19.2,41.3,2022
"Donaldson, Josh",518626,2022,546,27.1,9.9,0.302,0.299,0.36,34.8,9.8,43.3,100.977600417,94.867949761,33.3,47.3,2022
"Chapman, Matt",656305,2022,621,27.4,11.0,0.331,0.341,0.425,34.0,12.9,51.2,102.906606237,96.223630699,28.7,41.7,2022
"Miller, Brad",543543,2022,241,29.0,7.5,0.263,0.269,0.343,27.5,7.8,39.9,100.033437368,94.372039868,36.3,50.7,2022
"Grisham, Trent",663757,2022,524,28.6,10.9,0.28,0.296,0.361,25.5,8.1,35.5,99.46593125,93.84436934,26.2,38.7,2022
"Trout, Mike",545361,2022,499,27.9,10.8,0.418,0.395,0.527,37.7,19.7,51.0,104.135929733,96.5588815,30.2,43.4,2022
