id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,season,"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
663624,"Mountcastle, Ryan",42,0.9333333333333332,28,76.136237381,0.5952380952380952,0.3928571428571428,0.2619047619047619,0.2142857142857142,0.1428571428571428,7.667194286,2,-1.372336488504467,14,0.3333333333333333,16,0.3809523809523809,2020,"Mountcastle, Ryan",663624,2020,140,21.4,7.9,0.377,0.328,0.382,34.7,7.1,41.8,100.093747347,94.17183102,29.7,58.8
547180,"Harper, Bryce",39,0.9069767441860463,31,75.845929487,0.6153846153846154,0.3225806451612903,0.2564102564102564,0.1612903225806451,0.1282051282051282,7.473069231,1,-1.3651843959492784,8,0.2051282051282051,18,0.4615384615384615,2020,"Harper, Bryce",547180,2020,244,17.6,20.1,0.4,0.454,0.514,33.3,17.3,50.7,104.136840278,96.785819375,28.6,45.9
663586,"Riley, Austin",50,0.8928571428571429,34,75.4447416,0.5800000000000001,0.2058823529411764,0.14,0.1470588235294117,0.1,7.667643,0,-2.250724010402693,16,0.32,15,0.3,2020,"Riley, Austin",663586,2020,206,23.8,7.8,0.307,0.342,0.421,30.7,10.0,42.9,101.303326667,95.046922681,30.1,54.2
621439,"Buxton, Byron",34,0.918918918918919,19,75.390264412,0.4411764705882352,0.3684210526315789,0.2058823529411764,0.2105263157894736,0.1176470588235294,8.190388235,0,-1.060597983569558,15,0.4411764705882353,13,0.3823529411764705,2020,"Buxton, Byron",621439,2020,135,26.7,1.5,0.345,0.335,0.45,25.0,13.5,47.9,102.57896,95.683329158,28.9,64.1
656305,"Chapman, Matt",35,0.8974358974358975,25,75.353684286,0.5428571428571428,0.2,0.1428571428571428,0.12,0.0857142857142857,7.246126,2,-0.6311279199603136,10,0.2857142857142857,13,0.3714285714285714,2020,"Chapman, Matt",656305,2020,152,35.5,5.3,0.335,0.35,0.53,40.4,18.0,51.7,103.811896591,96.625373793,36.2,44.9
606466,"Marte, Ketel",48,0.9056603773584906,34,75.099739375,0.5208333333333334,0.3823529411764705,0.2708333333333333,0.2647058823529412,0.1875,8.076365,0,-1.1998346351693734,14,0.2916666666666667,18,0.375,2020,"Marte, Ketel",606466,2020,195,10.8,3.6,0.316,0.306,0.319,28.8,3.7,40.5,100.204872785,94.245687975,14.1,45.0
641933,"O'Neill, Tyler",25,0.8928571428571429,20,74.9605812,0.6,0.4,0.32,0.25,0.2,7.5852608,1,2.3646012444558258,5,0.2,13,0.52,2020,"O'Neill, Tyler",641933,2020,157,27.4,9.6,0.271,0.286,0.341,23.7,8.2,39.2,99.253915208,93.793193021,33.9,45.5
592626,"Pederson, Joc",36,0.9,29,74.719161667,0.4444444444444445,0.3103448275862069,0.25,0.1034482758620689,0.0833333333333333,7.667863333,0,-3.061641030972396,7,0.1944444444444444,13,0.3611111111111111,2020,"Pederson, Joc",592626,2020,138,24.6,8.0,0.297,0.339,0.404,26.4,10.3,44.8,102.21910881,95.755030119,30.9,47.1
641857,"McMahon, Ryan",37,0.9736842105263158,24,74.659831622,0.5135135135135135,0.2916666666666667,0.1891891891891892,0.125,0.081081081081081,7.489556486,0,-3.1184502682674005,13,0.3513513513513513,9,0.2432432432432432,2020,"McMahon, Ryan",641857,2020,193,34.2,9.3,0.308,0.296,0.405,27.1,11.2,43.0,101.166563962,94.858618952,31.7,47.3
665489,"Guerrero Jr., Vladimir",46,0.9019607843137256,32,74.657136957,0.5434782608695653,0.34375,0.2391304347826087,0.28125,0.1956521739130435,7.422771522,1,-1.9255798493961,14,0.3043478260869565,16,0.3478260869565217,2020,"Guerrero Jr., Vladimir",665489,2020,243,15.6,8.2,0.338,0.338,0.367,29.5,8.7,50.8,104.137539231,96.564434725,24.7,47.9
621566,"Olson, Matt",42,0.9130434782608696,34,74.502618571,0.5238095238095238,0.2941176470588235,0.238095238095238,0.1764705882352941,0.1428571428571428,7.441411429,1,-2.7319255114218164,8,0.1904761904761904,14,0.3333333333333333,2020,"Olson, Matt",621566,2020,245,31.4,13.9,0.316,0.34,0.45,30.1,12.8,45.9,102.764032969,95.948013281,34.8,42.7
592669,"Renfroe, Hunter",26,0.8666666666666667,20,74.494582308,0.4230769230769231,0.35,0.2692307692307692,0.1,0.0769230769230769,7.624633077,1,-2.032527878047249,6,0.2307692307692307,12,0.4615384615384615,2020,"Renfroe, Hunter",592669,2020,139,26.6,10.1,0.277,0.318,0.385,23.3,10.5,39.5,100.863480714,94.643645301,32.1,41.6
592518,"Machado, Manny",41,0.9318181818181818,30,74.480695122,0.4390243902439024,0.5,0.3658536585365853,0.3,0.2195121951219512,7.900252195,1,0.3560316199881861,11,0.2682926829268293,19,0.4634146341463415,2020,"Machado, Manny",592518,2020,254,14.6,10.2,0.391,0.385,0.423,34.6,11.0,43.5,102.695949158,95.565070368,21.7,46.7
665487,"Tatis Jr., Fernando",46,0.8846153846153846,36,74.452098261,0.5000000000000001,0.3333333333333333,0.2608695652173913,0.25,0.1956521739130435,7.175047391,0,0.3027468135183234,10,0.217391304347826,20,0.4347826086956521,2020,"Tatis Jr., Fernando",665487,2020,257,23.7,10.5,0.392,0.422,0.526,32.3,19.5,62.2,105.418141463,98.319840671,28.2,47.0
572233,"Walker, Christian",40,0.8888888888888888,25,74.0615775,0.3,0.4,0.25,0.2,0.125,7.6679295,1,-3.1639059621713765,15,0.375,13,0.325,2020,"Walker, Christian",572233,2020,243,20.6,7.8,0.339,0.339,0.392,34.5,6.4,48.5,101.908890353,95.476667059,27.1,51.8
663698,"Bart, Joey",34,0.918918918918919,21,74.026695588,0.4411764705882353,0.3333333333333333,0.2058823529411764,0.0952380952380952,0.0588235294117647,7.272970882,0,-2.69726481544142,13,0.3823529411764705,12,0.3529411764705882,2020,"Bart, Joey",663698,2020,111,36.9,2.7,0.271,0.248,0.352,29.0,4.8,48.4,102.501787419,95.562894194,34.5,51.7
650490,"Díaz, Yandy",43,0.8958333333333334,39,73.869368837,0.3953488372093023,0.4358974358974359,0.3953488372093023,0.282051282051282,0.2558139534883721,7.567772791,0,-4.102503054353134,4,0.0930232558139534,24,0.5581395348837209,2020,"Díaz, Yandy",650490,2020,138,12.3,16.7,0.367,0.327,0.296,24.7,2.1,30.9,98.551971667,93.363170737,15.7,35.6
668227,"Arozarena, Randy",54,0.8852459016393442,34,73.785635556,0.4444444444444444,0.2647058823529412,0.1666666666666666,0.2058823529411764,0.1296296296296296,7.418671667,2,-0.688835081996675,20,0.3703703703703703,12,0.2222222222222222,2020,"Arozarena, Randy",668227,2020,76,28.9,7.9,0.422,0.369,0.47,32.6,14.0,44.2,102.080631364,95.298112326,36.8,42.2
542303,"Ozuna, Marcell",32,0.8888888888888888,22,73.664772188,0.46875,0.2272727272727272,0.15625,0.0454545454545454,0.03125,7.288963125,1,-3.0386985519316365,10,0.3125,6,0.1875,2020,"Ozuna, Marcell",542303,2020,267,22.5,14.2,0.444,0.434,0.533,39.1,15.4,54.4,103.534352941,96.562612663,31.4,46.3
545341,"Grichuk, Randal",27,0.9642857142857144,21,73.575539259,0.2962962962962963,0.2857142857142857,0.2222222222222222,0.1428571428571428,0.1111111111111111,7.644912593,0,0.136775584721268,6,0.2222222222222222,6,0.2222222222222222,2020,"Grichuk, Randal",545341,2020,231,21.2,5.6,0.334,0.333,0.405,27.2,11.2,39.6,100.547348929,94.472173234,23.1,51.7
664761,"Bohm, Alec",32,0.8888888888888888,28,73.498717813,0.375,0.5357142857142857,0.46875,0.4642857142857143,0.40625,7.580875313,1,-1.232502542855154,4,0.125,18,0.5625,2020,"Bohm, Alec",664761,2020,180,20.0,8.9,0.381,0.357,0.41,34.9,10.3,46.8,101.4943,95.013107143,25.2,47.5
665862,"Chisholm Jr., Jazz",41,0.8913043478260869,24,73.238202195,0.3414634146341463,0.3333333333333333,0.1951219512195122,0.1666666666666666,0.0975609756097561,7.731161707,0,1.950744292496388,17,0.4146341463414634,10,0.2439024390243902,2020,"Chisholm Jr., Jazz",665862,2020,62,30.6,8.1,0.248,0.269,0.337,27.0,10.8,29.7,95.690869444,91.981339429,25.5,38.8
624585,"Soler, Jorge",34,0.918918918918919,26,73.203016765,0.2941176470588235,0.3846153846153846,0.2941176470588235,0.3076923076923077,0.2352941176470588,7.934286176,0,-1.9170475125782496,8,0.2352941176470588,13,0.3823529411764705,2020,"Soler, Jorge",624585,2020,174,34.5,10.9,0.332,0.354,0.505,36.7,18.9,51.1,104.222742889,96.799733556,37.2,38.2
545361,"Trout, Mike",47,0.903846153846154,35,73.143045532,0.3404255319148936,0.2285714285714285,0.1702127659574468,0.1428571428571428,0.1063829787234042,7.292011277,2,-1.1014764539010446,12,0.2553191489361702,17,0.3617021276595745,2020,"Trout, Mike",545361,2020,241,23.2,14.5,0.407,0.428,0.529,36.1,15.0,55.1,103.522413333,96.756365347,19.5,36.7
657041,"Thomas, Lane",27,0.9,23,73.120341852,0.1851851851851852,0.3043478260869565,0.2592592592592592,0.0869565217391304,0.074074074074074,7.042782222,0,-2.5692168304501988,4,0.1481481481481481,15,0.5555555555555556,2020,"Thomas, Lane",657041,2020,40,32.5,10.0,0.203,0.213,0.25,30.4,4.3,39.1,98.711734167,94.056259565,28.1,37.4
592663,"Realmuto, J.T.",38,0.926829268292683,26,73.045039474,0.4210526315789473,0.1923076923076923,0.131578947368421,0.1538461538461538,0.1052631578947368,7.321707368,1,-2.3983389899618817,12,0.3157894736842105,11,0.2894736842105263,2020,"Realmuto, J.T.",592663,2020,195,24.6,8.2,0.361,0.356,0.431,32.8,13.6,42.4,101.277934921,95.12123304,29.8,45.3
656811,"O'Hearn, Ryan",31,0.9117647058823528,28,72.965347742,0.3225806451612903,0.3214285714285714,0.2903225806451613,0.1785714285714285,0.1612903225806451,7.193702903,1,0.3863279947865961,3,0.0967741935483871,12,0.3870967741935484,2020,"O'Hearn, Ryan",656811,2020,132,28.0,13.6,0.269,0.32,0.396,32.5,6.5,44.2,99.841446579,94.539789868,29.9,41.9
521692,"Perez, Salvador",44,0.8627450980392157,33,72.907235909,0.3181818181818182,0.2121212121212121,0.1590909090909091,0.1515151515151515,0.1136363636363636,8.119834091,1,-1.918841646042592,11,0.25,16,0.3636363636363636,2020,"Perez, Salvador",521692,2020,156,23.1,1.9,0.41,0.406,0.522,41.7,13.9,47.0,101.097460351,95.13199885,26.9,58.8
607043,"Nimmo, Brandon",42,0.8936170212765957,32,72.731463571,0.3333333333333333,0.375,0.2857142857142857,0.28125,0.2142857142857142,7.602652619,4,0.2842089128783036,10,0.238095238095238,17,0.4047619047619047,2020,"Nimmo, Brandon",607043,2020,225,19.1,14.7,0.387,0.359,0.373,30.8,7.7,32.9,97.980723714,93.071893214,21.6,41.6
663656,"Tucker, Kyle",66,0.9565217391304348,55,72.704631061,0.3333333333333333,0.3454545454545454,0.2878787878787879,0.1272727272727272,0.106060606060606,7.632247121,0,2.791316514715824,11,0.1666666666666666,29,0.4393939393939394,2020,"Tucker, Kyle",663656,2020,228,20.2,7.9,0.349,0.327,0.383,34.1,9.1,44.5,100.585821585,94.801780307,22.5,50.5
608369,"Seager, Corey",31,0.9117647058823528,27,72.666270323,0.2258064516129032,0.2222222222222222,0.1935483870967742,0.1111111111111111,0.0967741935483871,6.671846129,1,-3.1220478255879094,4,0.1290322580645161,12,0.3870967741935484,2020,"Seager, Corey",608369,2020,232,15.9,7.3,0.394,0.434,0.498,38.4,15.8,55.9,103.805088736,96.925112586,25.8,55.6
553993,"Suárez, Eugenio",36,0.9230769230769232,22,72.649967222,0.2777777777777778,0.5909090909090909,0.3611111111111111,0.3636363636363636,0.2222222222222222,7.921216667,1,2.367104292065395,14,0.3888888888888889,13,0.3611111111111111,2020,"Suárez, Eugenio",553993,2020,231,29.0,13.0,0.332,0.342,0.431,29.5,14.4,44.7,101.191154545,94.886730076,31.7,41.7
672386,"Kirk, Alejandro",31,0.8857142857142857,25,72.62466871,0.2580645161290322,0.44,0.3548387096774194,0.24,0.1935483870967742,7.211059677,0,-1.294922628241605,6,0.1935483870967742,16,0.5161290322580645,2020,"Kirk, Alejandro",672386,2020,25,16.0,4.0,0.418,0.344,0.394,25.0,5.0,50.0,104.860225,97.476916,21.6,43.5
571448,"Arenado, Nolan",36,0.8780487804878049,30,72.557606667,0.3611111111111111,0.4333333333333333,0.3611111111111111,0.0666666666666666,0.0555555555555555,8.415369722,1,2.920996461416737,6,0.1666666666666666,18,0.5,2020,"Arenado, Nolan",571448,2020,201,10.0,7.5,0.308,0.288,0.293,27.1,5.4,33.7,98.207786506,93.152140723,17.9,48.1
592885,"Yelich, Christian",34,0.8947368421052632,23,72.527293529,0.2941176470588235,0.2608695652173913,0.1764705882352941,0.1739130434782608,0.1176470588235294,7.276859412,0,-1.514505109423889,11,0.3235294117647059,11,0.3235294117647059,2020,"Yelich, Christian",592885,2020,247,30.8,18.6,0.343,0.378,0.494,32.3,12.1,55.6,103.843596557,97.02065123,33.6,34.6
650489,"Castro, Willi",34,0.8947368421052632,28,72.469639118,0.2941176470588235,0.3571428571428571,0.2941176470588235,0.2857142857142857,0.2352941176470588,7.173564412,0,1.6011256655154311,6,0.1764705882352941,13,0.3823529411764705,2020,"Castro, Willi",650489,2020,140,27.1,5.0,0.393,0.364,0.484,38.3,9.6,31.9,98.304612979,93.246088817,31.0,55.1
668804,"Reynolds, Bryan",65,0.9285714285714286,45,72.405248769,0.2153846153846154,0.2888888888888888,0.2,0.1777777777777777,0.123076923076923,6.850213538,1,-3.8782319335561386,20,0.3076923076923077,22,0.3384615384615385,2020,"Reynolds, Bryan",668804,2020,208,27.4,10.1,0.278,0.314,0.387,35.2,10.2,38.3,99.182354844,93.601750078,27.7,46.8
596146,"Kepler, Max",34,0.8947368421052632,24,72.392974118,0.2941176470588236,0.375,0.2647058823529412,0.125,0.088235294117647,7.185626176,1,1.680122908554363,10,0.2941176470588235,10,0.2941176470588235,2020,"Kepler, Max",596146,2020,196,18.4,11.2,0.328,0.34,0.366,30.9,5.1,38.2,99.204226765,93.676104222,21.2,44.8
624424,"Conforto, Michael",41,0.9761904761904762,29,72.35598561,0.2926829268292683,0.2068965517241379,0.1463414634146341,0.1379310344827586,0.0975609756097561,7.268247073,0,1.3041829888443544,12,0.2926829268292683,11,0.2682926829268293,2020,"Conforto, Michael",624424,2020,233,24.5,10.3,0.401,0.374,0.451,38.6,11.0,36.6,99.863468082,94.033462897,26.0,44.2
593428,"Bogaerts, Xander",35,0.8974358974358975,28,72.125123429,0.2285714285714286,0.3214285714285714,0.2571428571428571,0.1071428571428571,0.0857142857142857,7.464022571,1,-0.1871452610448024,7,0.2,14,0.4,2020,"Bogaerts, Xander",593428,2020,225,18.2,9.3,0.368,0.34,0.385,31.3,8.6,36.8,99.721139136,94.010233642,23.0,43.6
642715,"Adames, Willy",42,0.9545454545454546,29,72.103455714,0.1666666666666666,0.3793103448275862,0.2619047619047619,0.1724137931034483,0.119047619047619,8.219592381,0,-3.669307174580056,13,0.3095238095238095,15,0.3571428571428571,2020,"Adames, Willy",642715,2020,205,36.1,9.8,0.347,0.307,0.441,36.9,9.9,40.5,100.611447818,94.419791091,38.7,46.2
502671,"Goldschmidt, Paul",34,0.918918918918919,27,72.102405588,0.088235294117647,0.3703703703703703,0.2941176470588235,0.1481481481481481,0.1176470588235294,7.794826765,1,-1.199904061975619,7,0.2058823529411764,13,0.3823529411764705,2020,"Goldschmidt, Paul",502671,2020,231,18.6,16.0,0.387,0.396,0.432,42.3,10.7,40.9,99.2678272,93.874685503,23.7,40.6
664023,"Happ, Ian",67,0.9054054054054054,54,72.027832985,0.1791044776119403,0.2037037037037037,0.1641791044776119,0.074074074074074,0.0597014925373134,7.107025522,1,-2.316881366825485,13,0.1940298507462686,25,0.373134328358209,2020,"Happ, Ian",664023,2020,231,27.3,13.0,0.369,0.362,0.455,37.5,10.3,48.5,101.293754179,95.210163083,35.7,43.5
666971,"Gurriel Jr., Lourdes",45,0.9183673469387756,34,71.950294444,0.1333333333333333,0.4117647058823529,0.3111111111111111,0.1470588235294117,0.1111111111111111,7.448733333,2,-0.4550260628922464,11,0.2444444444444444,20,0.4444444444444444,2020,"Gurriel Jr., Lourdes",666971,2020,224,21.4,6.3,0.372,0.347,0.42,39.5,11.7,49.4,101.125280494,95.206539938,26.3,51.2
691777,"Muncy, Max",34,0.8947368421052632,24,71.938872353,0.2352941176470588,0.3333333333333333,0.2352941176470588,0.1666666666666666,0.1176470588235294,7.171403529,3,-2.554515082859808,10,0.2941176470588235,14,0.4117647058823529,2020,"Muncy, Max",571970,2020,248,24.2,15.7,0.316,0.36,0.413,29.0,12.4,40.0,99.706862329,94.042931517,26.8,36.6
571970,"Muncy, Max",51,0.8793103448275862,36,70.749045882,0.1764705882352941,0.1388888888888889,0.0980392156862745,0.0555555555555555,0.0392156862745098,7.137329804,2,-5.0939215519628185,15,0.2941176470588235,11,0.2156862745098039,2020,"Muncy, Max",571970,2020,248,24.2,15.7,0.316,0.36,0.413,29.0,12.4,40.0,99.706862329,94.042931517,26.8,36.6
660162,"Moncada, Yoán",32,0.9142857142857144,24,71.918170313,0.28125,0.375,0.28125,0.0833333333333333,0.0625,7.145590313,2,-1.249599632061939,8,0.25,10,0.3125,2020,"Moncada, Yoán",660162,2020,231,31.2,12.1,0.309,0.29,0.359,33.8,6.2,33.1,98.732421563,93.432022969,30.5,43.1
663757,"Grisham, Trent",11,1.0,11,71.89635,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0909090909090909,7.623725455,0,0.9561994587470432,0,0.0,4,0.3636363636363636,2020,"Grisham, Trent",663757,2020,252,25.4,12.3,0.349,0.368,0.449,37.9,11.1,41.8,100.546281528,94.492469653,24.2,38.3
647304,"Naylor, Josh",29,0.8787878787878788,24,71.793526897,0.2758620689655172,0.5833333333333334,0.4827586206896552,0.25,0.2068965517241379,7.476993103,0,-0.2661861710414026,5,0.1724137931034483,19,0.6551724137931034,2020,"Naylor, Josh",647304,2020,104,11.5,4.8,0.274,0.309,0.324,28.2,3.5,34.1,98.326574651,93.256026824,15.6,48.9
664040,"Lowe, Brandon",52,0.9285714285714286,32,71.785090385,0.1923076923076923,0.40625,0.25,0.1875,0.1153846153846153,7.253996154,3,-1.4287265568928864,20,0.3846153846153846,16,0.3076923076923077,2020,"Lowe, Brandon",664040,2020,224,25.9,11.2,0.385,0.384,0.479,37.2,17.5,43.1,101.582307353,95.064492574,35.7,46.9
502054,"Pham, Tommy",37,0.8809523809523809,30,71.785057838,0.2702702702702703,0.2666666666666666,0.2162162162162162,0.1,0.081081081081081,6.877442973,1,-2.7632113328278605,7,0.1891891891891892,13,0.3513513513513513,2020,"Pham, Tommy",502054,2020,125,21.6,12.0,0.284,0.353,0.402,22.0,7.3,50.0,102.55278225,96.2102395,27.2,38.3
680777,"Jeffers, Ryan",29,0.90625,24,71.768872414,0.1379310344827586,0.2916666666666667,0.2413793103448276,0.1666666666666666,0.1379310344827586,7.356855517,0,-1.0167095674272195,5,0.1724137931034483,13,0.4482758620689655,2020,"Jeffers, Ryan",680777,2020,62,30.6,8.1,0.346,0.349,0.466,27.8,13.9,41.7,101.937106111,95.901186,33.3,42.3
663993,"Lowe, Nathaniel",55,0.9016393442622952,37,71.738110545,0.2181818181818182,0.1891891891891892,0.1272727272727272,0.1351351351351351,0.0909090909090909,7.140187273,2,2.069458587747615,18,0.3272727272727272,10,0.1818181818181818,2020,"Lowe, Nathaniel",663993,2020,76,36.8,11.8,0.314,0.3,0.444,41.0,15.4,43.6,101.261567,94.811923846,29.4,40.3
606192,"Hernández, Teoscar",71,0.9342105263157896,45,71.708112676,0.2253521126760563,0.2,0.1267605633802817,0.1333333333333333,0.0845070422535211,7.958661408,1,-2.235019035878678,26,0.3661971830985915,19,0.2676056338028169,2020,"Hernández, Teoscar",606192,2020,207,30.4,6.8,0.384,0.401,0.564,40.6,18.0,53.1,104.846097031,97.246447559,34.9,46.4
641584,"Fraley, Jake",29,0.90625,21,71.638636207,0.1034482758620689,0.1904761904761904,0.1379310344827586,0.0476190476190476,0.0344827586206896,7.000751379,0,-1.9593109224672465,8,0.2758620689655172,11,0.3793103448275862,2020,"Fraley, Jake",641584,2020,29,37.9,6.9,0.231,0.203,0.252,26.7,6.7,13.3,92.2476775,90.978439333,31.4,42.5
608324,"Bregman, Alex",37,0.902439024390244,32,71.629490811,0.0810810810810811,0.53125,0.4594594594594595,0.28125,0.2432432432432432,7.024977568,1,-2.1502033978401265,5,0.1351351351351351,19,0.5135135135135135,2020,"Bregman, Alex",608324,2020,180,14.4,13.3,0.345,0.332,0.327,35.9,3.9,33.6,97.415178281,92.891529134,14.7,36.1
608070,"Ramírez, José",36,0.9230769230769232,28,71.594096389,0.1944444444444444,0.3571428571428571,0.2777777777777778,0.0714285714285714,0.0555555555555555,7.207406667,0,-0.3794387417081814,8,0.2222222222222222,13,0.3611111111111111,2020,"Ramírez, José",608070,2020,254,16.9,12.2,0.415,0.373,0.401,36.7,10.2,35.6,99.264116591,93.668352686,16.6,41.4
641355,"Bellinger, Cody",44,0.8979591836734694,35,71.586222955,0.0909090909090909,0.2571428571428571,0.2045454545454545,0.1714285714285714,0.1363636363636363,7.864233636,2,-1.3558669477051664,9,0.2045454545454545,14,0.3181818181818182,2020,"Bellinger, Cody",641355,2020,243,17.3,12.3,0.337,0.374,0.413,29.2,9.4,41.5,100.513292857,94.455236287,23.3,47.6
553869,"Díaz, Elias",21,0.9130434782608696,14,71.584270952,0.2380952380952381,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0952380952380952,7.067532857,1,-1.255100662706007,7,0.3333333333333333,9,0.4285714285714285,2020,"Díaz, Elias",553869,2020,73,20.5,6.8,0.281,0.309,0.359,34.0,11.3,41.5,100.286690741,94.319451887,27.9,51.9
467793,"Santana, Carlos",37,0.925,31,71.471365135,0.1891891891891892,0.3548387096774194,0.2972972972972973,0.1612903225806451,0.1351351351351351,7.455707838,0,-1.2583506009398848,6,0.1621621621621621,16,0.4324324324324324,2020,"Santana, Carlos",467793,2020,255,16.9,18.4,0.316,0.372,0.375,32.3,6.7,36.6,99.260366296,93.650599074,20.6,36.3
623993,"Santander, Anthony",51,0.9107142857142856,37,71.387335882,0.1568627450980392,0.3513513513513513,0.2549019607843137,0.1081081081081081,0.0784313725490196,7.216094118,0,-2.0543127985193825,14,0.2745098039215686,18,0.3529411764705882,2020,"Santander, Anthony",623993,2020,165,15.2,6.1,0.364,0.358,0.404,40.6,10.2,36.7,100.002088281,94.130117717,25.6,52.5
656976,"Smith, Pavin",13,0.8125,7,71.289720769,0.5384615384615385,0.4285714285714285,0.2307692307692307,0.4285714285714285,0.2307692307692307,7.693395385,2,0.7904367493436169,6,0.4615384615384615,3,0.2307692307692307,2020,"Smith, Pavin",656976,2020,44,18.2,11.4,0.32,0.357,0.394,32.3,6.5,29.0,98.03191125,93.289603226,23.8,39.6
596115,"Story, Trevor",46,0.9019607843137256,34,71.280492609,0.1304347826086956,0.1470588235294117,0.108695652173913,0.0588235294117647,0.0434782608695652,7.174815,1,-0.3776995422084988,12,0.2608695652173913,10,0.217391304347826,2020,"Story, Trevor",596115,2020,259,24.3,9.3,0.37,0.335,0.41,40.1,8.7,41.3,100.396057209,94.467090526,25.7,45.8
608348,"Kelly, Carson",29,0.9666666666666668,24,71.260797241,0.2068965517241379,0.3333333333333333,0.2758620689655172,0.125,0.1034482758620689,7.167057931,0,0.801417501269969,5,0.1724137931034483,9,0.3103448275862069,2020,"Kelly, Carson",608348,2020,129,22.5,4.7,0.279,0.27,0.322,32.3,4.3,34.4,97.318534468,92.772528817,26.8,45.7
622534,"Margot, Manuel",27,0.9,17,71.195395185,0.1481481481481481,0.1764705882352941,0.1111111111111111,0.0,0.0,6.975490741,0,-0.7759688084095746,10,0.3703703703703703,7,0.2592592592592592,2020,"Margot, Manuel",622534,2020,159,15.7,8.2,0.301,0.309,0.332,32.2,4.1,33.9,98.87174386,93.556567982,23.5,47.5
669242,"Edman, Tommy",46,0.9583333333333334,37,71.134189565,0.1304347826086956,0.4324324324324324,0.3478260869565217,0.2162162162162162,0.1739130434782608,7.169645435,0,3.340580455981176,9,0.1956521739130435,24,0.5217391304347826,2020,"Edman, Tommy",669242,2020,227,21.1,7.0,0.302,0.315,0.359,31.0,3.8,33.5,98.038288205,93.038931538,19.0,42.7
664774,"Wade Jr., LaMonte",32,0.8888888888888888,27,71.116218125,0.09375,0.3333333333333333,0.28125,0.1111111111111111,0.09375,7.052047188,1,-2.4202505565386594,5,0.15625,13,0.40625,2020,"Wade Jr., LaMonte",664774,2020,44,20.5,9.1,0.285,0.266,0.273,26.7,0.0,30.0,97.458419333,92.878475667,15.4,40.6
596019,"Lindor, Francisco",40,0.9302325581395348,32,71.08657775,0.25,0.34375,0.275,0.0625,0.05,7.57108925,2,-4.493616691721243,8,0.2,15,0.375,2020,"Lindor, Francisco",596019,2020,266,15.4,9.0,0.324,0.346,0.371,36.5,5.6,41.1,99.684694433,94.059685052,20.3,48.9
646240,"Devers, Rafael",64,0.9014084507042254,30,71.036354375,0.15625,0.1666666666666666,0.078125,0.0666666666666666,0.03125,7.318038281,2,-4.7511464281890685,34,0.53125,7,0.109375,2020,"Devers, Rafael",646240,2020,248,27.0,5.2,0.337,0.328,0.425,33.3,12.1,43.6,102.902087073,95.998599329,31.7,55.0
621020,"Swanson, Dansby",57,0.890625,44,71.014587018,0.087719298245614,0.4090909090909091,0.3157894736842105,0.1818181818181818,0.1403508771929824,7.452052632,2,-1.869802475158803,13,0.2280701754385964,26,0.4561403508771929,2020,"Swanson, Dansby",621020,2020,264,26.9,8.3,0.348,0.354,0.45,40.7,11.4,40.7,99.696452771,94.009281333,31.6,47.2
650859,"Rengifo, Luis",41,0.9111111111111112,31,70.978594878,0.0975609756097561,0.3548387096774194,0.2682926829268293,0.064516129032258,0.048780487804878,7.219363659,0,-2.1194894748339346,10,0.2439024390243902,16,0.3902439024390244,2020,"Rengifo, Luis",650859,2020,106,24.5,13.2,0.227,0.259,0.268,21.2,1.5,33.3,97.625985938,93.117264603,24.1,42.7
605137,"Bell, Josh",49,0.8909090909090909,31,70.958928571,0.1836734693877551,0.1290322580645161,0.0816326530612244,0.064516129032258,0.0408163265306122,8.042380816,0,-3.0329328278398817,18,0.3673469387755102,13,0.2653061224489796,2020,"Bell, Josh",605137,2020,223,26.5,9.9,0.286,0.297,0.365,24.3,8.6,42.9,102.09961,95.3740285,33.6,45.9
641487,"Crawford, J.P.",39,0.9069767441860463,28,70.942512821,0.1025641025641025,0.1785714285714285,0.1282051282051282,0.1428571428571428,0.1025641025641025,7.175798718,0,-3.3684624082167933,11,0.282051282051282,12,0.3076923076923077,2020,"Crawford, J.P.",641487,2020,232,16.8,9.9,0.303,0.318,0.333,34.1,1.8,31.1,97.315126098,92.657563049,18.2,41.1
666158,"Lux, Gavin",33,0.8918918918918919,27,70.880077273,0.0606060606060606,0.4814814814814814,0.3939393939393939,0.2222222222222222,0.1818181818181818,7.563942727,0,-2.5541959301854846,6,0.1818181818181818,15,0.4545454545454545,2020,"Lux, Gavin",666158,2020,69,27.5,8.7,0.259,0.266,0.323,29.5,6.8,27.3,97.232295,92.631565,26.1,41.5
