id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
678882,"Rafaela, Ceddanne",31,0.9117647058823528,22,71.531012581,0.1935483870967742,0.3181818181818182,0.2258064516129032,0.0909090909090909,0.064516129032258,7.594950968,0,-2.7647053982498297,9,0.2903225806451613,12,0.3870967741935484,"Rafaela, Ceddanne",678882,2025,15,12,0.067,0.166,-0.099,0.067,0.281,-0.214,0.059,0.19,-0.131
608070,"Ramírez, José",32,0.9142857142857144,25,71.527275313,0.1875,0.28,0.21875,0.04,0.03125,7.172261875,0,-1.016144161399423,7,0.21875,10,0.3125,"Ramírez, José",608070,2025,16,12,0.231,0.29,-0.0589999999999999,0.538,0.406,0.132,0.35,0.333,0.0169999999999999
502054,"Pham, Tommy",32,0.8888888888888888,25,71.524059688,0.28125,0.32,0.25,0.12,0.09375,6.878251563,1,-2.4832414013155075,7,0.21875,12,0.375,"Pham, Tommy",502054,2025,23,13,0.095,0.15,-0.0549999999999999,0.143,0.169,-0.026,0.155,0.188,-0.033
666310,"Naylor, Bo",30,0.9090909090909092,21,71.437549333,0.1666666666666666,0.3333333333333333,0.2333333333333333,0.0476190476190476,0.0333333333333333,7.788966667,1,-2.8528100142372232,9,0.3,10,0.3333333333333333,"Naylor, Bo",666310,2025,16,10,0.133,0.102,0.031,0.133,0.151,-0.0179999999999999,0.154,0.145,0.009
693307,"Dingler, Dillon",16,0.9411764705882352,14,71.39196875,0.3125,0.3571428571428571,0.3125,0.0714285714285714,0.0625,7.460830625,1,2.9565626203082878,2,0.125,8,0.5,"Dingler, Dillon",693307,2025,11,8,0.455,0.37,0.085,0.909,0.697,0.212,0.571,0.446,0.1249999999999999
672580,"Garcia, Maikel",26,0.9629629629629628,21,71.391223462,0.1538461538461538,0.4285714285714285,0.3461538461538461,0.238095238095238,0.1923076923076923,7.190095385,1,2.482204054133228,5,0.1923076923076923,14,0.5384615384615384,"Garcia, Maikel",672580,2025,19,14,0.353,0.286,0.067,0.824,0.591,0.2329999999999999,0.513,0.402,0.1109999999999999
641355,"Bellinger, Cody",39,0.9069767441860463,32,71.37069,0.0769230769230769,0.21875,0.1794871794871795,0.15625,0.1282051282051282,7.839877692,1,-1.0622726631711792,7,0.1794871794871795,11,0.282051282051282,"Bellinger, Cody",641355,2025,18,13,0.308,0.232,0.0759999999999999,0.538,0.49,0.048,0.338,0.381,-0.0429999999999999
673237,"Diaz, Yainer",23,0.92,18,71.353402174,0.0869565217391304,0.4444444444444444,0.3478260869565217,0.2777777777777778,0.217391304347826,7.531027391,0,-3.312396542708318,5,0.217391304347826,11,0.4782608695652174,"Diaz, Yainer",673237,2025,15,11,0.071,0.245,-0.174,0.071,0.461,-0.39,0.105,0.325,-0.22
669016,"Marsh, Brandon",22,0.88,18,71.301364091,0.0909090909090909,0.4444444444444444,0.3636363636363636,0.2222222222222222,0.1818181818181818,7.184078182,0,0.6069664994487205,4,0.1818181818181818,8,0.3636363636363636,"Marsh, Brandon",669016,2025,15,8,0.308,0.274,0.0339999999999999,0.538,0.451,0.087,0.405,0.361,0.044
621020,"Swanson, Dansby",50,0.8928571428571429,38,71.2899812,0.1,0.4210526315789473,0.32,0.1842105263157894,0.14,7.4569984,2,-1.8867215518850948,12,0.24,23,0.46,"Swanson, Dansby",621020,2025,34,26,0.258,0.312,-0.0539999999999999,0.548,0.56,-0.012,0.37,0.398,-0.028
656976,"Smith, Pavin",13,0.8125,7,71.289720769,0.5384615384615385,0.4285714285714285,0.2307692307692307,0.4285714285714285,0.2307692307692307,7.693395385,2,0.7904367493436206,6,0.4615384615384615,3,0.2307692307692307,"Smith, Pavin",656976,2025,12,4,0.444,0.281,0.1629999999999999,0.778,0.516,0.262,0.561,0.425,0.136
683011,"Volpe, Anthony",30,0.9375,23,71.210663,0.1999999999999999,0.2608695652173913,0.2,0.1739130434782608,0.1333333333333333,7.147347,0,1.9838922268558157,7,0.2333333333333333,11,0.3666666666666666,"Volpe, Anthony",683011,2025,18,11,0.188,0.23,-0.042,0.75,0.701,0.049,0.417,0.418,-0.001
467793,"Santana, Carlos",31,0.9393939393939394,27,71.202978065,0.1612903225806451,0.3333333333333333,0.2903225806451613,0.1851851851851851,0.1612903225806451,7.48698129,0,-2.4332447496148277,4,0.1290322580645161,14,0.4516129032258064,"Santana, Carlos",467793,2025,22,18,0.2,0.239,-0.0389999999999999,0.3,0.321,-0.021,0.204,0.233,-0.029
622534,"Margot, Manuel",27,0.9,17,71.195395185,0.1481481481481481,0.1764705882352941,0.1111111111111111,0.0,0.0,6.975490741,0,-0.7759688084095759,10,0.3703703703703703,7,0.2592592592592592,"Margot, Manuel",622534,2025,14,9,0.385,0.307,0.078,0.385,0.343,0.0419999999999999,0.316,0.294,0.022
596115,"Story, Trevor",40,0.9090909090909092,29,71.18683825,0.125,0.1379310344827586,0.1,0.0344827586206896,0.025,7.16723425,0,-2.6545603091564205,11,0.275,7,0.175,"Story, Trevor",596115,2025,16,9,0.133,0.15,-0.0169999999999999,0.133,0.177,-0.0439999999999999,0.154,0.176,-0.0219999999999999
672640,"Lopez, Otto",35,0.8974358974358975,27,71.179183714,0.0857142857142857,0.4074074074074074,0.3142857142857143,0.1851851851851851,0.1428571428571428,6.646593714,0,-0.4706950998154875,8,0.2285714285714285,18,0.5142857142857142,"Lopez, Otto",672640,2025,26,21,0.348,0.408,-0.06,0.609,0.678,-0.069,0.431,0.48,-0.0489999999999999
672275,"Bailey, Patrick",24,0.96,12,71.17413875,0.0416666666666666,0.4166666666666667,0.2083333333333333,0.0833333333333333,0.0416666666666666,7.5421275,0,-2.430293540831843,12,0.5,7,0.2916666666666667,"Bailey, Patrick",672275,2025,15,7,0.083,0.124,-0.0409999999999999,0.083,0.249,-0.1659999999999999,0.198,0.266,-0.068
656775,"Mullins, Cedric",41,0.9318181818181818,32,71.156318537,0.097560975609756,0.34375,0.2682926829268293,0.21875,0.1707317073170731,7.659565122,1,2.0866357310092525,9,0.2195121951219512,16,0.3902439024390244,"Mullins, Cedric",656775,2025,22,16,0.35,0.293,0.0569999999999999,0.7,0.588,0.1119999999999999,0.468,0.402,0.066
664774,"Wade Jr., LaMonte",29,0.8787878787878788,26,71.155000345,0.1034482758620689,0.3076923076923077,0.2758620689655172,0.1153846153846153,0.1034482758620689,6.955866552,1,-3.791027524411576,3,0.1034482758620689,12,0.4137931034482758,"Wade Jr., LaMonte",664774,2025,18,13,0.0,0.162,-0.162,0.0,0.271,-0.271,0.0,0.176,-0.176
605137,"Bell, Josh",44,0.8979591836734694,27,71.043996591,0.1818181818181818,0.1111111111111111,0.0681818181818181,0.037037037037037,0.0227272727272727,7.978978636,0,-3.2538383015290133,17,0.3863636363636363,11,0.25,"Bell, Josh",605137,2025,21,12,0.053,0.155,-0.102,0.211,0.279,-0.068,0.163,0.233,-0.07
650859,"Rengifo, Luis",33,0.9166666666666666,28,71.030565758,0.1212121212121211,0.3571428571428571,0.303030303030303,0.0714285714285714,0.0606060606060606,7.23351303,0,-1.099241240255888,5,0.1515151515151515,14,0.4242424242424242,"Rengifo, Luis",650859,2025,21,17,0.211,0.229,-0.018,0.263,0.268,-0.005,0.252,0.261,-0.009
596019,"Lindor, Francisco",26,0.9285714285714286,21,71.004496154,0.2307692307692307,0.3809523809523809,0.3076923076923077,0.0476190476190476,0.0384615384615384,7.669240769,1,-3.7367984196067994,5,0.1923076923076923,12,0.4615384615384615,"Lindor, Francisco",596019,2025,17,12,0.067,0.187,-0.12,0.067,0.25,-0.183,0.095,0.22,-0.125
592178,"Bryant, Kris",26,0.8387096774193549,14,70.977542692,0.0769230769230769,0.2142857142857142,0.1153846153846153,0.0,0.0,7.827898846,0,-2.522016644365427,12,0.4615384615384615,5,0.1923076923076923,"Bryant, Kris",592178,2025,12,5,0.0,0.051,-0.051,0.0,0.113,-0.113,0.116,0.173,-0.0569999999999999
669242,"Edman, Tommy",42,0.9545454545454546,34,70.950969286,0.1428571428571428,0.4117647058823529,0.3333333333333333,0.1764705882352941,0.1428571428571428,7.168917381,0,1.952309697096148,8,0.1904761904761904,21,0.5,"Edman, Tommy",669242,2025,29,25,0.25,0.32,-0.07,0.571,0.505,0.0659999999999999,0.333,0.374,-0.0409999999999999
643217,"Benintendi, Andrew",29,0.90625,23,70.948177586,0.1034482758620689,0.3043478260869565,0.2413793103448276,0.1739130434782608,0.1379310344827586,7.070871724,0,0.2707585842876767,6,0.2068965517241379,11,0.3793103448275862,"Benintendi, Andrew",643217,2025,19,14,0.353,0.26,0.0929999999999999,0.706,0.625,0.0809999999999999,0.474,0.405,0.0689999999999999
656555,"Hoskins, Rhys",24,0.8888888888888888,18,70.94621875,0.1666666666666666,0.4444444444444444,0.3333333333333333,0.1666666666666666,0.125,8.379404167,0,-1.7326724799514293,6,0.25,10,0.4166666666666667,"Hoskins, Rhys",656555,2025,16,10,0.154,0.228,-0.074,0.154,0.284,-0.1299999999999999,0.241,0.31,-0.069
668709,"Bleday, JJ",35,0.9210526315789472,32,70.886920571,0.0571428571428571,0.3125,0.2857142857142857,0.1875,0.1714285714285714,7.381347429,0,-2.5881823607227576,3,0.0857142857142857,17,0.4857142857142857,"Bleday, JJ",668709,2025,25,21,0.227,0.253,-0.0259999999999999,0.273,0.31,-0.0369999999999999,0.275,0.299,-0.0239999999999999
702176,"Roden, Alan",26,0.8666666666666667,22,70.882323462,0.0769230769230769,0.3636363636363636,0.3076923076923077,0.2272727272727272,0.1923076923076923,7.165408846,1,-1.7654098537138625,4,0.1538461538461538,15,0.5769230769230769,"Roden, Alan",702176,2025,19,16,0.313,0.184,0.129,0.375,0.236,0.139,0.327,0.234,0.093
664728,"Isbel, Kyle",20,0.9090909090909092,17,70.828971,0.0,0.1764705882352941,0.15,0.0588235294117647,0.05,7.1367885,0,-1.391685027738263,3,0.15,8,0.4,"Isbel, Kyle",664728,2025,13,9,0.167,0.159,0.008,0.25,0.191,0.059,0.178,0.153,0.0249999999999999
657557,"DeJong, Paul",46,0.9019607843137256,32,70.799573261,0.1521739130434782,0.15625,0.108695652173913,0.0625,0.0434782608695652,6.483842609,1,-1.1341991479110864,14,0.3043478260869565,7,0.1521739130434782,"DeJong, Paul",657557,2025,18,7,0.235,0.178,0.0569999999999999,0.353,0.217,0.1359999999999999,0.276,0.202,0.074
573262,"Yastrzemski, Mike",22,0.9166666666666666,16,70.796504091,0.0909090909090909,0.1875,0.1363636363636363,0.125,0.0909090909090909,7.554563636,0,-0.7898977690614436,6,0.2727272727272727,6,0.2727272727272727,"Yastrzemski, Mike",573262,2025,13,8,0.417,0.312,0.1049999999999999,0.417,0.355,0.062,0.394,0.325,0.069
641487,"Crawford, J.P.",34,0.8947368421052632,25,70.726450588,0.088235294117647,0.2,0.1470588235294117,0.16,0.1176470588235294,7.189925,0,-3.0838228872097684,9,0.2647058823529412,10,0.2941176470588235,"Crawford, J.P.",641487,2025,20,11,0.067,0.205,-0.1379999999999999,0.067,0.466,-0.399,0.218,0.385,-0.167
646240,"Devers, Rafael",58,0.90625,27,70.59737931,0.1206896551724138,0.1111111111111111,0.0517241379310344,0.037037037037037,0.0172413793103448,7.269185,2,-4.910377813695758,31,0.5344827586206896,4,0.0689655172413793,"Devers, Rafael",646240,2025,23,4,0.0,0.025,-0.025,0.0,0.026,-0.026,0.121,0.14,-0.019
686681,"Massey, Michael",34,0.918918918918919,31,70.567243235,0.0294117647058823,0.2903225806451613,0.2647058823529412,0.032258064516129,0.0294117647058823,7.039399118,0,-1.3690617712740476,3,0.088235294117647,15,0.4411764705882353,"Massey, Michael",686681,2025,20,16,0.222,0.27,-0.048,0.278,0.397,-0.119,0.23,0.297,-0.0669999999999999
677587,"Rocchio, Brayan",31,0.8857142857142857,23,70.565584194,0.0967741935483871,0.3043478260869565,0.2258064516129032,0.1304347826086956,0.0967741935483871,7.268987097,1,-2.0127350790851146,8,0.2580645161290322,10,0.3225806451612903,"Rocchio, Brayan",677587,2025,17,13,0.2,0.314,-0.1139999999999999,0.2,0.418,-0.2179999999999999,0.24,0.363,-0.123
666149,"Fitzgerald, Tyler",31,0.96875,21,70.523774516,0.0,0.3333333333333333,0.2258064516129032,0.0952380952380952,0.064516129032258,7.299409355,0,-1.071983096437131,10,0.3225806451612903,8,0.2580645161290322,"Fitzgerald, Tyler",666149,2025,14,10,0.286,0.218,0.0679999999999999,0.357,0.363,-0.006,0.279,0.247,0.032
669208,"Bliss, Ryan",26,0.8666666666666667,14,70.514615769,0.0769230769230769,0.5,0.2692307692307692,0.1428571428571428,0.0769230769230769,6.674088846,1,-3.375278939756787,12,0.4615384615384615,9,0.3461538461538461,"Bliss, Ryan",669208,2025,18,10,0.067,0.133,-0.066,0.067,0.348,-0.2809999999999999,0.165,0.282,-0.1169999999999999
683734,"Vaughn, Andrew",31,0.8857142857142857,23,70.48348871,0.0967741935483871,0.4782608695652174,0.3548387096774194,0.1739130434782608,0.1290322580645161,7.52005871,1,-2.221023258254865,8,0.2580645161290322,14,0.4516129032258064,"Vaughn, Andrew",683734,2025,19,14,0.158,0.282,-0.1239999999999999,0.368,0.497,-0.129,0.22,0.332,-0.112
670623,"Paredes, Isaac",33,0.9166666666666666,26,70.31587,0.0606060606060606,0.2692307692307692,0.2121212121212121,0.1538461538461538,0.1212121212121212,8.239305152,0,-1.2216878277304857,7,0.2121212121212121,9,0.2727272727272727,"Paredes, Isaac",670623,2025,20,12,0.188,0.223,-0.035,0.25,0.306,-0.0559999999999999,0.29,0.32,-0.03
571771,"Hernández, Enrique",40,0.8888888888888888,28,70.2830765,0.05,0.2142857142857142,0.15,0.1071428571428571,0.075,7.567938,2,-1.4597660163631123,12,0.3,12,0.3,"Hernández, Enrique",571771,2025,16,12,0.133,0.221,-0.088,0.533,0.674,-0.141,0.255,0.355,-0.0999999999999999
666182,"Bichette, Bo",46,0.9019607843137256,39,70.278491957,0.2391304347826087,0.3076923076923077,0.2608695652173913,0.1282051282051282,0.108695652173913,7.232616739,2,-0.1958107101736665,7,0.1521739130434782,17,0.3695652173913043,"Bichette, Bo",666182,2025,27,21,0.375,0.359,0.016,0.458,0.569,-0.1109999999999999,0.401,0.429,-0.0279999999999999
666018,"Aranda, Jonathan",16,0.8888888888888888,12,70.24867875,0.25,0.5833333333333334,0.4375,0.5,0.375,7.319939375,1,2.067915385503914,4,0.25,8,0.5,"Aranda, Jonathan",666018,2025,12,8,0.556,0.392,0.164,1.0,0.826,0.174,0.61,0.532,0.0779999999999999
663647,"Hayes, Ke'Bryan",32,0.8888888888888888,27,70.24783,0.0937499999999999,0.4444444444444444,0.375,0.2222222222222222,0.1875,6.664745625,0,-2.422523439487037,5,0.15625,18,0.5625,"Hayes, Ke'Bryan",663647,2025,20,18,0.2,0.236,-0.0359999999999999,0.2,0.431,-0.2309999999999999,0.177,0.283,-0.1059999999999999
681082,"Stott, Bryson",28,0.9032258064516128,20,70.230366071,0.0714285714285714,0.15,0.1071428571428571,0.1,0.0714285714285714,7.243259643,1,-0.6870676948647318,8,0.2857142857142857,11,0.3928571428571428,"Stott, Bryson",681082,2025,17,11,0.2,0.141,0.059,0.533,0.248,0.285,0.349,0.226,0.1229999999999999
680574,"McLain, Matt",31,0.8857142857142857,21,70.20704,0.0967741935483871,0.5714285714285714,0.3870967741935484,0.3333333333333333,0.2258064516129032,7.095878065,1,3.5911747851721305,10,0.3225806451612903,13,0.4193548387096774,"McLain, Matt",680574,2025,22,14,0.3,0.307,-0.007,0.8,0.748,0.052,0.48,0.461,0.0189999999999999
677950,"Thomas, Alek",11,0.7857142857142857,7,70.101019091,0.0909090909090909,0.8571428571428571,0.5454545454545454,0.4285714285714285,0.2727272727272727,7.17128,0,1.321631996953187,4,0.3636363636363636,7,0.6363636363636364,"Thomas, Alek",677950,2025,11,9,0.556,0.49,0.066,0.778,0.653,0.125,0.532,0.548,-0.016
514888,"Altuve, Jose",31,0.8857142857142857,27,70.08962,0.064516129032258,0.3333333333333333,0.2903225806451613,0.037037037037037,0.032258064516129,7.469526774,1,1.3593665603629697,4,0.1290322580645161,12,0.3870967741935484,"Altuve, Jose",514888,2025,20,13,0.389,0.241,0.148,0.556,0.319,0.237,0.437,0.286,0.151
668930,"Turang, Brice",33,0.8918918918918919,27,70.088810303,0.2121212121212121,0.4444444444444444,0.3636363636363636,0.1851851851851851,0.1515151515151515,6.80006,2,0.9028671860889446,6,0.1818181818181818,15,0.4545454545454545,"Turang, Brice",668930,2025,21,16,0.368,0.344,0.024,0.526,0.49,0.036,0.383,0.437,-0.0539999999999999
665750,"Taveras, Leody",27,0.9,20,70.086557407,0.1481481481481481,0.15,0.1111111111111111,0.0,0.0,7.286890741,0,-1.3683812131331343,7,0.2592592592592592,7,0.2592592592592592,"Taveras, Leody",665750,2025,17,10,0.188,0.163,0.0249999999999999,0.188,0.189,-0.001,0.197,0.185,0.012
686668,"Doyle, Brenton",28,0.8484848484848485,22,70.068192143,0.0,0.2727272727272727,0.2142857142857142,0.0909090909090909,0.0714285714285714,7.341419643,1,-0.6732546085636936,6,0.2142857142857142,13,0.4642857142857143,"Doyle, Brenton",686668,2025,18,14,0.294,0.311,-0.017,0.294,0.465,-0.171,0.284,0.353,-0.069
665926,"Giménez, Andrés",37,0.902439024390244,31,70.055864324,0.1351351351351351,0.3870967741935484,0.3243243243243243,0.1935483870967742,0.1621621621621621,6.999042703,0,1.273116959653804,6,0.1621621621621621,16,0.4324324324324324,"Giménez, Andrés",665926,2025,26,19,0.318,0.315,0.003,0.818,0.615,0.2029999999999999,0.508,0.44,0.068
668939,"Rutschman, Adley",28,0.9032258064516128,24,70.033878571,0.0714285714285714,0.4166666666666667,0.3571428571428571,0.0833333333333333,0.0714285714285714,6.734605,1,0.1672763713903221,4,0.1428571428571428,14,0.5,"Rutschman, Adley",668939,2025,23,18,0.286,0.344,-0.0579999999999999,0.619,0.744,-0.125,0.407,0.478,-0.071
592206,"Castellanos, Nick",32,0.9142857142857144,25,69.98160875,0.125,0.28,0.21875,0.12,0.09375,7.729666563,0,0.5205067065621859,7,0.21875,11,0.34375,"Castellanos, Nick",592206,2025,17,12,0.308,0.316,-0.008,0.538,0.562,-0.024,0.439,0.445,-0.006
702616,"Holliday, Jackson",30,0.9090909090909092,23,69.950959333,0.1333333333333333,0.2608695652173913,0.2,0.0869565217391304,0.0666666666666666,6.556735667,1,1.2119667604905195,7,0.2333333333333333,10,0.3333333333333333,"Holliday, Jackson",702616,2025,20,11,0.316,0.199,0.1169999999999999,0.474,0.383,0.0909999999999999,0.358,0.269,0.0889999999999999
683737,"Busch, Michael",40,0.9090909090909092,27,69.93467775,0.125,0.3703703703703703,0.25,0.1481481481481481,0.1,7.22284925,1,-0.4318461192576501,13,0.325,16,0.4,"Busch, Michael",683737,2025,31,20,0.259,0.247,0.012,0.37,0.366,0.004,0.328,0.321,0.007
670770,"Friedl, TJ",25,0.8928571428571429,20,69.8889028,0.04,0.45,0.36,0.15,0.12,6.5709424,0,-0.9960015844489104,5,0.2,12,0.48,"Friedl, TJ",670770,2025,18,13,0.235,0.27,-0.035,0.235,0.324,-0.089,0.235,0.284,-0.0489999999999999
600869,"Candelario, Jeimer",32,0.8888888888888888,22,69.84780875,0.03125,0.3636363636363636,0.25,0.0909090909090909,0.0625,8.039410938,1,-1.27875684552295,10,0.3125,11,0.34375,"Candelario, Jeimer",600869,2025,20,11,0.222,0.152,0.07,0.222,0.191,0.031,0.246,0.202,0.0439999999999999
669257,"Smith, Will",30,0.9090909090909092,22,69.738203667,0.0666666666666666,0.4090909090909091,0.3,0.0909090909090909,0.0666666666666666,7.128579667,2,3.065444023663746,8,0.2666666666666666,12,0.4,"Smith, Will",669257,2025,24,12,0.471,0.332,0.1389999999999999,0.706,0.531,0.1749999999999999,0.562,0.466,0.096
630105,"Cronenworth, Jake",33,0.9166666666666666,22,69.468315152,0.0303030303030303,0.3636363636363636,0.2424242424242424,0.1818181818181818,0.1212121212121212,7.324540909,1,-0.3026130786712964,11,0.3333333333333333,10,0.303030303030303,"Cronenworth, Jake",630105,2025,21,11,0.294,0.256,0.0379999999999999,0.529,0.384,0.145,0.415,0.356,0.059
593871,"Polanco, Jorge",28,0.9032258064516128,23,69.423359643,0.0357142857142857,0.3043478260869565,0.25,0.1304347826086956,0.1071428571428571,7.238802143,1,1.9175940529364712,5,0.1785714285714285,10,0.3571428571428571,"Polanco, Jorge",593871,2025,16,13,0.4,0.408,-0.0079999999999999,0.6,0.62,-0.02,0.431,0.439,-0.008
686217,"Frelick, Sal",27,0.8709677419354839,22,69.323974444,0.1111111111111111,0.2727272727272727,0.2222222222222222,0.0454545454545454,0.037037037037037,6.988722963,1,-0.6258999844316427,5,0.1851851851851851,12,0.4444444444444444,"Frelick, Sal",686217,2025,21,14,0.333,0.223,0.11,0.333,0.256,0.077,0.353,0.283,0.07
807713,"Shaw, Matt",50,0.9090909090909092,32,69.2449546,0.1399999999999999,0.28125,0.18,0.03125,0.02,7.0034294,1,-1.6345582890794264,18,0.36,18,0.36,"Shaw, Matt",807713,2025,34,20,0.167,0.182,-0.0149999999999999,0.3,0.238,0.062,0.257,0.243,0.014
694384,"Schanuel, Nolan",38,0.9047619047619048,34,69.222262105,0.0789473684210526,0.3235294117647059,0.2894736842105263,0.088235294117647,0.0789473684210526,6.871543158,0,0.0355874804107094,4,0.1052631578947368,15,0.3947368421052631,"Schanuel, Nolan",694384,2025,21,17,0.286,0.253,0.0329999999999999,0.381,0.308,0.073,0.286,0.243,0.0429999999999999
609280,"Andujar, Miguel",34,0.9444444444444444,27,69.131133235,0.0,0.3703703703703703,0.2941176470588235,0.2222222222222222,0.1764705882352941,7.456245882,1,-1.3285503724722116,7,0.2058823529411764,13,0.3823529411764705,"Andujar, Miguel",609280,2025,21,14,0.278,0.288,-0.0099999999999999,0.278,0.32,-0.0419999999999999,0.31,0.328,-0.018
570482,"Urshela, Gio",30,0.9090909090909092,21,69.016625333,0.0333333333333333,0.3809523809523809,0.2666666666666666,0.1428571428571428,0.1,6.939199333,0,-2.5457882140886814,9,0.3,12,0.4,"Urshela, Gio",570482,2025,19,15,0.111,0.277,-0.166,0.111,0.353,-0.242,0.098,0.272,-0.174
680977,"Donovan, Brendan",31,0.9117647058823528,27,68.881421935,0.032258064516129,0.4074074074074074,0.3548387096774194,0.3333333333333333,0.2903225806451613,6.837566452,0,-1.3411021063767257,4,0.1290322580645161,17,0.5483870967741935,"Donovan, Brendan",680977,2025,23,19,0.25,0.313,-0.063,0.4,0.579,-0.1789999999999999,0.303,0.431,-0.128
605361,"Martini, Nick",21,0.84,17,68.768334762,0.0,0.2941176470588235,0.238095238095238,0.1176470588235294,0.0952380952380952,6.347970952,1,0.4689771160888252,4,0.1904761904761904,7,0.3333333333333333,"Martini, Nick",605361,2025,12,7,0.364,0.218,0.146,0.364,0.247,0.1169999999999999,0.353,0.247,0.1059999999999999
695238,"Wagner, Will",25,0.8928571428571429,19,68.7623812,0.0,0.5263157894736842,0.4,0.2105263157894736,0.16,6.3823732,0,0.9595901793800288,6,0.24,13,0.52,"Wagner, Will",695238,2025,19,15,0.389,0.364,0.025,0.5,0.47,0.03,0.385,0.362,0.023
664034,"France, Ty",37,0.902439024390244,29,68.72333027,0.054054054054054,0.3103448275862069,0.2432432432432432,0.1724137931034483,0.1351351351351351,7.342204865,2,-2.612503680287161,8,0.2162162162162162,14,0.3783783783783784,"France, Ty",664034,2025,20,14,0.167,0.326,-0.159,0.167,0.546,-0.379,0.204,0.408,-0.204
808982,"Lee, Jung Hoo",34,0.8947368421052632,29,68.578693824,0.0588235294117647,0.2758620689655172,0.2352941176470588,0.1034482758620689,0.088235294117647,7.565672941,0,-0.9568841718182542,5,0.1470588235294117,12,0.3529411764705882,"Lee, Jung Hoo",808982,2025,21,15,0.278,0.324,-0.0459999999999999,0.444,0.448,-0.004,0.363,0.386,-0.023
621493,"Ward, Taylor",32,0.9411764705882352,29,68.490561563,0.0625,0.4137931034482758,0.375,0.2068965517241379,0.1875,6.993914688,0,0.0345646883019721,3,0.09375,15,0.46875,"Ward, Taylor",621493,2025,22,16,0.263,0.292,-0.0289999999999999,0.316,0.487,-0.1709999999999999,0.261,0.341,-0.08
641313,"Anderson, Tim",21,0.9130434782608696,15,68.413981905,0.0,0.2,0.1428571428571428,0.0,0.0,6.832712381,1,-2.085096030532517,6,0.2857142857142857,6,0.2857142857142857,"Anderson, Tim",641313,2025,11,6,0.091,0.144,-0.0529999999999999,0.091,0.171,-0.08,0.08,0.135,-0.055
687363,"Scott II, Victor",34,0.8947368421052632,27,68.299236471,0.0294117647058823,0.2962962962962963,0.2352941176470588,0.074074074074074,0.0588235294117647,6.333115588,0,-0.3089347470402594,7,0.2058823529411764,14,0.4117647058823529,"Scott II, Victor",687363,2025,22,17,0.35,0.264,0.0859999999999999,0.55,0.416,0.134,0.382,0.297,0.085
670764,"Walls, Taylor",27,0.9,18,68.292577407,0.037037037037037,0.3888888888888889,0.2592592592592592,0.1666666666666666,0.1111111111111111,7.291604444,0,-1.4906698569985986,9,0.3333333333333333,8,0.2962962962962963,"Walls, Taylor",670764,2025,15,9,0.167,0.208,-0.0409999999999999,0.167,0.253,-0.086,0.257,0.299,-0.0419999999999999
665828,"Cabrera, Oswaldo",18,0.9,13,68.243300556,0.0,0.4615384615384615,0.3333333333333333,0.0769230769230769,0.0555555555555555,7.309282778,0,-0.1584552264357603,5,0.2777777777777778,8,0.4444444444444444,"Cabrera, Oswaldo",665828,2025,11,9,0.3,0.371,-0.071,0.3,0.48,-0.18,0.304,0.397,-0.093
595777,"Profar, Jurickson",42,0.8936170212765957,37,68.195275952,0.0476190476190476,0.1891891891891892,0.1666666666666666,0.054054054054054,0.0476190476190476,7.018680714,1,-1.2897225533897396,5,0.119047619047619,11,0.2619047619047619,"Profar, Jurickson",595777,2025,16,12,0.2,0.132,0.068,0.2,0.157,0.043,0.209,0.165,0.0439999999999999
543760,"Semien, Marcus",40,0.8695652173913043,29,68.1796665,0.1,0.2413793103448276,0.175,0.0344827586206896,0.025,7.88468025,2,-4.748185995383263,11,0.275,13,0.325,"Semien, Marcus",543760,2025,24,17,0.087,0.175,-0.088,0.087,0.237,-0.15,0.103,0.2,-0.097
681962,"Capra, Vinny",23,0.9583333333333334,16,68.123513043,0.0,0.4375,0.3043478260869565,0.0625,0.0434782608695652,7.249816522,0,-0.4311763525790245,7,0.3043478260869565,10,0.4347826086956521,"Capra, Vinny",681962,2025,12,10,0.167,0.248,-0.0809999999999999,0.417,0.466,-0.049,0.244,0.299,-0.0549999999999999
681146,"Bride, Jonah",32,0.8648648648648649,27,68.057274688,0.0,0.2962962962962963,0.25,0.037037037037037,0.03125,7.203848438,2,-2.638189071643648,5,0.15625,14,0.4375,"Bride, Jonah",681146,2025,25,14,0.1,0.178,-0.0779999999999999,0.1,0.226,-0.126,0.189,0.262,-0.073
605141,"Betts, Mookie",28,0.875,24,67.814493929,0.0714285714285714,0.375,0.3214285714285714,0.0833333333333333,0.0714285714285714,7.194628571,1,2.640198825529869,4,0.1428571428571428,13,0.4642857142857143,"Betts, Mookie",605141,2025,18,15,0.375,0.303,0.072,0.938,0.496,0.4419999999999999,0.566,0.382,0.1839999999999999
