"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Hilliard, Sam",656541,2023,78,42.3,7.7,0.312,0.277,0.446,33.3,7.7,48.7,104.5156625,96.900765385,41.9,43.6,2023
"LeMahieu, DJ",518934,2023,562,22.2,10.7,0.315,0.322,0.369,31.6,5.9,43.0,100.265359786,94.32212244,19.7,39.2,2023
"Peña, Jeremy",665161,2023,634,20.3,6.8,0.31,0.31,0.355,32.4,4.0,35.8,99.143524796,93.690137489,28.4,53.2,2023
"Yelich, Christian",592885,2023,632,22.2,12.3,0.353,0.362,0.425,30.4,9.2,50.1,103.18368722,96.096251589,26.8,45.0,2023
"Maile, Luke",571912,2023,199,24.6,7.0,0.307,0.315,0.377,37.4,10.7,33.6,98.523024,93.382391163,26.0,44.6,2023
"Julien, Edouard",666397,2023,408,31.4,15.7,0.366,0.345,0.443,38.8,13.1,44.9,100.916636636,94.651510141,29.1,37.6,2023
"Vierling, Matt",663837,2023,530,21.1,8.3,0.315,0.322,0.371,32.2,4.6,42.8,100.577331105,94.490701519,19.4,44.3,2023
"Guthrie, Dalton",656495,2023,28,25.0,10.7,0.239,0.281,0.297,47.1,0.0,29.4,95.34626,91.932909412,31.6,50.4,2023
"Rosario, Amed",642708,2023,545,18.2,5.3,0.297,0.305,0.347,33.8,3.4,39.4,99.501582705,93.941784576,23.1,53.4,2023
"Nootbaar, Lars",663457,2023,503,19.7,14.3,0.344,0.356,0.39,30.8,8.8,37.8,100.334219085,94.369985457,18.5,35.5,2023
"Voit III, Luke",572228,2023,74,36.5,5.4,0.251,0.286,0.413,43.9,7.3,36.6,99.142414286,93.71975122,40.7,49.3,2023
"Julks, Corey",667452,2023,323,23.2,6.8,0.286,0.295,0.353,36.0,4.9,36.0,98.704102411,93.406924598,25.4,45.8,2023
"Tovar, Ezequiel",678662,2023,615,27.0,4.1,0.298,0.291,0.378,36.4,8.1,36.2,99.019446394,93.628807036,31.3,59.7,2023
"Grisham, Trent",663757,2023,555,27.7,13.5,0.299,0.322,0.385,32.8,11.9,40.0,100.701927386,94.880503967,28.3,41.6,2023
"Torrens, Luis",620443,2023,30,30.0,3.3,0.289,0.266,0.346,47.4,0.0,36.8,97.867376,93.193355789,26.6,50.8,2023
"Pinto, René",650907,2023,105,32.4,1.9,0.306,0.329,0.48,44.9,15.9,40.6,100.105437143,94.478489275,38.0,55.5,2023
"Mullins II, Cedric",656775,2023,455,22.2,9.5,0.311,0.291,0.329,28.1,6.5,37.1,98.843959934,93.556146126,24.9,49.6,2023
"Gelof, Zack",680869,2023,300,27.3,8.7,0.357,0.333,0.424,38.6,11.1,41.3,99.898924043,94.270075904,33.7,50.4,2023
"Thompson, Bubba",669352,2023,60,26.7,6.7,0.23,0.226,0.259,23.1,2.6,23.1,94.908478235,91.577219394,38.3,52.3,2023
"Blackmon, Charlie",453568,2023,413,13.3,9.4,0.35,0.339,0.34,39.0,4.9,31.5,97.605451688,92.81067263,19.6,47.3,2023
"Loftin, Nick",679845,2023,68,17.6,5.9,0.348,0.306,0.339,31.4,7.8,35.3,97.571840769,92.911844706,21.4,46.8,2023
"Barnes, Austin",605131,2023,200,21.5,8.5,0.229,0.273,0.3,28.3,2.9,25.4,96.019005147,92.044198148,22.2,44.0,2023
"Rivas III, Alfonso",663845,2023,123,29.3,7.3,0.313,0.282,0.35,41.3,6.7,38.7,99.241921351,93.848616164,27.4,42.7,2023
"Gurriel Jr., Yuli",493329,2023,329,13.4,7.9,0.287,0.273,0.28,32.2,1.9,34.9,97.568536744,92.903397315,16.0,46.8,2023
"Fry, David",681807,2023,113,26.5,7.1,0.321,0.329,0.404,40.8,12.7,39.4,99.124261667,93.797494507,27.9,56.6,2023
"Calhoun, Kole",594777,2023,174,21.3,7.5,0.286,0.303,0.346,33.6,6.6,35.2,97.942733279,92.974706803,22.9,48.2,2023
"Kjerstad, Heston",677008,2023,33,30.3,6.1,0.318,0.365,0.514,45.0,20.0,55.0,102.058443,95.872824,36.2,46.8,2023
"Schmitt, Casey",669477,2023,277,23.5,4.7,0.254,0.282,0.339,32.0,6.7,34.0,99.016028632,93.561277316,27.1,55.0,2023
"Stefanic, Michael",683021,2023,71,11.3,11.3,0.332,0.298,0.275,38.9,0.0,22.2,95.236837778,91.852155283,7.0,39.5,2023
"Rivera, Emmanuel",656896,2023,283,19.8,7.8,0.295,0.312,0.355,35.6,5.9,46.3,100.267371553,94.647965854,26.7,46.7,2023
"Abreu, Wilyer",677800,2023,85,27.1,10.6,0.375,0.357,0.456,35.8,9.4,49.1,102.696283846,96.010390962,31.7,44.6,2023
"Smith, Josh",669701,2023,232,23.7,10.8,0.287,0.321,0.355,30.8,10.5,36.4,99.426100571,93.805422714,21.3,42.3,2023
"Perkins, Blake",663368,2023,168,27.4,13.7,0.303,0.279,0.312,31.3,5.1,29.3,96.112014167,92.145352105,22.9,36.7,2023
"Palacios, Richie",680700,2023,102,10.8,5.9,0.346,0.305,0.312,29.8,7.1,33.3,96.959688095,92.583407229,15.1,45.6,2023
"Myers, Dane",667472,2023,70,27.1,2.9,0.278,0.308,0.411,28.6,2.0,53.1,102.8359952,96.283255918,25.2,48.5,2023
"Taylor, Tyrone",621438,2023,243,22.6,3.3,0.302,0.304,0.373,33.9,6.8,39.5,99.373020909,93.756534489,24.9,51.9,2023
"Casali, Curt",592200,2023,96,24.0,11.5,0.239,0.281,0.298,30.0,1.7,26.7,95.735611724,91.958875614,24.7,45.8,2023
"Singleton, Jon",572138,2023,105,21.9,12.4,0.244,0.298,0.323,27.5,5.8,43.5,99.127764857,93.78543087,22.3,42.4,2023
"Nimmo, Brandon",607043,2023,682,21.4,10.9,0.359,0.352,0.4,33.5,9.5,47.9,101.50757,95.462726837,22.0,42.4,2023
"Robert Jr., Luis",673357,2023,595,28.9,5.0,0.358,0.35,0.475,38.0,15.4,42.3,101.844478191,95.05043424,33.5,58.3,2023
"Grissom, Vaughn",687093,2023,80,18.8,2.5,0.289,0.304,0.352,29.5,6.6,36.1,97.935623,93.0150535,20.0,55.4,2023
"Ohtani, Shohei",660271,2023,599,23.9,15.2,0.433,0.427,0.543,35.6,19.6,54.2,105.748559101,97.769057809,32.3,48.2,2023
"Jankowski, Travis",608671,2023,287,14.6,12.2,0.312,0.302,0.293,28.8,0.0,25.5,95.420288039,91.716382549,14.8,38.2,2023
"Jiménez, Eloy",650391,2023,489,19.0,6.1,0.325,0.314,0.364,26.0,9.3,46.8,103.173051209,95.996060413,29.7,52.0,2023
"Pham, Tommy",502054,2023,481,22.0,9.8,0.332,0.361,0.429,34.4,10.7,49.1,103.076305767,96.158685951,23.6,40.5,2023
"Abreu, José",547989,2023,594,21.9,7.1,0.295,0.314,0.369,32.5,8.7,41.6,100.821833606,94.59770588,26.4,50.1,2023
"Thomas, Lane",657041,2023,682,25.8,5.3,0.334,0.319,0.403,36.8,9.6,40.7,100.191573957,94.319062004,23.0,43.6,2023
"Lindor, Francisco",596019,2023,687,19.9,9.6,0.346,0.346,0.388,35.8,10.4,43.9,100.821281314,94.916417775,22.8,48.0,2023
"Laureano, Ramón",657656,2023,404,28.2,8.2,0.298,0.307,0.381,34.7,9.7,35.9,98.923313496,93.530379634,29.0,46.8,2023
"Haseley, Adam",656514,2023,39,20.5,7.7,0.253,0.29,0.33,28.6,3.6,39.3,98.964537143,93.482268571,27.1,54.3,2023
"Mateo, Jorge",622761,2023,350,23.4,6.3,0.265,0.289,0.349,28.3,5.3,38.5,100.431419748,94.295455274,28.1,50.3,2023
"DeLuca, Jonny",676356,2023,45,17.8,6.7,0.32,0.271,0.297,32.4,5.9,17.6,94.424031176,91.212015588,25.8,55.7,2023
"Sosa, Lenyn",672820,2023,173,23.1,2.9,0.241,0.29,0.37,30.5,7.8,38.3,98.778247581,93.561915041,24.0,53.2,2023
"Domínguez, Jasson",691176,2023,33,24.2,6.1,0.403,0.355,0.45,43.5,17.4,56.5,100.334175833,95.070167391,33.9,49.2,2023
"Duran, Jarren",680776,2023,362,24.9,6.6,0.354,0.323,0.402,32.0,5.3,46.3,102.136277603,95.439128926,24.6,51.5,2023
"Caminero, Junior",691406,2023,36,22.2,5.6,0.276,0.265,0.314,15.4,11.5,42.3,102.691448462,95.345724231,30.3,49.3,2023
"Vargas, Miguel",678246,2023,304,20.1,12.5,0.295,0.304,0.315,32.0,6.0,31.5,97.543796,92.819102111,22.3,44.4,2023
"Bailey, Patrick",672275,2023,353,28.3,5.9,0.282,0.313,0.41,36.2,10.0,38.4,99.385269825,93.890632907,26.2,46.5,2023
"Vosler, Jason",613564,2023,65,38.5,4.6,0.241,0.211,0.314,29.7,8.1,21.6,95.814316316,92.05862973,37.7,50.2,2023
"Mervis, Matt",670223,2023,99,32.3,8.1,0.239,0.317,0.434,36.2,13.8,50.0,103.744358966,96.406375789,33.3,50.4,2023
"Marcano, Tucupita",672779,2023,220,15.9,4.5,0.275,0.292,0.321,32.0,5.2,34.9,97.898414815,93.051435926,15.6,51.8,2023
"Mastrobuoni, Miles",670156,2023,149,21.5,8.7,0.275,0.299,0.343,31.7,1.9,34.6,98.095820612,93.493071531,22.6,38.0,2023
"Suzuki, Seiya",673548,2023,583,22.3,10.1,0.358,0.357,0.425,36.5,10.5,48.0,102.157061122,95.610201816,21.3,40.9,2023
"Schoop, Jonathan",570731,2023,151,24.5,8.6,0.249,0.276,0.324,32.7,4.0,38.6,100.684305882,94.547389109,29.2,52.6,2023
"Seager, Corey",608369,2023,536,16.4,9.1,0.419,0.412,0.472,38.0,15.2,53.2,103.543493485,96.785948962,25.0,55.1,2023
"Lewis, Kyle",641786,2023,54,38.9,5.6,0.204,0.22,0.326,26.7,6.7,26.7,96.484900667,92.305203667,35.8,47.2,2023
"Calhoun, Willie",641432,2023,149,13.4,9.4,0.307,0.305,0.314,35.7,3.5,42.6,99.883095,94.214082,15.7,39.7,2023
"Dubón, Mauricio",643289,2023,492,14.2,3.9,0.311,0.303,0.334,37.0,4.5,29.5,96.983512626,92.50482157,17.7,58.6,2023
"Buxton, Byron",621439,2023,347,31.4,10.1,0.311,0.316,0.418,33.2,14.6,45.7,102.5176971,95.782166382,30.6,50.0,2023
"Kessinger, Grae",666197,2023,45,26.7,11.1,0.275,0.299,0.357,32.1,10.7,32.1,97.098432857,92.549216429,31.1,44.8,2023
"Vaughn, Andrew",683734,2023,615,21.0,5.9,0.321,0.319,0.371,30.3,8.4,46.5,101.661403,95.348849294,24.1,47.5,2023
"Higashioka, Kyle",543309,2023,260,28.5,5.4,0.293,0.309,0.411,36.6,11.0,48.3,101.070818721,94.981513333,28.6,49.5,2023
"Torkelson, Spencer",679529,2023,684,25.0,9.8,0.326,0.349,0.428,33.2,14.1,50.9,102.691928356,96.002045502,24.7,46.2,2023
"Raley, Luke",670042,2023,406,31.5,6.9,0.353,0.327,0.432,29.3,12.9,45.7,102.675194071,95.677039912,38.9,51.8,2023
"Barrero, Jose",676480,2023,149,29.5,10.1,0.276,0.277,0.344,31.1,3.3,35.6,98.756577778,93.466827753,35.2,50.2,2023
"Devers, Rafael",646240,2023,656,19.2,9.5,0.359,0.38,0.441,30.0,12.7,55.1,104.483705833,97.182864659,26.1,52.6,2023
"Bauers, Jake",641343,2023,272,34.9,9.9,0.297,0.336,0.485,36.0,18.7,48.7,102.0116428,95.506092133,33.3,45.8,2023
"Hensley, David",682073,2023,94,37.2,10.6,0.184,0.249,0.336,28.6,4.1,46.9,100.3932356,94.460252041,29.4,37.9,2023
"Siri, Jose",642350,2023,364,35.7,5.5,0.319,0.298,0.441,33.0,13.2,37.7,100.583268942,94.368878077,40.3,53.0,2023
"Madrigal, Nick",663611,2023,294,8.2,3.4,0.294,0.294,0.291,29.9,0.8,27.5,95.88199459,91.943884016,9.4,45.0,2023
"Farmer, Kyle",571657,2023,369,23.3,6.2,0.316,0.313,0.373,36.1,6.7,32.9,97.416251746,92.785266614,23.2,47.7,2023
"Fitzgerald, Tyler",666149,2023,34,29.4,5.9,0.31,0.2,0.246,18.2,4.5,27.3,96.060203636,92.053845455,25.8,44.9,2023
"Marisnick, Jake",545350,2023,83,25.3,3.6,0.294,0.277,0.342,31.6,5.3,36.8,99.229713571,93.634970357,27.8,56.1,2023
"De La Cruz, Bryan",650559,2023,626,22.7,6.4,0.309,0.331,0.405,41.0,8.8,42.5,100.272527091,94.400399818,28.7,50.1,2023
"Kieboom, Carter",666198,2023,94,28.7,6.4,0.277,0.252,0.313,33.3,5.0,23.3,96.423435,92.290667288,34.4,47.0,2023
"Reyes, Franmil",614177,2023,65,36.9,6.2,0.227,0.263,0.386,27.0,16.2,43.2,103.742906316,96.448538649,35.2,48.5,2023
"Valdez, Enmanuel",665839,2023,149,24.8,5.4,0.328,0.305,0.381,35.3,10.8,33.7,97.841454706,92.995234653,24.3,43.8,2023
"McCann, James",543510,2023,226,25.2,4.0,0.279,0.319,0.404,37.4,7.1,43.9,100.5154664,94.458814667,31.4,54.2,2023
"Dickerson, Corey",572816,2023,152,18.4,4.6,0.277,0.288,0.333,32.5,3.4,27.4,97.378993103,92.855205862,22.4,60.4,2023
"Rojas, Johan",679032,2023,164,25.6,3.0,0.335,0.267,0.336,29.2,0.9,28.3,97.8167774,92.9113331,25.9,54.4,2023
"Meadows, Parker",678009,2023,145,25.5,11.7,0.308,0.325,0.384,36.0,9.0,34.8,99.246645,93.754217841,24.0,42.8,2023
"Lowe, Nathaniel",663993,2023,724,22.8,12.8,0.34,0.339,0.386,36.7,6.5,41.6,101.145951991,94.820277484,20.6,43.8,2023
"Riley, Austin",663586,2023,715,24.1,8.3,0.363,0.365,0.452,35.2,13.9,49.2,103.384251814,96.274145591,27.8,48.2,2023
"Marte, Noelvi",682622,2023,123,20.3,6.5,0.357,0.34,0.399,27.0,7.9,46.1,102.585447111,95.933338989,26.3,47.1,2023
"Owings, Chris",572008,2023,25,48.0,0.0,0.141,0.129,0.248,15.4,0.0,46.2,103.229842,96.312212,36.8,60.0,2023
"Hayes, Ke'Bryan",663647,2023,525,19.8,5.3,0.324,0.321,0.38,34.1,7.4,48.3,101.67326359,95.450846324,21.2,45.6,2023
"Herrera, Jose",645444,2023,120,25.0,10.8,0.256,0.26,0.29,35.1,0.0,19.5,94.392826389,91.196413194,19.6,39.0,2023
"Gonzalez, Oscar",660757,2023,180,25.6,2.8,0.239,0.271,0.349,31.3,7.8,40.6,100.566461094,94.38657622,30.4,59.0,2023
"Ozuna, Marcell",542303,2023,592,22.6,9.6,0.381,0.393,0.481,34.9,16.6,49.0,103.257673232,96.232240934,26.7,48.4,2023
"Luplow, Jordan",656669,2023,90,30.0,13.3,0.29,0.273,0.319,24.0,6.0,32.0,97.3629932,92.777037347,36.0,48.9,2023
"Taveras, Leody",665750,2023,554,21.1,6.3,0.316,0.319,0.379,35.2,7.2,43.1,100.592817638,94.514120854,24.2,49.4,2023
"Brennan, Will",686823,2023,455,12.5,3.5,0.285,0.305,0.331,35.8,2.4,29.2,96.456825397,92.245172918,18.2,56.6,2023
"Flores, Wilmer",527038,2023,454,13.9,9.0,0.368,0.333,0.347,36.2,7.8,32.5,97.399441744,92.72835564,15.8,44.9,2023
"Hernández, Yonny",660634,2023,27,29.6,7.4,0.197,0.204,0.212,31.3,0.0,6.3,93.056397143,90.796007857,28.9,40.5,2023
"Wallner, Matt",670242,2023,254,31.5,11.0,0.377,0.374,0.499,32.3,18.8,48.1,104.489305224,96.79268782,36.3,47.1,2023
"Wallach, Chad",595453,2023,172,33.1,7.6,0.275,0.292,0.409,35.3,10.8,33.0,97.89839551,92.949197755,34.8,50.0,2023
"Alberto, Hanser",593643,2023,90,14.4,4.4,0.279,0.274,0.294,33.3,4.2,22.2,95.125589412,91.615970746,19.8,66.7,2023
"Mead, Curtis",678554,2023,92,22.8,7.6,0.302,0.273,0.303,29.0,3.2,22.6,95.687367419,91.854202903,24.6,49.0,2023
"Turner, Justin",457759,2023,626,17.6,8.1,0.346,0.336,0.367,36.8,5.7,39.0,98.567368238,93.587032225,17.5,45.0,2023
"Smith, Dominic",642086,2023,586,15.5,8.0,0.306,0.32,0.338,37.0,6.6,30.8,97.225088721,92.631850959,19.9,49.0,2023
"Belt, Brandon",474832,2023,404,34.9,15.1,0.369,0.336,0.462,44.5,15.0,40.0,100.691962551,94.453475333,32.5,41.0,2023
"Suárez, Eugenio",553993,2023,694,30.8,10.1,0.313,0.324,0.418,37.7,13.2,43.0,100.661115455,94.726665316,32.8,44.5,2023
"Naylor, Bo",666310,2023,230,23.0,13.0,0.347,0.309,0.342,37.0,8.2,30.8,97.298027397,92.697509448,21.8,44.5,2023
"Espinal, Santiago",669289,2023,254,14.2,7.1,0.285,0.293,0.305,33.0,1.0,29.4,96.258875464,92.131124845,17.6,44.3,2023
"Walsh, Jared",665120,2023,116,38.8,9.5,0.222,0.225,0.3,27.1,6.8,32.2,98.135964828,93.156894386,45.3,46.2,2023
"Tellez, Rowdy",642133,2023,351,24.5,10.0,0.288,0.306,0.365,35.7,8.7,40.4,101.162097826,94.892917074,21.9,38.5,2023
"Kim, Ha-Seong",673490,2023,626,19.8,12.0,0.33,0.313,0.335,36.1,4.2,26.7,96.561670433,92.283861587,17.8,38.9,2023
"Yepez, Juan",660766,2023,65,30.8,6.2,0.243,0.298,0.396,35.0,7.5,25.0,95.107661,91.89714525,26.1,50.9,2023
"Torres, Gleyber",650402,2023,672,14.6,10.0,0.346,0.362,0.385,37.3,7.9,40.3,99.649800996,94.055057585,21.8,46.8,2023
"Ortiz, Joey",687401,2023,34,26.5,0.0,0.192,0.249,0.343,40.0,8.0,44.0,103.097561667,95.754698333,22.8,50.9,2023
"Grossman, Robbie",543257,2023,420,23.3,13.6,0.323,0.306,0.332,32.3,6.8,37.3,98.380623258,93.356276654,20.1,38.1,2023
"Fairchild, Stuart",656413,2023,255,27.1,9.8,0.312,0.314,0.377,32.3,7.7,29.7,97.468722267,92.766466376,33.9,51.1,2023
"Sabol, Blake",666165,2023,344,34.0,7.0,0.303,0.28,0.383,31.0,11.2,38.6,100.063637128,94.216608032,35.6,52.3,2023
"Batten, Matthew",676946,2023,139,21.6,12.2,0.321,0.27,0.274,28.6,1.1,25.3,95.026010222,91.57059809,27.4,40.0,2023
"Burger, Jake",669394,2023,540,27.6,5.9,0.349,0.359,0.469,33.4,16.7,49.6,105.009725862,96.989580029,34.1,54.0,2023
"Basabe, Osleivis",678545,2023,94,26.6,6.4,0.262,0.258,0.313,29.0,3.2,37.1,98.374543226,93.374674839,24.9,56.1,2023
"Thompson, Trayce",572204,2023,179,43.0,13.4,0.266,0.275,0.41,34.2,11.8,46.1,101.671417632,95.111791184,43.3,39.9,2023
"Bichette, Bo",666182,2023,601,19.1,4.5,0.349,0.363,0.434,38.3,9.6,44.9,101.736681894,95.184330552,21.1,56.6,2023
"Remillard, Zach",621545,2023,160,30.0,5.0,0.27,0.219,0.286,23.3,1.0,20.4,94.815706809,91.444496989,33.8,47.2,2023
"Miller, Brad",543543,2023,67,16.4,14.9,0.3,0.316,0.309,26.1,6.5,28.3,97.20916087,92.655313913,22.4,39.9,2023
"Ortega, Rafael",542364,2023,136,24.3,14.7,0.288,0.283,0.291,30.5,0.0,26.8,96.157611282,92.079292949,23.1,43.1,2023
"Odor, Rougned",596059,2023,157,23.6,10.8,0.291,0.32,0.365,38.6,6.9,37.6,99.290219,94.0237374,27.1,48.5,2023
"Mountcastle, Ryan",663624,2023,470,22.8,7.9,0.333,0.356,0.433,35.9,12.1,44.9,102.167820745,95.45427677,28.3,54.7,2023
"Rojas, Josh",668942,2023,350,23.1,7.7,0.284,0.278,0.324,35.6,3.8,28.9,96.683976983,92.417791379,24.2,44.3,2023
"Smith, Will",669257,2023,554,16.1,11.4,0.345,0.35,0.361,37.5,6.7,41.6,99.645654456,94.001340492,19.5,45.7,2023
"Mathias, Mark",664029,2023,72,20.8,13.9,0.278,0.287,0.292,25.5,0.0,29.8,95.306408333,91.78803234,29.8,40.5,2023
"Miranda, Jose",669304,2023,152,15.8,5.9,0.252,0.281,0.303,29.7,4.2,37.3,98.190953051,93.099214068,25.2,51.7,2023
"Realmuto, J.T.",592663,2023,540,25.6,6.5,0.324,0.334,0.421,36.2,11.2,43.3,101.30139764,94.961935393,26.2,50.5,2023
"Smith-Njigba, Canaan",675986,2023,37,43.2,10.8,0.199,0.239,0.356,23.5,11.8,41.2,98.203554444,93.770274118,36.6,44.7,2023
"Aguilar, Jesús",542583,2023,115,27.0,7.0,0.282,0.247,0.309,33.8,6.8,29.7,97.05863973,92.593433699,23.9,46.7,2023
"Narváez, Omar",553882,2023,146,18.5,9.6,0.259,0.31,0.338,44.8,7.6,29.5,96.611584231,92.320791442,16.6,46.0,2023
"Ruiz, Esteury",665923,2023,497,19.9,4.0,0.29,0.271,0.304,32.7,2.5,20.0,93.969654118,91.300618171,25.3,51.9,2023
"Isbel, Kyle",664728,2023,313,18.8,5.4,0.286,0.289,0.331,32.2,5.5,39.8,99.280896261,93.847228522,20.8,46.9,2023
"Ibáñez, Andy",628451,2023,383,18.0,6.3,0.32,0.331,0.379,33.2,9.0,42.9,99.890798819,94.208427735,22.6,51.8,2023
"Maldonado, Martín",455117,2023,407,34.2,7.4,0.266,0.267,0.37,32.8,8.5,40.0,99.511383636,93.988423653,34.3,49.6,2023
"Henderson, Gunnar",683002,2023,622,25.6,9.0,0.346,0.346,0.431,32.9,11.4,52.0,102.730226238,96.062562903,26.4,46.8,2023
"McKinstry, Zach",656716,2023,518,21.8,8.5,0.289,0.312,0.359,37.1,7.6,33.5,97.726678239,92.940971652,20.5,47.3,2023
"Tapia, Raimel",606132,2023,169,23.7,10.1,0.293,0.297,0.34,31.8,6.4,34.5,98.091692222,93.117951776,29.0,49.5,2023
"Springer III, George",543807,2023,683,18.3,8.8,0.32,0.332,0.369,32.2,7.7,39.9,100.34851102,94.297792755,22.3,49.3,2023
"Wade Jr., LaMonte",664774,2023,519,18.3,14.6,0.347,0.36,0.382,33.6,9.1,39.8,99.530093174,93.945744444,20.8,39.5,2023
"Gurriel Jr., Lourdes",666971,2023,592,17.4,5.6,0.329,0.324,0.367,35.3,8.4,46.0,99.859212133,94.368560668,18.7,49.1,2023
"Horwitz, Spencer",687462,2023,44,27.3,9.1,0.322,0.296,0.352,37.0,7.4,37.0,98.125544286,93.47029037,28.4,47.9,2023
"Vázquez, Christian",543877,2023,355,23.1,7.0,0.264,0.265,0.31,36.0,3.2,32.8,96.86717918,92.517706337,26.2,48.7,2023
"Wynns, Austin",642851,2023,145,26.9,6.2,0.245,0.224,0.262,27.4,2.1,27.4,95.852031111,91.950941444,27.8,48.2,2023
"Gonzalez, Romy",663853,2023,97,37.1,2.1,0.244,0.269,0.422,40.7,13.6,42.4,102.349377586,95.451526034,38.1,49.9,2023
"McCormick, Chas",676801,2023,457,25.6,8.8,0.362,0.341,0.415,38.4,11.1,38.8,98.933604225,93.594692676,29.4,49.2,2023
"Matos, Luis",682641,2023,253,13.0,7.9,0.295,0.304,0.308,38.6,2.0,31.0,97.615473402,92.870265619,17.2,46.5,2023
"Ward, Taylor",621493,2023,409,19.6,9.5,0.329,0.338,0.374,34.0,8.2,43.9,100.268469209,94.588852374,21.1,44.3,2023
"Machado, Manny",592518,2023,601,18.1,8.3,0.334,0.332,0.372,30.2,10.5,45.9,102.375377,95.525381708,23.9,49.3,2023
"Bogaerts, Xander",593428,2023,665,16.5,8.4,0.343,0.318,0.341,28.3,6.1,34.6,98.476149796,93.284202061,20.4,42.6,2023
"Urshela, Gio",570482,2023,228,15.8,4.4,0.307,0.289,0.322,34.8,3.9,33.7,97.28858011,92.735387017,18.8,54.8,2023
"McNeil, Jeff",643446,2023,648,10.0,6.0,0.314,0.294,0.285,32.1,1.3,27.4,95.984354131,92.004150754,13.5,53.0,2023
"Encarnacion-Strand, Christian",687952,2023,241,28.6,5.8,0.346,0.346,0.457,38.6,10.5,48.4,101.855748701,95.359737582,29.4,52.7,2023
"Rodríguez, Julio",677594,2023,714,24.5,6.6,0.347,0.345,0.431,31.8,11.9,52.0,104.082287708,96.812366417,28.3,53.9,2023
"Bohm, Alec",664761,2023,611,15.4,6.9,0.329,0.343,0.377,35.1,5.7,41.7,100.435445021,94.400147213,18.1,49.8,2023
"O'Hoppe, Logan",681351,2023,199,24.1,7.0,0.337,0.346,0.427,31.9,15.6,46.7,100.792061765,94.855250815,32.1,51.5,2023
"Paris, Kyren",677347,2023,46,37.0,8.7,0.156,0.237,0.31,20.8,4.2,33.3,99.014699091,93.507349545,36.8,50.3,2023
"Davis, J.D.",605204,2023,546,27.8,9.5,0.321,0.323,0.405,33.5,9.6,45.2,101.437064311,95.258851108,34.0,53.1,2023
"Ramírez, Harold",623912,2023,434,18.2,5.1,0.349,0.319,0.364,29.4,4.6,40.7,100.416096914,94.469777121,28.1,56.5,2023
"Bart, Joey",663698,2023,95,24.2,3.2,0.239,0.245,0.282,23.1,6.2,26.2,96.910206875,92.561974127,28.2,48.6,2023
"Fortes, Nick",663743,2023,323,18.3,5.3,0.251,0.262,0.283,27.1,3.8,35.0,98.518887881,93.393950383,17.1,45.5,2023
"Stevenson, Andrew",664057,2023,40,20.0,5.0,0.216,0.202,0.206,17.2,0.0,20.7,93.953987857,91.077675357,25.8,53.4,2023
"Diaz, Yainer",673237,2023,377,19.6,2.9,0.354,0.357,0.43,36.9,12.2,43.9,101.571037778,95.208391603,27.6,58.6,2023
"Rengifo, Luis",650859,2023,445,18.4,9.2,0.339,0.323,0.351,29.7,7.6,36.9,98.941377179,93.617089135,24.5,50.1,2023
"Estrada, Thairo",642731,2023,530,22.6,4.2,0.316,0.292,0.35,34.7,4.8,33.7,97.898139565,92.983630679,21.5,51.7,2023
"Duffy, Matt",622110,2023,209,18.7,5.7,0.281,0.298,0.331,35.7,2.6,33.1,96.70870961,92.368218506,23.0,48.1,2023
"Pillar, Kevin",607680,2023,206,24.3,2.9,0.28,0.295,0.377,39.3,8.0,38.7,98.402506267,93.29131396,26.5,56.3,2023
"Hernández, Enrique",571771,2023,508,19.1,6.7,0.282,0.272,0.302,31.0,4.5,33.7,97.831208503,92.980265241,23.6,46.7,2023
"Wong, Kolten",543939,2023,250,21.2,7.2,0.236,0.262,0.284,28.7,1.7,27.0,96.00426619,92.008496429,21.7,47.9,2023
"Turner, Trea",607208,2023,691,21.7,6.5,0.333,0.33,0.394,36.1,8.4,42.2,100.292342286,94.550003245,29.6,53.1,2023
"De La Cruz, Elly",682829,2023,427,33.7,8.2,0.305,0.303,0.428,30.5,8.5,45.9,102.817937107,95.774707273,29.7,45.5,2023
"Sánchez, Gary",596142,2023,267,25.1,7.9,0.329,0.343,0.424,27.4,15.4,44.6,101.705364318,95.143946857,27.6,41.8,2023
"Haase, Eric",606992,2023,293,27.6,5.8,0.233,0.253,0.322,29.2,4.6,35.9,98.489376289,93.341904124,32.6,54.0,2023
"Amaya, Miguel",665804,2023,156,25.6,7.7,0.31,0.332,0.381,34.4,9.7,33.3,98.56994087,93.346325055,27.3,46.3,2023
"Morel, Christopher",666624,2023,429,31.0,8.4,0.347,0.34,0.464,29.5,15.9,50.0,103.542229453,96.326775098,37.0,49.8,2023
"Cabrera, Oswaldo",665828,2023,330,21.8,7.6,0.256,0.259,0.291,27.7,3.5,32.5,97.733755636,92.964070727,23.5,50.5,2023
"Busch, Michael",683737,2023,81,33.3,9.9,0.241,0.264,0.343,15.2,6.5,50.0,99.829793043,94.652839348,30.2,47.9,2023
"Lowe, Josh",666139,2023,501,24.8,6.2,0.354,0.341,0.433,36.2,11.0,39.7,100.551784971,94.421078622,30.2,53.3,2023
