"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Duffy, Matt",622110,2019,169,17.2,11.2,0.299,0.311,0.319,27.7,1.7,33.6,97.2121725,92.712751345,18.9,39.4,2019
"Mahtook, Mikie",543484,2019,25,44.0,8.0,0.055,0.19,0.282,0.0,8.3,25.0,98.412225,93.2061125,36.8,36.2,2019
"Votto, Joey",458015,2019,608,20.2,12.5,0.332,0.347,0.387,40.7,6.9,38.2,98.39220904,93.284395747,19.6,41.5,2019
"Phegley, Josh",572033,2019,342,18.4,4.4,0.291,0.286,0.324,34.5,3.1,24.3,95.244284252,91.664517154,22.6,47.5,2019
"Gurriel Jr., Yuli",493329,2019,612,10.6,6.0,0.364,0.321,0.333,33.5,3.6,38.1,99.115304494,93.675495972,14.8,49.7,2019
"Wallach, Chad",595453,2019,54,22.2,11.1,0.309,0.359,0.428,27.8,13.9,38.9,99.716542353,94.006236765,27.4,48.4,2019
"Williams, Trevor",592866,2019,44,38.6,4.5,0.174,0.176,0.285,28.0,0.0,4.0,90.40800125,89.44889625,24.3,41.4,2019
"Kinsler, Ian",435079,2019,281,19.2,6.8,0.277,0.254,0.273,33.7,1.5,23.4,94.48613099,91.246012376,19.0,47.6,2019
"Farmer, Kyle",571657,2019,197,29.9,5.1,0.289,0.29,0.394,32.0,5.6,29.7,96.32916339,92.228383162,29.0,50.8,2019
"Chang, Yu",644374,2019,84,26.2,13.1,0.254,0.299,0.344,25.5,5.9,31.4,98.666300385,93.522538235,25.6,47.6,2019
"Pivetta, Nick",601713,2019,27,70.4,3.7,0.093,0.072,0.224,0.0,0.0,14.3,89.054953333,90.756924,63.4,36.6,2019
"Mancini III, Trey",641820,2019,679,21.1,9.3,0.373,0.362,0.424,36.4,10.3,42.7,101.635240474,95.06039847,26.9,48.1,2019
"Solarte, Yangervis",500208,2019,78,20.5,5.1,0.236,0.262,0.313,37.9,3.4,22.4,94.23708069,91.540650526,18.5,50.5,2019
"Riddle, JT",595375,2019,139,30.2,3.6,0.25,0.259,0.35,30.0,8.9,30.0,97.278215111,92.642046333,34.8,52.5,2019
"Jones, Adam",430945,2019,528,19.1,5.9,0.308,0.319,0.366,31.3,6.7,31.0,97.264484508,92.647410494,26.7,54.5,2019
"Rickard, Joey",572073,2019,189,26.5,9.5,0.29,0.275,0.32,32.2,3.4,21.2,94.484835593,91.263949746,23.4,46.8,2019
"Cooper, Garrett",643265,2019,421,26.1,7.8,0.337,0.345,0.436,33.7,9.5,40.3,101.240205,94.656264816,23.4,48.4,2019
"Freeland, Kyle",607536,2019,31,48.4,9.7,0.147,0.146,0.239,7.7,0.0,30.8,100.174196667,95.50365,38.8,42.2,2019
"Herrera, Odúbel",546318,2019,139,23.7,7.9,0.272,0.278,0.322,36.2,4.3,30.9,97.56891617,92.836191596,28.5,52.0,2019
"Bruce, Jay",457803,2019,333,24.6,5.7,0.318,0.346,0.443,33.8,13.4,43.7,101.125155856,94.795881176,30.7,56.2,2019
"Desmond, Ian",435622,2019,482,24.7,7.1,0.328,0.339,0.425,32.4,10.4,42.5,102.261864356,95.3313524,26.6,46.0,2019
"Villar, Jonathan",542340,2019,714,24.6,8.5,0.335,0.315,0.381,30.3,6.8,37.1,100.064624522,94.076027283,27.5,49.8,2019
"Hicks, John",543308,2019,333,32.7,3.9,0.259,0.248,0.349,34.1,6.6,29.9,98.566847308,93.283615337,35.6,62.0,2019
"Dozier, Brian",572821,2019,482,21.8,12.7,0.329,0.33,0.368,32.4,6.7,35.4,97.965853419,93.121791871,24.3,39.3,2019
"McKinney, Billy",641856,2019,276,26.4,6.9,0.291,0.278,0.343,31.3,6.6,31.9,97.528593667,92.792045531,26.3,46.4,2019
"Castro, Starlin",516770,2019,676,16.4,4.1,0.307,0.314,0.359,29.6,6.2,37.7,99.25870618,93.71512167,19.1,49.2,2019
"Casali, Curt",592200,2019,236,25.0,10.6,0.316,0.309,0.369,42.4,6.0,31.0,95.934453836,91.994587103,22.2,43.1,2019
"Morrison, Logan",489149,2019,38,26.3,7.9,0.28,0.289,0.357,24.0,12.0,28.0,97.494765385,92.9705736,24.1,53.2,2019
"Travis, Sam",607752,2019,157,22.9,7.0,0.273,0.285,0.341,27.5,7.3,40.4,100.791608545,94.488310092,22.2,52.6,2019
"Strange-Gordon, Dee",543829,2019,421,14.5,4.3,0.282,0.263,0.288,28.2,0.0,19.0,93.293252484,90.721132516,15.9,55.3,2019
"Pérez, Roberto",547379,2019,449,28.3,10.0,0.326,0.321,0.408,32.6,11.0,41.3,101.381071221,94.869235939,30.0,39.8,2019
"McBroom, Ryan",643436,2019,83,30.1,8.4,0.318,0.325,0.428,38.0,8.0,36.0,99.3546104,93.6846102,25.5,42.3,2019
"Martini, Nick",605361,2019,109,23.9,12.8,0.291,0.29,0.313,29.4,1.5,32.8,96.681503529,92.421592836,20.0,40.6,2019
"Negrón, Kristopher",502117,2019,82,31.7,6.1,0.269,0.248,0.339,33.3,3.9,23.5,94.8689912,91.4930776,33.3,49.2,2019
"Merrifield, Whit",593160,2019,735,17.1,6.1,0.34,0.325,0.369,42.4,4.5,29.2,96.252648182,92.167329527,20.1,49.3,2019
"Posey III, Buster",457763,2019,445,16.0,7.6,0.298,0.31,0.333,32.4,4.8,36.3,98.089996786,93.215351791,18.5,47.1,2019
"Gonzalez, Marwin",503556,2019,463,21.2,6.7,0.313,0.323,0.38,35.1,6.4,44.0,100.17183773,94.492499015,23.9,50.0,2019
"Gregorius, Didi",544369,2019,344,15.4,4.9,0.297,0.292,0.324,30.8,5.9,35.5,98.368135147,93.19498864,22.5,55.8,2019
"Martínez, José A.",500874,2019,373,22.0,9.4,0.323,0.348,0.411,36.6,7.1,39.3,100.266536429,94.245312311,23.0,43.3,2019
"Garlick, Kyle",664247,2019,53,35.8,9.4,0.342,0.326,0.49,48.3,20.7,41.4,99.736000667,94.553727931,35.2,53.0,2019
"Díaz, Aledmys",649557,2019,247,11.3,10.5,0.345,0.343,0.337,28.2,6.4,34.2,98.260126413,93.171656739,19.9,45.2,2019
"McGuire, Reese",624512,2019,105,17.1,6.7,0.364,0.293,0.325,40.5,3.8,24.1,95.264622051,91.647303718,21.6,52.7,2019
"Arteaga, Humberto",600858,2019,135,20.7,5.9,0.221,0.255,0.285,29.9,0.0,21.6,94.116868085,91.150837527,22.1,54.1,2019
"Corbin, Patrick",571578,2019,72,37.5,4.2,0.112,0.131,0.181,16.7,0.0,11.9,89.779473889,89.749436944,28.2,50.4,2019
"Wynns, Austin",642851,2019,74,18.9,4.1,0.226,0.254,0.294,24.6,1.8,22.8,96.343870357,92.264630545,22.7,47.1,2019
"Wisdom, Patrick",621550,2019,28,53.6,3.6,0.167,0.179,0.377,41.7,0.0,50.0,99.535583333,95.111395455,29.0,52.5,2019
"Solano, Donovan",456781,2019,228,21.5,4.4,0.346,0.343,0.421,46.4,4.2,43.1,98.720259167,93.451964192,19.0,50.8,2019
"Contreras, Willson",575929,2019,409,24.9,9.3,0.368,0.347,0.424,31.2,11.5,41.5,101.564759462,94.848420927,33.1,50.1,2019
"Anderson, Chase",502624,2019,44,54.5,4.5,0.124,0.128,0.251,22.2,0.0,5.6,92.246271429,90.286453846,37.6,50.0,2019
"Seager, Kyle",572122,2019,443,19.4,9.9,0.332,0.35,0.394,36.9,8.4,39.7,98.55946875,93.666821053,21.3,45.6,2019
"Hosmer, Eric",543333,2019,667,24.4,6.0,0.309,0.304,0.377,29.1,7.2,46.0,102.123969913,95.383913595,28.9,50.0,2019
"Archer, Chris",502042,2019,41,46.3,7.3,0.146,0.135,0.192,15.8,0.0,5.3,87.8478575,89.499262,40.9,43.1,2019
"DeJong, Paul",657557,2019,664,22.4,9.3,0.322,0.331,0.383,33.0,8.6,33.9,98.154188241,93.091659652,24.2,48.8,2019
"Ervin, Phillip",640447,2019,260,24.2,6.9,0.334,0.301,0.363,37.1,4.6,31.1,96.967515714,92.540978084,28.3,47.8,2019
"Castellanos, Nick",592206,2019,664,21.5,6.2,0.357,0.363,0.441,39.8,10.9,41.5,99.936858686,94.155142055,26.9,54.7,2019
"Almonte, Abraham",501659,2019,38,21.1,18.4,0.406,0.348,0.366,39.1,4.3,43.5,101.395066667,95.210469565,25.4,45.2,2019
"Foltynewicz, Mike",592314,2019,38,50.0,0.0,0.05,0.086,0.188,15.8,0.0,0.0,88.1510175,89.035196875,40.8,55.5,2019
"Dean, Austin",621573,2019,189,24.9,4.8,0.276,0.297,0.379,33.8,6.0,39.1,99.662226667,93.900228485,21.9,49.8,2019
"Moustakas, Mike",519058,2019,584,16.8,9.1,0.348,0.35,0.388,32.3,10.3,40.8,100.616091659,94.477699005,24.9,49.9,2019
"Hicks, Aaron",543305,2019,255,28.2,12.2,0.325,0.296,0.356,30.3,9.9,36.8,100.291281316,94.276068026,31.5,40.9,2019
"Sandoval, Pablo",467055,2019,296,22.6,6.1,0.336,0.335,0.415,37.1,11.4,44.7,102.585228252,95.645906942,26.5,54.7,2019
"Rizzo, Anthony",519203,2019,613,14.0,11.6,0.39,0.388,0.397,36.8,6.8,37.0,100.200593521,94.167510706,19.7,45.7,2019
"Cron, Kevin",605196,2019,78,35.9,5.1,0.321,0.348,0.522,40.9,22.7,50.0,103.978375909,96.294546591,42.0,56.6,2019
"Flores, Wilmer",527038,2019,285,10.9,5.3,0.358,0.331,0.345,36.6,5.1,30.6,96.623078898,92.337248851,10.8,45.9,2019
"Adames, Willy",642715,2019,584,26.2,7.9,0.313,0.32,0.403,36.1,8.4,35.6,99.072984309,93.592578431,27.3,47.0,2019
"Long Jr., Shed",643418,2019,168,23.8,9.5,0.333,0.27,0.307,28.6,6.3,36.7,98.160977818,93.143172569,27.1,45.2,2019
"Longoria, Evan",446334,2019,508,22.0,8.5,0.322,0.351,0.416,35.8,7.5,40.8,99.366085607,93.904958902,25.7,46.8,2019
"Valaika, Pat",642162,2019,86,39.5,8.1,0.248,0.224,0.321,31.1,4.4,31.1,98.575417826,93.544341111,40.4,55.3,2019
"Saladino, Tyler",573135,2019,71,36.6,7.0,0.187,0.243,0.336,30.8,5.1,41.0,100.595582105,94.471836842,34.2,39.7,2019
"Kiermaier, Kevin",595281,2019,480,21.7,5.4,0.284,0.296,0.351,26.4,5.5,37.7,100.003324269,94.058416696,25.1,54.9,2019
"Goins, Ryan",572365,2019,163,27.0,10.4,0.298,0.26,0.301,27.7,1.0,32.7,97.0734502,92.715950404,27.9,40.4,2019
"Galloway, Isaac",543194,2019,54,31.5,0.0,0.151,0.231,0.337,37.8,5.4,27.0,96.475412105,92.352238649,37.9,53.6,2019
"Woodruff, Brandon",605540,2019,49,40.8,2.0,0.272,0.228,0.399,32.1,0.0,25.0,97.539096667,92.849426667,33.7,43.7,2019
"Haniger, Mitch",571745,2019,283,28.6,10.6,0.326,0.328,0.417,31.7,11.4,40.9,99.8113955,93.965994151,26.6,42.4,2019
"Bryant, Kris",592178,2019,634,22.9,11.7,0.379,0.349,0.401,35.8,9.3,34.1,98.53167269,93.281246777,28.4,48.5,2019
"Thaiss, Matt",642136,2019,164,31.7,10.4,0.303,0.283,0.366,34.7,6.3,43.2,99.557187234,94.11424234,33.0,45.1,2019
"Blandino, Alex",607468,2019,50,28.0,20.0,0.352,0.338,0.357,41.7,4.2,33.3,99.683399167,93.841699583,17.9,30.0,2019
"Urshela, Gio",570482,2019,476,18.3,5.3,0.369,0.348,0.405,37.3,7.0,41.6,100.076720559,94.37213352,22.2,56.5,2019
"Schwarber, Kyle",656941,2019,610,25.6,11.5,0.357,0.376,0.473,35.6,14.5,51.2,104.364394516,96.768710054,28.0,43.3,2019
"Cowart, Kaleb",592230,2019,26,26.9,3.8,0.2,0.21,0.265,27.8,0.0,11.1,91.212328889,89.696653889,26.5,51.6,2019
"Miller, Brad",543543,2019,170,26.5,8.8,0.368,0.348,0.441,26.6,12.8,46.8,102.629403962,95.770232264,30.6,45.7,2019
"Zunino, Mike",572287,2019,289,33.9,6.9,0.235,0.274,0.376,26.8,11.3,36.9,101.234572262,94.624915,38.3,51.4,2019
"Meadows, Austin",640457,2019,591,22.2,9.1,0.38,0.375,0.454,38.1,12.5,42.9,101.27902925,94.853411479,23.5,42.2,2019
"Renfroe, Hunter",592669,2019,494,31.2,9.3,0.32,0.314,0.419,32.2,12.0,39.4,101.091156986,94.693304315,30.6,45.9,2019
"Moran, Colin",592567,2019,503,23.3,6.0,0.315,0.314,0.388,37.1,7.4,34.8,98.556321897,93.372829654,24.7,53.7,2019
"Puello, César",527049,2019,147,25.9,6.8,0.325,0.321,0.373,28.4,6.8,26.1,97.582336364,92.859433218,30.0,44.9,2019
"Goodrum, Niko",592348,2019,472,29.2,9.7,0.315,0.303,0.387,38.0,6.3,41.5,100.060278881,94.164698916,31.9,48.1,2019
"Benintendi, Andrew",643217,2019,615,22.8,9.6,0.33,0.338,0.398,40.1,8.1,37.7,98.241980591,93.339900444,25.2,51.4,2019
"Gurriel Jr., Lourdes",666971,2019,343,25.1,5.8,0.358,0.34,0.428,33.6,11.2,45.3,100.566699741,94.614525108,32.6,50.9,2019
"García, Avisaíl",541645,2019,530,23.6,5.8,0.334,0.343,0.426,34.1,11.7,40.3,102.26663962,95.27715218,32.0,56.4,2019
"Vogt, Stephen",519390,2019,280,23.6,7.1,0.331,0.33,0.406,37.3,10.4,41.1,99.381285625,93.80900125,26.8,50.8,2019
"Canó, Robinson",429664,2019,423,16.3,5.9,0.308,0.33,0.37,33.6,7.4,46.3,101.525934815,95.073836935,19.7,53.4,2019
"Davis, Jaylin",664041,2019,47,23.4,6.4,0.227,0.302,0.344,32.3,3.2,38.7,99.54417125,93.959208387,43.5,52.6,2019
"Simmons, Andrelton",592743,2019,424,8.7,5.7,0.29,0.273,0.271,18.8,1.7,33.6,97.498130508,92.76261238,13.9,48.0,2019
"Puig, Yasiel",624577,2019,611,21.8,7.2,0.33,0.328,0.388,30.0,9.2,39.1,100.971591932,94.613191138,28.2,52.6,2019
"Shaw, Travis",543768,2019,270,33.0,13.3,0.248,0.285,0.358,34.0,7.1,37.9,99.798239714,94.006399712,29.8,45.1,2019
"Strasburg, Stephen",544931,2019,80,31.3,3.8,0.186,0.221,0.31,26.9,1.9,28.8,96.348935217,92.335568913,26.5,46.2,2019
"Hoskins, Rhys",656555,2019,705,24.5,16.5,0.347,0.337,0.375,31.0,9.7,38.7,99.42720995,93.97812603,23.2,39.2,2019
"Biggio, Cavan",624415,2019,430,28.6,16.5,0.343,0.346,0.421,44.2,9.0,39.9,97.95095069,93.214258578,26.1,36.1,2019
"Molina, Yadier",425877,2019,452,12.8,5.1,0.303,0.322,0.345,40.7,3.8,35.0,96.859216201,92.459737059,18.9,55.8,2019
"Spangenberg, Cory",605486,2019,102,35.3,5.9,0.267,0.241,0.366,26.7,5.0,25.5,96.1128812,92.278285714,32.0,55.2,2019
"Realmuto, J.T.",592663,2019,593,20.7,6.9,0.34,0.341,0.404,35.0,8.7,41.1,101.081746462,94.730632317,23.8,50.7,2019
"Castro, Jason",488771,2019,275,32.0,12.0,0.328,0.363,0.496,41.7,17.2,47.0,102.293181067,95.491659467,37.1,45.2,2019
"Tauchman, Mike",643565,2019,296,24.0,11.5,0.364,0.322,0.374,39.5,6.3,38.9,98.579674105,93.583860476,21.8,43.2,2019
"Swihart, Blake",596119,2019,99,36.4,6.1,0.228,0.249,0.354,33.9,5.4,28.6,96.09585,92.110448929,33.2,53.6,2019
"Riley, Austin",663586,2019,297,36.4,5.4,0.307,0.309,0.465,40.5,13.7,44.6,101.078740357,94.72754125,38.7,56.3,2019
"Blackmon, Charlie",453568,2019,634,16.4,6.3,0.387,0.367,0.413,36.8,8.3,40.3,99.698822,94.031157328,19.7,49.9,2019
"Greinke, Zack",425844,2019,56,21.4,3.6,0.362,0.308,0.387,33.3,11.9,31.0,99.602576316,94.111176216,26.0,58.8,2019
"Arcia, Orlando",606115,2019,546,20.0,7.9,0.269,0.277,0.313,26.5,4.3,31.3,97.613876615,92.86605,24.6,47.7,2019
"Heredia, Guillermo",628338,2019,231,26.0,7.8,0.291,0.298,0.355,32.7,2.7,34.7,97.379718889,92.699987986,27.4,48.0,2019
"Stanton, Giancarlo",519317,2019,72,33.3,16.7,0.379,0.395,0.559,36.1,25.0,47.2,107.967908889,98.168039167,34.1,40.0,2019
"Young, Alex",622065,2019,25,72.0,0.0,0.035,0.04,0.143,0.0,0.0,14.3,83.016085,89.14973,51.3,34.2,2019
"Dietrich, Derek",518618,2019,306,24.2,9.2,0.334,0.342,0.381,34.3,10.1,31.4,98.731933294,93.378876176,30.6,49.0,2019
"Báez, Javier",595879,2019,561,27.8,5.0,0.347,0.332,0.447,36.3,12.7,43.6,102.448426524,95.481472949,35.5,55.5,2019
"Díaz, Isan",656371,2019,201,29.4,9.5,0.248,0.257,0.307,25.6,7.4,32.2,97.4226605,92.783632269,28.1,37.8,2019
"Reyes, Franmil",614177,2019,548,28.5,8.6,0.338,0.359,0.477,33.3,14.8,51.0,103.847694162,96.604159768,36.5,51.5,2019
"Joseph, Corban",543377,2019,68,17.6,4.4,0.189,0.23,0.257,28.3,1.9,26.4,96.312594074,92.256923585,15.8,46.5,2019
"Abreu, José",547989,2019,693,21.9,5.2,0.344,0.358,0.438,35.2,12.8,48.2,103.146324797,95.996655894,25.3,49.5,2019
"Mejias-Brean, Seth",623180,2019,33,27.3,9.1,0.333,0.294,0.363,33.3,9.5,38.1,99.675016364,94.200867619,32.8,43.9,2019
"Bumgarner, Madison",518516,2019,76,52.6,11.8,0.213,0.203,0.364,22.2,7.4,48.1,103.26357,96.305637391,47.9,43.6,2019
"Williams, Mason",592863,2019,34,17.6,8.8,0.276,0.34,0.38,52.0,0.0,32.0,95.358852308,91.96188,21.3,48.4,2019
"Stallings, Jacob",607732,2019,210,19.0,7.6,0.297,0.316,0.369,28.3,5.9,37.8,98.303555135,93.351015714,25.4,50.7,2019
"Muncy, Max",571970,2019,589,25.3,15.3,0.372,0.38,0.458,38.9,12.0,43.4,100.624856095,94.560041662,28.9,40.1,2019
"Gennett, Scooter",571697,2019,139,29.5,1.4,0.241,0.229,0.31,40.4,2.1,25.5,94.849609574,91.461630645,25.0,59.0,2019
"Maile, Luke",571912,2019,129,25.6,6.2,0.194,0.259,0.32,31.8,4.5,28.4,96.768106512,92.447024235,23.2,46.6,2019
"Guzmán, Ronald",608597,2019,295,29.5,10.8,0.306,0.327,0.421,36.4,8.7,36.5,98.840543765,93.420968824,32.6,49.3,2019
"Stevenson, Andrew",664057,2019,37,29.7,16.2,0.417,0.339,0.408,31.6,10.5,31.6,96.081513333,92.248421667,28.7,51.1,2019
"Culberson, Charlie",518586,2019,144,30.6,4.2,0.306,0.285,0.392,39.8,7.5,30.1,97.528101087,92.905866264,32.5,55.3,2019
"La Stella, Tommy",600303,2019,321,8.7,6.2,0.351,0.355,0.363,34.8,5.3,31.2,97.070269695,92.641464291,11.9,42.3,2019
"Alcantara, Sandy",645261,2019,63,73.0,1.6,0.102,0.079,0.279,33.3,6.7,20.0,93.324023333,92.057083636,59.6,44.4,2019
"Sánchez, Gary",596142,2019,446,28.0,9.0,0.346,0.373,0.489,33.8,19.1,41.9,103.410339559,95.82221136,32.3,44.0,2019
"Flowers, Tyler",452095,2019,310,33.9,10.0,0.31,0.289,0.387,31.5,11.3,41.1,100.657357857,94.469272262,36.7,47.0,2019
"Gordon, Alex",460086,2019,633,15.8,8.1,0.319,0.33,0.348,33.7,5.4,38.4,98.714198996,93.515087773,21.8,48.1,2019
"Roark, Tanner",543699,2019,34,38.2,0.0,0.175,0.188,0.317,33.3,4.8,15.0,93.029305,90.802086316,35.3,58.6,2019
"Polanco, Jorge",593871,2019,704,16.5,8.5,0.352,0.341,0.376,41.6,6.7,33.1,97.46599549,92.78121002,17.5,44.9,2019
"Granderson, Curtis",434158,2019,363,27.0,11.3,0.275,0.306,0.366,38.5,7.2,34.8,97.697461927,93.012019679,24.8,39.8,2019
"Duggar, Steven",621453,2019,281,27.8,5.7,0.265,0.265,0.339,35.5,4.3,32.8,96.971647143,92.488956209,26.5,47.3,2019
"Lux, Gavin",666158,2019,82,29.3,8.5,0.301,0.343,0.457,37.3,5.9,39.2,98.864659231,93.96358549,29.9,41.1,2019
"Smith, Will",669257,2019,196,26.5,9.2,0.369,0.32,0.389,36.4,10.7,38.8,98.844499672,93.553043471,25.2,42.6,2019
"Morales, Kendrys",434778,2019,201,12.9,12.9,0.264,0.365,0.363,29.0,6.9,44.8,101.059318356,94.744231931,17.9,39.5,2019
"Suárez, Eugenio",553993,2019,662,28.5,10.6,0.381,0.355,0.462,38.0,13.8,40.8,100.844864896,94.608867917,28.7,44.4,2019
"Samardzija, Jeff",502188,2019,56,53.6,0.0,0.118,0.094,0.243,19.2,0.0,23.1,96.967555556,92.747529412,43.9,56.2,2019
"Gausman, Kevin",592332,2019,27,66.7,0.0,0.032,0.045,0.134,11.1,0.0,0.0,85.480696,88.220287778,35.0,42.1,2019
"Walsh, Jared",665120,2019,87,40.2,6.9,0.259,0.292,0.46,38.6,13.6,50.0,101.892701818,95.161467955,32.2,46.5,2019
"Thames, Eric",519346,2019,459,30.5,11.1,0.354,0.324,0.42,36.0,8.9,44.2,100.581451032,94.612173187,32.4,47.2,2019
"Moncada, Yoán",660162,2019,559,27.5,7.2,0.379,0.358,0.472,40.4,12.2,47.9,102.936634056,95.959630724,31.1,47.5,2019
"Hernández, César",514917,2019,667,15.0,6.7,0.315,0.302,0.325,32.0,2.7,28.3,96.063685391,92.063206289,17.2,46.0,2019
"Nuñez, Dom",624513,2019,43,39.5,7.0,0.264,0.201,0.285,26.1,8.7,26.1,95.171513333,91.802983043,27.5,34.7,2019
"Adrianza, Ehire",501303,2019,236,16.9,8.5,0.326,0.325,0.348,36.9,3.6,28.0,96.524154146,92.27921122,18.2,48.7,2019
"Lucchesi, Joey",664192,2019,54,66.7,1.9,0.067,0.062,0.208,11.8,0.0,11.8,91.67787,90.469747273,48.4,44.9,2019
"Ruiz, Rio",547004,2019,413,21.3,9.7,0.294,0.292,0.326,33.7,2.8,36.5,98.246970638,93.295943652,24.3,46.7,2019
"Elmore, Jake",518653,2019,49,16.3,4.1,0.213,0.263,0.294,43.6,0.0,15.4,93.831568421,90.968302105,16.7,45.7,2019
"Collins, Zack",641470,2019,102,38.2,13.7,0.285,0.32,0.474,42.6,14.9,53.2,101.022670417,94.95243,37.3,40.8,2019
"Rendon, Anthony",543685,2019,646,13.3,12.4,0.413,0.414,0.44,38.7,12.0,46.6,100.105818761,94.364729594,12.9,43.1,2019
"Locastro, Tim",641796,2019,250,17.6,5.6,0.314,0.295,0.283,28.8,1.2,19.4,93.938776867,91.183691867,21.2,45.1,2019
"Mejía, Francisco",642336,2019,244,23.0,5.3,0.317,0.276,0.328,31.6,4.7,29.8,97.776759176,92.994198521,25.6,56.7,2019
"Gosselin, Phil",594838,2019,68,23.5,4.4,0.263,0.321,0.403,30.6,6.1,36.7,98.37369,93.376679796,24.0,45.5,2019
"Anderson, Tim",641313,2019,518,21.0,2.9,0.363,0.321,0.393,37.6,5.1,37.6,98.353274592,93.322923632,24.5,58.6,2019
"Rojas, Josh",668942,2019,157,26.1,11.5,0.279,0.32,0.382,38.1,6.2,42.3,98.910364694,93.893128041,28.8,43.4,2019
"Mikolas, Miles",571945,2019,62,43.5,0.0,0.124,0.132,0.25,20.0,0.0,23.5,94.167238,91.539177333,46.9,64.0,2019
"Alford, Anthony",546990,2019,30,36.7,3.3,0.228,0.22,0.305,11.8,5.9,29.4,96.026502222,92.249324706,41.1,45.2,2019
"Zagunis, Mark",657145,2019,40,40.0,10.0,0.291,0.216,0.294,30.0,0.0,35.0,97.869051,93.0495255,31.3,34.9,2019
"Pérez, Michael",605421,2019,55,34.5,14.5,0.303,0.299,0.378,33.3,7.4,48.1,99.891661429,94.799107778,40.9,39.6,2019
"Ramírez, José",608070,2019,542,13.7,9.6,0.334,0.342,0.36,32.6,6.3,35.7,98.625705777,93.428589029,14.6,42.5,2019
"Berti, Jon",542932,2019,287,25.4,8.4,0.326,0.316,0.379,32.1,3.8,38.0,98.903971522,93.495692404,24.6,41.6,2019
"Moroff, Max",621559,2019,35,45.7,5.7,0.185,0.217,0.375,35.3,5.9,35.3,100.42399625,94.626131333,44.1,48.9,2019
"Lyles, Jordan",543475,2019,48,58.3,2.1,0.104,0.082,0.152,5.6,0.0,0.0,89.3091275,89.337057333,38.0,27.5,2019
"Pham, Tommy",502054,2019,654,18.8,12.4,0.349,0.354,0.39,29.7,7.9,45.0,101.772675315,95.171833612,20.2,38.4,2019
"Greiner, Grayson",606988,2019,224,31.3,5.8,0.242,0.253,0.336,28.6,5.7,32.9,98.218691714,93.160320432,32.0,46.2,2019
"Stewart, Christin",621514,2019,416,24.8,8.2,0.294,0.321,0.39,37.5,7.4,33.8,98.092919706,93.047032353,28.5,48.8,2019
"Pederson, Joc",592626,2019,514,21.6,9.7,0.362,0.347,0.399,31.4,10.3,43.5,101.926819048,95.251138896,24.1,46.1,2019
"Frazier, Todd",453943,2019,499,21.2,8.0,0.328,0.312,0.352,34.6,7.3,38.3,99.05753071,93.661440237,25.6,42.9,2019
"Laureano, Ramón",657656,2019,481,25.6,5.6,0.356,0.342,0.434,37.2,9.7,40.4,100.000765128,94.198050256,28.3,48.8,2019
"Díaz, Elias",553869,2019,332,16.9,6.9,0.265,0.277,0.297,29.5,2.4,34.3,99.26563336,93.660186627,23.3,47.7,2019
"Fuentes, Joshua",658069,2019,56,35.7,1.8,0.262,0.193,0.289,40.0,2.9,22.9,94.053827222,91.368827429,38.3,58.7,2019
"Marte, Ketel",606466,2019,628,13.7,8.4,0.405,0.375,0.406,34.6,9.3,40.0,101.092484421,94.7158706,17.6,47.8,2019
"Aquino, Aristides",606157,2019,225,26.7,7.1,0.36,0.334,0.436,30.6,12.9,39.0,100.625701972,94.373538652,35.5,55.7,2019
"Galvis, Freddy",520471,2019,589,24.6,4.8,0.307,0.28,0.351,31.8,5.5,36.4,97.641622,92.96163978,28.5,54.4,2019
"Robertson, Daniel",621002,2019,237,24.9,10.1,0.275,0.279,0.306,25.0,1.4,33.8,97.353057432,92.728106939,22.9,45.6,2019
"Barnes, Austin",605131,2019,242,23.1,9.5,0.272,0.256,0.277,27.8,4.4,29.1,96.417563924,92.23558949,22.3,39.6,2019
"Gray, Jon",592351,2019,59,37.3,5.1,0.094,0.138,0.195,11.8,0.0,8.8,89.471207273,89.968968571,38.9,48.7,2019
"Smith Jr., Dwight",596105,2019,392,20.9,6.6,0.299,0.29,0.331,30.4,3.9,39.3,100.125783957,94.187231727,28.3,45.7,2019
"Kendrick III, Howie",435062,2019,370,13.2,7.3,0.4,0.418,0.461,36.9,11.4,48.3,102.231581655,95.726170346,17.0,47.5,2019
"Kratz, Erik",456124,2019,53,26.4,3.8,0.169,0.18,0.192,20.0,0.0,28.6,96.415835556,92.39528,27.6,52.1,2019
"Newman, Kevin",621028,2019,531,11.7,5.3,0.339,0.303,0.317,33.4,2.1,24.8,94.991693333,91.524680704,13.9,51.0,2019
"Hundley, Nick",460026,2019,73,24.7,2.7,0.248,0.239,0.298,26.9,1.9,28.6,95.1510556,91.822424082,22.4,50.8,2019
"Marte, Starling",516782,2019,586,16.0,4.3,0.353,0.362,0.409,31.3,8.0,38.6,100.167259491,94.183408704,25.1,53.7,2019
"Nido, Tomás",621512,2019,144,25.7,4.9,0.227,0.239,0.308,23.0,5.0,30.9,97.144497292,92.632373895,36.1,59.9,2019
"Upton, Justin",457708,2019,256,30.5,12.5,0.307,0.317,0.405,35.6,11.6,37.0,99.487771233,93.743885616,32.6,43.2,2019
