"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Cain, Lorenzo",456715,2018,620,15.2,11.5,0.359,0.342,0.353,30.9,3.4,40.5,100.234808348,94.292649284,17.8,42.3,2018
"Flaherty, Jack",656427,2018,52,38.5,3.8,0.157,0.169,0.262,13.3,0.0,20.0,93.041470769,91.1057204,25.0,46.2,2018
"Butera, Drew",460077,2018,182,21.4,8.2,0.252,0.241,0.254,32.5,1.6,26.2,95.264680645,91.662655285,21.2,43.1,2018
"Torres, Ramón",593527,2018,29,10.3,3.4,0.188,0.236,0.246,24.0,0.0,24.0,94.648565385,91.457254,11.1,47.4,2018
"Matz, Steven",571927,2018,53,24.5,5.7,0.186,0.25,0.309,32.4,2.7,8.1,87.961871176,89.439867879,18.7,48.4,2018
"Negrón, Kristopher",502117,2018,33,27.3,3.0,0.242,0.256,0.341,30.4,4.3,21.7,95.281083636,91.672186818,36.5,52.1,2018
"Torreyes, Ronald",591720,2018,102,15.7,2.0,0.287,0.244,0.28,36.9,1.2,9.5,90.773225238,89.778985714,17.2,54.5,2018
"Schebler, Scott",594988,2018,430,23.0,9.1,0.337,0.349,0.414,32.9,10.6,42.8,101.094406972,94.794102049,31.1,54.8,2018
"Ahmed, Nick",605113,2018,564,19.3,7.1,0.3,0.292,0.331,36.3,5.1,30.0,96.624658634,92.358719756,25.3,50.4,2018
"Ortega, Rafael",542364,2018,143,16.1,7.0,0.251,0.289,0.314,30.9,0.0,22.7,94.815062727,91.511442752,14.3,42.6,2018
"Goldschmidt, Paul",502671,2018,690,25.1,13.0,0.39,0.384,0.48,37.1,13.6,44.0,101.82062219,95.180345881,26.4,42.4,2018
"Joyce, Matt",459964,2018,246,21.5,14.2,0.299,0.326,0.357,38.2,7.0,31.8,97.106408462,92.572378333,25.8,46.2,2018
"Engel, Adam",641553,2018,463,27.9,3.9,0.27,0.247,0.315,27.6,2.6,32.5,98.433995986,93.220098163,30.8,54.3,2018
"Fisher, Derek",605233,2018,86,48.8,5.8,0.251,0.256,0.477,43.6,12.8,43.6,103.207877368,96.330532105,43.1,40.7,2018
"Strasburg, Stephen",544931,2018,51,23.5,3.9,0.134,0.205,0.258,13.5,2.7,27.0,98.720596429,93.586667037,15.7,48.9,2018
"Davis, Khris",501981,2018,654,26.8,9.0,0.365,0.376,0.486,37.7,17.2,48.1,102.732917228,95.842457104,33.7,49.3,2018
"Hicks, Aaron",543305,2018,581,19.1,15.5,0.36,0.372,0.404,34.2,8.8,43.0,99.91669773,94.148582324,23.1,40.0,2018
"Saladino, Tyler",573135,2018,139,29.5,6.5,0.302,0.313,0.42,40.9,6.8,43.2,99.788590698,94.351759647,30.0,41.8,2018
"Nimmo, Brandon",607043,2018,535,26.2,15.0,0.385,0.349,0.398,33.4,6.5,42.1,100.251318483,94.380795517,26.5,39.4,2018
"Zimmerman, Ryan",475582,2018,323,17.0,9.3,0.351,0.37,0.412,28.9,13.6,52.8,102.94459178,96.065453872,23.0,40.4,2018
"Morales, Kendrys",434778,2018,471,20.2,10.6,0.329,0.373,0.436,34.4,12.1,52.6,101.980025988,95.733792632,27.2,43.6,2018
"Renfroe, Hunter",592669,2018,441,24.7,6.8,0.338,0.325,0.405,28.8,12.4,43.6,101.846200201,95.212350503,30.5,46.8,2018
"Taylor, Michael A.",572191,2018,385,30.1,7.5,0.28,0.269,0.353,27.2,6.3,34.3,98.963316696,93.542300131,32.0,51.7,2018
"Hedges, Austin",595978,2018,326,27.6,6.4,0.301,0.26,0.332,30.8,6.5,29.9,97.338832056,92.693379671,27.9,49.1,2018
"Mullins II, Cedric",656775,2018,191,19.4,8.9,0.298,0.275,0.293,24.4,3.0,28.9,97.497227903,92.911688145,18.0,42.5,2018
"Garver, Mitch",641598,2018,335,21.5,8.7,0.325,0.309,0.357,31.5,5.6,38.8,99.767535603,94.075285974,23.2,38.7,2018
"Gyorko, Jedd",576397,2018,402,19.2,10.9,0.333,0.316,0.341,35.6,7.6,31.7,97.15558554,92.622144245,25.2,46.2,2018
"Anderson, Chase",502624,2018,49,46.9,0.0,0.078,0.101,0.212,15.4,0.0,7.7,90.953048889,89.737157222,37.0,56.1,2018
"Reynolds, Mark",448602,2018,235,27.2,10.2,0.342,0.317,0.392,34.5,10.3,39.3,99.734743973,94.015030069,36.2,46.3,2018
"Casali, Curt",592200,2018,156,20.5,7.7,0.347,0.313,0.36,36.4,4.5,30.9,96.533335926,92.272222778,23.8,46.5,2018
"Hamilton, Billy",571740,2018,556,23.7,8.3,0.277,0.256,0.293,36.6,0.5,8.5,89.217314033,89.436125276,23.9,48.6,2018
"Martin, Leonys",547982,2018,353,21.8,8.5,0.323,0.357,0.427,34.6,10.7,38.7,100.854149569,94.516463103,25.9,51.3,2018
"Murphy, Daniel",502517,2018,351,11.4,5.7,0.338,0.343,0.369,42.3,4.8,29.0,96.047486759,92.053430138,13.1,50.7,2018
"Freitas, David",571679,2018,103,24.3,7.8,0.262,0.299,0.363,37.7,5.8,35.3,98.017778235,93.48366194,21.3,49.1,2018
"Williams, Trevor",592866,2018,51,25.5,3.9,0.128,0.158,0.192,11.1,0.0,5.6,91.698098,89.951834138,18.1,45.9,2018
"Phillips, Brandon",408252,2018,27,25.9,14.8,0.243,0.262,0.27,6.3,6.3,12.5,91.64397,90.324886875,32.2,52.7,2018
"Luplow, Jordan",656669,2018,103,17.5,9.7,0.277,0.296,0.309,32.4,6.8,24.3,96.148615135,92.130733562,22.9,46.9,2018
"Holliday, Matt",407812,2018,65,27.7,18.5,0.377,0.366,0.444,28.6,5.7,48.6,101.799030556,95.357355143,30.0,47.6,2018
"Hoskins, Rhys",656555,2018,660,22.7,13.2,0.363,0.348,0.396,35.8,11.4,39.2,99.687281602,93.966953625,21.9,39.2,2018
"Hanson, Alen",593700,2018,310,22.9,2.9,0.296,0.243,0.3,32.3,3.9,21.9,94.158708739,91.257412398,28.8,54.7,2018
"Gennett, Scooter",571697,2018,638,19.6,6.6,0.362,0.311,0.36,37.5,5.8,32.3,97.179696753,92.670910889,20.2,53.6,2018
"Martini, Nick",605361,2018,179,20.1,11.7,0.357,0.331,0.355,36.8,2.6,40.2,98.435887627,93.400677949,18.7,37.2,2018
"Marisnick, Jake",545350,2018,234,35.9,6.4,0.29,0.269,0.386,35.1,8.4,31.3,98.245941429,93.134723254,33.9,53.4,2018
"Moroff, Max",621559,2018,67,35.8,10.4,0.278,0.295,0.418,42.9,8.6,34.3,97.030611765,92.515305882,34.3,51.3,2018
"Brito, Sócrates",593647,2018,44,20.5,6.8,0.213,0.306,0.359,25.0,6.3,45.2,100.377608667,94.465314333,25.6,51.4,2018
"Carpenter, Matt",572761,2018,676,23.4,15.1,0.375,0.389,0.473,44.1,13.7,44.7,100.1082214,94.5737371,24.2,37.5,2018
"Williams, Mason",592863,2018,132,22.0,5.3,0.315,0.282,0.345,31.3,2.1,34.4,97.215188261,92.786569451,21.1,52.2,2018
"Perez, Salvador",521692,2018,544,19.9,3.1,0.304,0.334,0.396,35.4,10.8,47.5,101.386645369,95.018960271,23.8,57.0,2018
"Lin, Tzu-Wei",624407,2018,73,23.3,11.0,0.324,0.327,0.383,39.6,4.2,27.1,96.520327917,92.347520417,26.2,43.8,2018
"Pérez, Roberto",547379,2018,210,33.3,10.0,0.236,0.264,0.351,28.0,5.9,42.6,101.610331731,95.170813077,32.4,40.3,2018
"Holland, Derek",502706,2018,56,58.9,1.8,0.068,0.069,0.153,9.1,0.0,27.3,96.140368,92.1099535,52.8,50.5,2018
"Harvey, Matt",518774,2018,57,33.3,3.5,0.089,0.147,0.204,22.2,0.0,19.4,95.764254667,92.115544138,35.0,51.0,2018
"Devers, Rafael",646240,2018,490,24.7,7.8,0.31,0.303,0.377,30.2,9.1,42.0,102.272122182,95.361112401,27.5,52.1,2018
"Drury, Brandon",592273,2018,86,23.3,8.1,0.236,0.311,0.359,38.6,7.0,35.1,97.944976552,93.111804737,29.9,43.8,2018
"Smith, Kevan",607345,2018,187,9.6,5.3,0.322,0.32,0.32,26.0,4.5,35.1,98.155602857,93.165028701,16.0,51.5,2018
"Adduci, James",451192,2018,185,24.3,3.2,0.291,0.253,0.319,26.1,3.7,26.1,96.533606667,92.282356894,22.9,58.9,2018
"Prado, Martín",445988,2018,209,16.7,5.3,0.263,0.282,0.313,34.0,2.5,26.1,95.46611963,91.780519441,17.4,38.7,2018
"Soler, Jorge",624585,2018,257,26.8,10.9,0.354,0.349,0.434,31.4,10.3,41.3,102.262332051,95.219747548,36.3,43.8,2018
"Díaz, Yandy",650490,2018,120,15.8,9.2,0.346,0.359,0.397,32.2,4.4,44.4,102.640066,95.914027444,16.7,44.5,2018
"Núñez, Renato",600524,2018,261,23.8,7.3,0.322,0.287,0.335,28.4,8.5,36.4,99.98553875,94.061402286,31.4,50.0,2018
"Guyer, Brandon",446386,2018,221,21.7,6.8,0.298,0.295,0.32,32.7,4.8,31.3,96.563112571,92.286880643,22.1,46.6,2018
"Parra, Gerardo",467827,2018,443,16.9,7.2,0.313,0.306,0.336,34.7,2.7,26.6,96.069992609,92.078699003,20.1,51.3,2018
"Herrera, Dilson",599096,2018,97,40.2,8.2,0.295,0.28,0.426,43.8,12.5,25.0,97.37785,92.688925,37.6,46.5,2018
"Goodwin, Brian",571718,2018,180,31.7,8.9,0.311,0.307,0.406,35.6,8.7,38.5,99.586311176,93.794430784,27.6,38.3,2018
"Bird, Greg",595885,2018,311,25.1,9.6,0.291,0.298,0.348,33.8,10.6,33.3,97.911798454,92.964145464,25.6,45.6,2018
"Garcia, Greg",594824,2018,208,17.8,9.6,0.276,0.288,0.297,31.3,2.7,25.2,95.013563857,91.620706259,18.1,42.0,2018
"Reyes, José",408314,2018,251,15.5,8.8,0.255,0.268,0.276,28.4,2.6,24.3,95.281758495,91.697509081,19.0,45.8,2018
"Márquez, Germán",608566,2018,65,16.9,0.0,0.283,0.284,0.355,22.2,3.7,22.2,96.838301818,92.419150909,23.5,64.3,2018
"Culberson, Charlie",518586,2018,322,26.4,6.5,0.335,0.268,0.337,33.0,5.2,30.7,96.57816699,92.28980801,31.1,54.0,2018
"Wallach, Chad",595453,2018,52,44.2,7.7,0.25,0.224,0.329,21.7,4.3,26.1,96.403683636,92.655031818,42.2,49.0,2018
"Kratz, Erik",456124,2018,219,18.3,2.7,0.278,0.285,0.321,28.3,4.8,39.2,99.100330361,93.733879636,24.4,48.3,2018
"Scherzer, Max",453286,2018,78,17.9,1.3,0.244,0.216,0.245,21.3,1.6,16.4,92.324993333,90.64357283,24.1,53.7,2018
"Valaika, Pat",642162,2018,133,22.6,6.8,0.207,0.244,0.28,30.9,3.2,21.3,93.892339333,91.079847778,27.2,53.9,2018
"Mondesi, Adalberto",609275,2018,291,26.5,3.8,0.341,0.33,0.439,31.7,10.4,36.6,100.213978211,94.411350476,34.0,56.7,2018
"Rivera, Yadiel",592680,2018,160,31.9,11.9,0.219,0.247,0.309,22.2,4.4,28.1,97.40999,93.116922247,32.1,46.6,2018
"Gallagher, Cam",595956,2018,69,21.7,4.3,0.242,0.27,0.317,32.0,8.0,24.0,95.671092,91.951999184,19.8,43.9,2018
"McCarthy, Brandon",435221,2018,31,61.3,0.0,0.116,0.136,0.424,50.0,8.3,33.3,99.314788,94.737054444,29.3,35.3,2018
"Swanson, Dansby",621020,2018,533,22.9,8.3,0.293,0.281,0.341,32.1,4.1,34.0,98.225714101,93.153072781,25.4,50.1,2018
"Souza Jr., Steven",519306,2018,272,27.6,10.3,0.299,0.314,0.385,35.5,7.8,39.8,100.220048795,94.204383072,27.5,44.0,2018
"Susac, Andrew",572180,2018,26,46.2,0.0,0.116,0.152,0.283,35.7,0.0,50.0,100.440824286,94.220412143,41.5,48.2,2018
"Bader, Harrison",664056,2018,427,29.3,7.3,0.326,0.286,0.364,34.6,6.9,30.8,98.031135433,93.015780709,28.1,45.3,2018
"Heredia, Guillermo",628338,2018,337,15.4,9.5,0.295,0.307,0.316,31.3,2.8,26.9,96.219322542,92.111362331,16.8,42.7,2018
"Kiermaier, Kevin",595281,2018,367,24.8,6.8,0.282,0.269,0.319,26.1,4.5,29.0,97.567189076,92.820724304,30.5,50.3,2018
"McGuire, Reese",624512,2018,33,27.3,6.1,0.385,0.312,0.405,45.5,9.1,22.7,94.567935455,91.373176364,30.5,48.0,2018
"Choi, Ji Man",596847,2018,221,24.9,11.8,0.367,0.349,0.419,35.8,11.7,43.1,101.0098975,94.767605147,29.8,41.0,2018
"Lester, Jon",452657,2018,65,33.8,0.0,0.124,0.193,0.314,23.3,4.7,32.6,99.274402353,93.875080909,27.9,44.9,2018
"Newcomb, Sean",656794,2018,53,60.4,1.9,0.061,0.04,0.089,5.0,0.0,15.0,92.510941667,90.868361667,37.4,44.2,2018
"Turner, Justin",457759,2018,426,12.7,11.0,0.396,0.381,0.391,44.7,7.7,36.7,97.754074331,93.033390128,13.2,43.4,2018
"Marte, Starling",516782,2018,606,18.0,5.8,0.337,0.335,0.384,31.5,7.5,38.8,99.447829005,93.857964966,24.2,54.5,2018
"Santana, Danny",542454,2018,32,34.4,9.4,0.259,0.331,0.459,29.4,11.8,41.2,100.528725556,94.632854706,27.9,54.4,2018
"Granderson, Curtis",434158,2018,403,26.3,13.4,0.341,0.342,0.41,44.8,6.3,34.3,97.940080924,93.09151654,26.7,39.2,2018
"Dahl, David",621311,2018,271,25.1,7.0,0.357,0.321,0.408,35.0,9.3,38.8,98.779725326,93.584323005,30.4,55.6,2018
"Urías, Luis",649966,2018,53,18.9,5.7,0.269,0.274,0.301,30.8,2.6,23.1,96.630641053,92.318712895,22.0,44.4,2018
"Adames, Willy",642715,2018,323,29.4,9.6,0.328,0.285,0.364,32.1,6.6,29.6,97.769385155,92.891601289,27.8,46.8,2018
"Dozier, Hunter",641531,2018,388,28.1,6.2,0.291,0.304,0.396,33.1,10.6,40.2,100.717126142,94.469964229,28.4,50.1,2018
"Votto, Joey",458015,2018,623,16.2,17.3,0.37,0.391,0.406,45.9,6.7,35.1,97.532085714,92.877803679,17.9,39.7,2018
"Broxton, Keon",542979,2018,89,31.5,12.4,0.299,0.306,0.394,30.0,6.0,30.0,97.374438,92.856410204,40.4,43.9,2018
"Blach, Ty",621389,2018,34,44.1,5.9,0.073,0.1,0.126,11.8,0.0,5.9,90.199672857,89.591005385,32.7,41.4,2018
"Mazara, Nomar",608577,2018,536,21.6,7.5,0.324,0.332,0.395,28.2,8.5,43.4,101.765366011,95.130262527,25.4,46.1,2018
"Riddle, JT",595375,2018,332,20.2,6.0,0.282,0.291,0.341,34.3,5.3,29.0,96.525324876,92.296883347,21.6,51.0,2018
"Martinez, Carlos",593372,2018,36,30.6,0.0,0.262,0.238,0.352,28.0,4.0,36.0,98.1609875,93.301384783,25.7,54.7,2018
"Flaherty, Ryan",475247,2018,182,22.5,9.9,0.258,0.273,0.314,28.7,2.5,28.1,97.291494068,92.670003051,23.8,46.7,2018
"Seager, Kyle",572122,2018,630,21.9,6.0,0.288,0.305,0.365,37.0,5.6,39.6,98.826304866,93.604766094,22.3,47.2,2018
"Freese, David",501896,2018,312,23.1,7.7,0.357,0.359,0.438,34.6,9.0,45.0,100.845994717,94.706606303,24.3,42.8,2018
"Odor, Rougned",596059,2018,535,23.7,8.0,0.325,0.318,0.38,30.5,7.1,38.7,100.916553114,94.677154835,23.1,48.5,2018
"Contreras, Willson",575929,2018,544,22.2,9.7,0.321,0.303,0.336,28.9,7.3,33.3,99.890442931,93.949346351,28.1,49.7,2018
"Teheran, Julio",527054,2018,54,14.8,1.9,0.19,0.214,0.252,22.2,0.0,15.6,93.882957647,91.230535455,15.8,50.0,2018
"Rodríguez, Dereck",605446,2018,39,41.0,0.0,0.094,0.093,0.186,13.0,0.0,17.4,94.36765625,91.736083333,34.2,63.7,2018
"Shuck, JB",543776,2018,142,15.5,7.0,0.219,0.249,0.259,24.8,0.0,24.8,95.024304074,91.630291308,16.8,42.2,2018
"Kozma, Pete",518902,2018,73,20.5,2.7,0.249,0.22,0.263,35.7,1.8,21.4,92.9432975,90.719177455,18.0,48.2,2018
"Bettis, Chad",518452,2018,39,46.2,5.1,0.112,0.141,0.238,15.8,0.0,21.1,92.508755,90.866281333,28.8,40.0,2018
"Miller, Brad",543543,2018,254,32.3,8.7,0.312,0.31,0.428,36.7,10.7,49.0,102.502739189,95.539527838,32.5,49.0,2018
"Powell, Boog",621471,2018,25,24.0,4.0,0.211,0.234,0.287,16.7,0.0,44.4,99.17504,94.023485556,13.7,45.5,2018
"Hernández, César",514917,2018,708,21.9,13.4,0.32,0.315,0.346,30.2,4.2,28.5,96.430238082,92.227163181,20.3,38.2,2018
"Pennington, Cliff",460060,2018,34,38.2,14.7,0.205,0.228,0.27,25.0,0.0,18.8,93.74632625,90.8927075,32.3,41.9,2018
"Adrianza, Ehire",501303,2018,366,22.4,6.6,0.294,0.281,0.336,34.4,5.0,30.6,96.89616121,92.472791134,19.2,48.7,2018
"Allen, Greg",656185,2018,291,19.9,4.8,0.288,0.292,0.335,35.4,1.4,30.2,95.928959505,91.974755297,19.9,46.9,2018
"Moncada, Yoán",660162,2018,650,33.4,10.3,0.311,0.298,0.404,36.4,9.6,44.2,100.753027017,94.65083072,31.1,41.2,2018
"Inciarte, Ender",542255,2018,660,13.0,7.4,0.308,0.296,0.303,32.8,1.5,18.7,93.757705476,90.921322698,14.9,50.3,2018
"Wendle, Joey",621563,2018,545,17.6,6.8,0.338,0.304,0.335,31.8,2.7,35.7,97.93373985,93.0904531,20.6,46.7,2018
"Betts, Mookie",605141,2018,614,14.8,13.2,0.449,0.431,0.472,39.4,14.1,50.6,101.383521852,95.486972454,15.5,35.6,2018
"Joseph, Caleb",543376,2018,280,24.3,3.6,0.251,0.253,0.311,39.2,1.5,29.4,95.659879798,91.87075066,25.2,51.4,2018
"Murphy, Tom",608596,2018,96,45.8,3.1,0.268,0.216,0.391,40.8,6.1,24.5,95.5205512,92.088466122,43.2,59.5,2018
"Morrison, Logan",489149,2018,359,22.3,9.5,0.283,0.343,0.4,36.0,10.9,38.2,100.098455043,94.078744043,25.4,48.0,2018
"Dozier, Brian",572821,2018,632,20.4,11.1,0.304,0.288,0.306,30.5,6.3,29.4,96.03410601,92.028184038,22.6,39.8,2018
"Schwarber, Kyle",656941,2018,510,27.5,15.3,0.343,0.35,0.45,34.0,12.7,45.0,102.880206783,95.766867343,30.3,41.7,2018
"Avila, Alex",488671,2018,234,38.5,15.8,0.273,0.31,0.443,34.9,12.3,46.2,100.304871132,94.430478491,36.3,35.2,2018
"Asuaje, Carlos",641319,2018,218,21.1,11.0,0.255,0.285,0.309,34.7,4.1,25.9,95.090222535,91.61430383,20.5,46.4,2018
"Bautista, José",430832,2018,399,27.8,16.8,0.324,0.338,0.396,34.9,7.9,43.2,101.404054299,95.00343338,30.6,39.5,2018
"Bell, Josh",605137,2018,583,17.8,13.2,0.336,0.34,0.363,29.6,7.0,39.3,100.957818392,94.683419372,24.4,43.0,2018
"Forsythe, Logan",523253,2018,416,20.0,9.9,0.274,0.274,0.291,29.4,1.0,29.8,96.115396483,92.119891419,17.6,35.8,2018
"Urena, Richard",620446,2018,108,29.6,6.5,0.311,0.277,0.365,31.9,1.4,33.3,97.162492059,92.701331045,32.6,55.3,2018
"Peña, Francisco",506747,2018,142,30.3,4.2,0.215,0.207,0.284,27.2,3.3,27.2,96.187628667,92.263367667,27.0,59.8,2018
"Headley, Chase",452104,2018,60,33.3,10.0,0.187,0.227,0.252,28.1,0.0,16.1,93.446805,90.954695161,19.3,42.2,2018
"Smith, Mallex",605480,2018,544,18.0,8.6,0.339,0.302,0.323,32.2,1.5,23.0,94.839756471,91.431387433,25.6,49.6,2018
"Chirinos, Robinson",455139,2018,426,32.9,10.6,0.333,0.319,0.411,36.5,10.8,39.6,99.176465946,93.71728,33.4,44.4,2018
"Utley, Chase",400284,2018,187,18.2,9.1,0.272,0.289,0.302,32.1,2.3,32.5,96.099441429,92.0852016,13.3,37.6,2018
"Canha, Mark",592192,2018,411,21.4,8.3,0.334,0.338,0.392,36.6,9.0,34.8,98.086680786,93.086785269,21.4,44.0,2018
"Blanco, Grégor",453923,2018,203,28.6,5.9,0.254,0.263,0.341,37.6,3.8,23.5,94.698853438,91.408328898,24.7,44.6,2018
"Gonzalez, Gio",461829,2018,55,56.4,1.8,0.088,0.121,0.281,26.1,0.0,0.0,91.304501111,89.755098889,42.3,48.7,2018
"Freeland, Kyle",607536,2018,71,56.3,2.8,0.11,0.087,0.195,17.2,0.0,13.8,94.328491111,91.608477222,50.4,52.0,2018
"Montgomery, Mike",543557,2018,35,57.1,2.9,0.098,0.122,0.267,21.4,0.0,7.1,87.606344286,89.030302308,39.5,57.9,2018
"Sandoval, Pablo",467055,2018,252,20.6,7.5,0.312,0.303,0.351,32.4,5.0,36.9,99.327533556,93.786854469,21.7,47.9,2018
"Davidson, Matt",571602,2018,496,33.3,10.5,0.321,0.322,0.437,36.0,12.1,42.3,101.595734632,94.964749154,33.7,45.2,2018
"Rosario, Eddie",592696,2018,592,17.6,5.1,0.34,0.302,0.35,32.5,8.3,34.2,97.544744865,92.844520405,23.4,58.0,2018
"Maeda, Kenta",628317,2018,40,22.5,0.0,0.082,0.095,0.135,16.1,0.0,3.4,86.904675455,88.89465381,19.1,54.0,2018
"Centeno, Juan",518542,2018,38,18.4,2.6,0.197,0.235,0.274,40.0,3.3,23.3,94.175337333,91.117497667,17.9,38.9,2018
"Margot, Manuel",622534,2018,519,17.0,6.2,0.288,0.293,0.328,34.0,3.3,37.0,99.341797113,93.825767442,21.0,46.6,2018
"Pirela, José",517369,2018,473,18.8,6.3,0.283,0.292,0.33,25.1,3.4,37.4,100.437496453,94.266709534,23.6,46.5,2018
"Peterson, Jace",607054,2018,246,23.6,12.6,0.286,0.289,0.309,31.8,3.2,32.5,97.173051184,92.616899934,24.0,40.5,2018
"Mathis, Jeff",425772,2018,218,30.3,9.2,0.243,0.244,0.303,37.1,3.0,34.1,97.993827231,93.102018992,32.2,44.3,2018
"Motter, Taylor",600301,2018,38,21.1,10.5,0.219,0.293,0.322,23.1,3.8,38.5,97.929843846,93.018503462,13.6,39.3,2018
"Gamel, Ben",592325,2018,293,20.8,10.6,0.323,0.311,0.342,36.0,3.0,33.5,98.153259798,93.203360863,21.1,41.0,2018
"Gausman, Kevin",592332,2018,25,44.0,16.0,0.146,0.166,0.14,10.0,0.0,0.0,84.92083,88.043272,33.3,46.9,2018
"Hill, Rich",448179,2018,45,33.3,0.0,0.082,0.107,0.177,6.7,0.0,13.3,91.39023875,90.684714375,37.5,54.1,2018
"Miley, Wade",489119,2018,28,39.3,3.6,0.182,0.109,0.149,12.5,0.0,18.8,93.787512857,90.961944286,26.4,55.8,2018
"Hicks, John",543308,2018,312,26.9,7.1,0.311,0.282,0.355,33.0,5.8,34.5,98.705443039,93.385834335,34.1,57.0,2018
"Wade, Tyler",642180,2018,70,32.9,5.7,0.215,0.209,0.276,20.9,2.3,20.9,95.1323715,91.56618575,27.6,46.5,2018
"Trout, Mike",545361,2018,608,20.4,20.1,0.447,0.434,0.509,41.0,16.5,46.2,103.530154261,96.114603105,18.6,37.6,2018
"Fernández, José Miguel",628336,2018,123,12.2,4.9,0.304,0.313,0.334,36.6,3.0,36.6,97.382472745,92.77789703,15.9,50.8,2018
"Narváez, Omar",553882,2018,322,20.2,11.8,0.348,0.321,0.351,43.8,2.8,25.3,94.991386075,91.496026449,18.3,42.6,2018
"Jackson, Austin",457706,2018,375,35.5,6.9,0.275,0.246,0.348,33.5,2.8,32.4,96.97618934,92.497627406,32.1,45.5,2018
"Cabrera, Miguel",408234,2018,157,17.2,14.0,0.36,0.373,0.414,29.6,4.6,54.6,104.010126481,97.030627037,23.5,45.2,2018
"Kinsler, Ian",435079,2018,534,12.0,7.5,0.298,0.301,0.305,36.6,3.1,26.2,95.239510751,91.635867224,12.2,45.5,2018
"Ramos, Wilson",467092,2018,416,19.2,7.7,0.361,0.327,0.378,33.6,7.2,48.2,101.703386755,95.364834186,24.4,54.2,2018
"Hamels, Cole",430935,2018,27,44.4,3.7,0.172,0.169,0.295,14.3,7.1,21.4,95.888245,92.200834167,44.9,49.5,2018
"Velasquez, Vince",592826,2018,45,24.4,0.0,0.207,0.194,0.267,14.7,2.9,29.4,97.791704,93.262259655,19.3,54.3,2018
"Nido, Tomás",621512,2018,90,30.0,4.4,0.193,0.213,0.279,28.8,1.7,32.2,96.247484667,92.225860169,36.8,64.2,2018
"Ozuna, Marcell",542303,2018,628,17.5,6.1,0.327,0.354,0.408,30.3,9.7,45.1,102.886295042,95.740956463,24.3,48.5,2018
"Viloria, Meibrys",650619,2018,29,31.0,3.4,0.271,0.289,0.412,36.8,10.5,36.8,99.058327778,93.584677778,32.7,45.0,2018
"Winker, Jesse",608385,2018,334,13.8,14.7,0.366,0.366,0.372,33.3,6.3,42.2,100.309870171,94.459509914,15.3,41.0,2018
"Kiner-Falefa, Isiah",643396,2018,396,15.7,7.1,0.301,0.288,0.303,28.7,0.7,23.7,94.541768503,91.342443276,14.8,41.1,2018
"Swihart, Blake",596119,2018,207,27.5,7.2,0.271,0.266,0.331,34.1,5.2,26.7,96.252285,92.173034667,26.8,47.2,2018
"Hechavarría, Adeiny",588751,2018,321,18.1,5.0,0.268,0.275,0.317,34.8,2.4,33.6,96.948777049,92.501886516,21.2,55.8,2018
"Rendon, Anthony",543685,2018,597,13.7,9.2,0.383,0.384,0.417,39.8,10.3,44.8,100.518330132,94.575829692,13.9,47.7,2018
"Murphy, John Ryan",571974,2018,223,31.8,4.9,0.265,0.257,0.356,30.7,10.0,31.4,97.102403623,92.585177737,30.1,46.7,2018
"Trumbo, Mark",444432,2018,358,24.3,6.7,0.329,0.335,0.415,33.1,10.2,48.6,103.909144472,96.381219918,29.5,49.7,2018
"Mercer, Jordy",474568,2018,436,20.0,7.3,0.296,0.31,0.362,40.8,4.8,31.8,97.311725161,92.706583657,22.2,44.2,2018
"Calhoun, Kole",594777,2018,551,24.1,9.6,0.283,0.332,0.402,34.3,9.3,43.1,99.929027308,94.32071272,28.5,49.2,2018
"Healy, Ryon",592387,2018,524,21.6,5.2,0.296,0.322,0.389,32.2,7.1,41.6,100.362215526,94.321891316,25.4,47.5,2018
"Strange-Gordon, Dee",543829,2018,588,13.6,1.5,0.277,0.272,0.302,30.2,0.2,12.5,92.172521004,90.196982686,15.6,55.1,2018
"Myers, Wil",571976,2018,343,27.4,8.7,0.328,0.342,0.444,38.8,7.3,45.7,102.402408073,95.41310156,24.9,46.7,2018
"Albies, Ozzie",645277,2018,684,17.0,5.3,0.324,0.301,0.337,34.0,4.7,29.4,96.721019502,92.378085701,22.1,56.8,2018
"Walker, Neil",435522,2018,398,21.9,10.6,0.291,0.331,0.38,42.8,6.1,33.3,98.036963282,93.104285057,22.9,45.7,2018
"Altuve, Jose",514888,2018,599,13.2,9.2,0.363,0.352,0.37,34.0,5.9,33.8,98.154526533,93.131461867,17.9,47.4,2018
"Reyes, Victor",622682,2018,219,21.0,2.3,0.229,0.261,0.32,31.5,3.0,26.2,95.824616049,91.940940186,22.2,59.0,2018
"Simmons, Andrelton",592743,2018,600,7.3,5.8,0.326,0.316,0.315,28.3,4.1,36.3,98.349949646,93.226546693,13.7,45.6,2018
"Ramírez, José",608070,2018,698,11.5,15.2,0.391,0.365,0.359,34.3,8.3,35.1,98.357231341,93.291449939,13.6,38.6,2018
"Mahle, Tyler",641816,2018,34,29.4,5.9,0.141,0.169,0.205,18.2,0.0,31.8,99.212646667,93.788303889,30.4,45.9,2018
